wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,3.817405163022275575e-08
1.502666288538216932e+00,3.673655912916940934e-08
1.504814489093668328e+00,3.928181316587496225e-08
1.506965760700664347e+00,3.938701957372933952e-08
1.509120107749557516e+00,4.063133011130727046e-08
1.511277534636976450e+00,4.088039329813323939e-08
1.513438045765835849e+00,4.064960087921928761e-08
1.515601645545344045e+00,4.243128094246737633e-08
1.517768338391013216e+00,4.198008744804396100e-08
1.519938128724667159e+00,4.234303658962655207e-08
1.522111020974452389e+00,4.268165093374822207e-08
1.524287019574844804e+00,4.357539703095406691e-08
1.526466128966660118e+00,4.348928134720546232e-08
1.528648353597062970e+00,4.404312991508348570e-08
1.530833697919575132e+00,4.439052886484579074e-08
1.533022166394085062e+00,4.507337419473853525e-08
1.535213763486857452e+00,4.574387648372423333e-08
1.537408493670541443e+00,4.547836838985287977e-08
1.539606361424180392e+00,4.667769073749361082e-08
1.541807371233221646e+00,4.680548322148777309e-08
1.544011527589523647e+00,4.713797980389927496e-08
1.546218834991367252e+00,4.792025815701818779e-08
1.548429297943463734e+00,4.823967950929400540e-08
1.550642920956964321e+00,4.834518880309306100e-08
1.552859708549469087e+00,4.899325227507712100e-08
1.555079665245036491e+00,4.925716096694307412e-08
1.557302795574193155e+00,4.964567117988842796e-08
1.559529104073942074e+00,5.019546538516950521e-08
1.561758595287772167e+00,5.041995120106118852e-08
1.563991273765667600e+00,5.072422544260631361e-08
1.566227144064117560e+00,5.115722422767291853e-08
1.568466210746124911e+00,5.147127910176708221e-08
1.570708478381215967e+00,5.180744289605140953e-08
1.572953951545449369e+00,5.205716491213000365e-08
1.575202634821425862e+00,5.244061434541040312e-08
1.577454532798297393e+00,5.264982816774602410e-08
1.579709650071775995e+00,5.293577852059912217e-08
1.581967991244144667e+00,5.332692543787695532e-08
1.584229560924265146e+00,5.362051336664956787e-08
1.586494363727588119e+00,5.390686169815504791e-08
1.588762404276162332e+00,5.423616401844660683e-08
1.591033687198644575e+00,5.437448499240114845e-08
1.593308217130307902e+00,5.478189948663164281e-08
1.595585998713053399e+00,5.493982085162549684e-08
1.597867036595416623e+00,5.518593727674834027e-08
1.600151335432579591e+00,5.536424776099032929e-08
1.602438899886378998e+00,5.531813202829178236e-08
1.604729734625315984e+00,5.539156081449148593e-08
1.607023844324565687e+00,5.552577567204400184e-08
1.609321233665987672e+00,5.546136675946830938e-08
1.611621907338133486e+00,5.547206931289462668e-08
1.613925870036258203e+00,5.434422384148225603e-08
1.616233126462328862e+00,5.451913120939646288e-08
1.618543681325034456e+00,5.442191304719164452e-08
1.620857539339795039e+00,5.311963476228884704e-08
1.623174705228772829e+00,5.271428289041497244e-08
1.625495183720879755e+00,5.403202718533953300e-08
1.627818979551789003e+00,5.344431235046684234e-08
1.630146097463943455e+00,5.288407765921441619e-08
1.632476542206565240e+00,5.486294882093667903e-08
1.634810318535667051e+00,5.559087608290530663e-08
1.637147431214059923e+00,5.440077496834894266e-08
1.639487885011364110e+00,5.578036902556346993e-08
1.641831684704017968e+00,5.649128754493181898e-08
1.644178835075289058e+00,5.930017329099309395e-08
1.646529340915282358e+00,5.882508399314314187e-08
1.648883207020951369e+00,5.933999978058930422e-08
1.651240438196106552e+00,6.040727773196954837e-08
1.653601039251426430e+00,6.150171664698738199e-08
1.655965015004466245e+00,5.974052528918575958e-08
1.658332370279669510e+00,6.091696098100145427e-08
