wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,4.684385498726016378e-08
1.502666288538216932e+00,4.497152392341574878e-08
1.504814489093668328e+00,4.820955104920952261e-08
1.506965760700664347e+00,4.831825641332256958e-08
1.509120107749557516e+00,4.986112502087576465e-08
1.511277534636976450e+00,5.013786573387546863e-08
1.513438045765835849e+00,4.983944552786051691e-08
1.515601645545344045e+00,5.206640779507918736e-08
1.517768338391013216e+00,5.146216100260784525e-08
1.519938128724667159e+00,5.191097182411765683e-08
1.522111020974452389e+00,5.230833053291741631e-08
1.524287019574844804e+00,5.340541487580907884e-08
1.526466128966660118e+00,5.327827043934604610e-08
1.528648353597062970e+00,5.395220553291301031e-08
1.530833697919575132e+00,5.436323558437879089e-08
1.533022166394085062e+00,5.520195125471597051e-08
1.535213763486857452e+00,5.602316106543764928e-08
1.537408493670541443e+00,5.566377116243937071e-08
1.539606361424180392e+00,5.714620625234677233e-08
1.541807371233221646e+00,5.728231349872782470e-08
1.544011527589523647e+00,5.766734624638777656e-08
1.546218834991367252e+00,5.861955021175310859e-08
1.548429297943463734e+00,5.899283587776373396e-08
1.550642920956964321e+00,5.909730531894092999e-08
1.552859708549469087e+00,5.987969829434071377e-08
1.555079665245036491e+00,6.017764652681784339e-08
1.557302795574193155e+00,6.063829047216326643e-08
1.559529104073942074e+00,6.129240157844727262e-08
1.561758595287772167e+00,6.154235174570152111e-08
1.563991273765667600e+00,6.189454654300430814e-08
1.566227144064117560e+00,6.240344463539464726e-08
1.568466210746124911e+00,6.276177348694691991e-08
1.570708478381215967e+00,6.314956560982787200e-08
1.572953951545449369e+00,6.343106279493484308e-08
1.575202634821425862e+00,6.387353359093761134e-08
1.577454532798297393e+00,6.410401811644864891e-08
1.579709650071775995e+00,6.442969440925608199e-08
1.581967991244144667e+00,6.488234755468524266e-08
1.584229560924265146e+00,6.521696245116480897e-08
1.586494363727588119e+00,6.554602804007849458e-08
1.588762404276162332e+00,6.592784413764920308e-08
1.591033687198644575e+00,6.607666745915191709e-08
1.593308217130307902e+00,6.655334961436575097e-08
1.595585998713053399e+00,6.672511851903647322e-08
1.597867036595416623e+00,6.700584407553757883e-08
1.600151335432579591e+00,6.720186002820763003e-08
1.602438899886378998e+00,6.712308223425690552e-08
1.604729734625315984e+00,6.719157113449467331e-08
1.607023844324565687e+00,6.733592283897271063e-08
1.609321233665987672e+00,6.723421417430561670e-08
1.611621907338133486e+00,6.722987641156740697e-08
1.613925870036258203e+00,6.581159858486570670e-08
1.616233126462328862e+00,6.600488797961325878e-08
1.618543681325034456e+00,6.585340636235393629e-08
1.620857539339795039e+00,6.421561786573957503e-08
1.623174705228772829e+00,6.370035316195172477e-08
1.625495183720879755e+00,6.530507017865136241e-08
1.627818979551789003e+00,6.456075618122351286e-08
1.630146097463943455e+00,6.383720846523365818e-08
1.632476542206565240e+00,6.623576976120450902e-08
1.634810318535667051e+00,6.710441709722948973e-08
1.637147431214059923e+00,6.562479559806716482e-08
1.639487885011364110e+00,6.728283908677376684e-08
1.641831684704017968e+00,6.815437811589805977e-08
1.644178835075289058e+00,7.155210756855270305e-08
1.646529340915282358e+00,7.091874622838996007e-08
1.648883207020951369e+00,7.153721008881902257e-08
1.651240438196106552e+00,7.282018859832631929e-08
1.653601039251426430e+00,7.413594350499258733e-08
1.655965015004466245e+00,7.194576806041936966e-08
1.658332370279669510e+00,7.335699577421317546e-08
1.660703109908375552e+00,7.543959957327217045e-08
1.663077238728830842e+00,7.576724997052202231e-08
1.665454761586198762e+00,6.493145778838810927e-08
1.667835683332569374e+00,6.188377590709858591e-08
1.670220008826969416e+00,6.884008318102197509e-08
1.672607742935371178e+00,7.024985930828655000e-08
1.674998890530704054e+00,7.290739127379292598e-08
1.677393456492863866e+00,7.512476862260424720e-08
1.679791445708722186e+00,7.673800005923847537e-08
1.682192863072137001e+00,7.747564714353240803e-08
1.684597713483963144e+00,7.514537679991806600e-08
1.687006001852060511e+00,7.637414836411437104e-08
1.689417733091306051e+00,7.763214907263316897e-08
1.691832912123602428e+00,7.658018849795814473e-08
1.694251543877889343e+00,7.517567360265899472e-08
1.696673633290152416e+00,7.652860907365791330e-08
1.699099185303433845e+00,7.650967369975462357e-08
1.701528204867841954e+00,7.509255768365069821e-08
1.703960696940562514e+00,7.675560632617695878e-08
1.706396666485867186e+00,8.089505929342147706e-08
1.708836118475125287e+00,8.123927189145786071e-08
1.711279057886812671e+00,8.092518039592693914e-08
1.713725489706522387e+00,8.068317013465464396e-08
1.716175418926974894e+00,8.129195621477270479e-08
1.718628850548028719e+00,8.354393228085937161e-08
1.721085789576689340e+00,8.570601609070094156e-08
1.723546241027120951e+00,8.383944365310906139e-08
1.726010209920655125e+00,8.441398194361192309e-08
1.728477701285803025e+00,8.562018341021727267e-08
1.730948720158263177e+00,8.420184150347989850e-08
1.733423271580934344e+00,8.431925411470725023e-08
1.735901360603923749e+00,8.385629153767870412e-08
1.738382992284558615e+00,8.704747508871535998e-08
1.740868171687395716e+00,8.414864636244323518e-08
1.743356903884232700e+00,8.840371147229900611e-08
1.745849193954117418e+00,8.549897301887829792e-08
1.748345046983358575e+00,8.790801095244653368e-08
1.750844468065536841e+00,8.914212028369202377e-08
1.753347462301513504e+00,8.770485893097780794e-08
1.755854034799443131e+00,8.320457713447771391e-08
1.758364190674782002e+00,8.328690365502431803e-08
1.760877935050299881e+00,8.980439950378595401e-08
1.763395273056090229e+00,8.214788727684669942e-08
1.765916209829580197e+00,8.791414017083411185e-08
1.768440750515541060e+00,8.174824677540077796e-08
1.770968900266099766e+00,8.645930645312750644e-08
1.773500664240747593e+00,8.055436559063514282e-08
1.776036047606353030e+00,7.885125199343522670e-08
1.778575055537169769e+00,8.284150038419665598e-08
1.781117693214850028e+00,8.299682847722795455e-08
1.783663965828452547e+00,7.914588447329005085e-08
1.786213878574454572e+00,7.579408888178965901e-08
1.788767436656762744e+00,8.921212132523585676e-08
1.791324645286722639e+00,7.193168345441996782e-08
1.793885509683129875e+00,7.964871291190530965e-08
1.796450035072240770e+00,7.116164334390645509e-08
1.799018226687783883e+00,8.498937532096858160e-08
1.801590089770968905e+00,6.284714773237566651e-08
