wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,4.797319588690053960e-08
1.502666288538216932e+00,4.604331244298633750e-08
1.504814489093668328e+00,4.937261766634501893e-08
1.506965760700664347e+00,4.948163376144769084e-08
1.509120107749557516e+00,5.106325219793796748e-08
1.511277534636976450e+00,5.134320979789939397e-08
1.513438045765835849e+00,5.103643015226902773e-08
1.515601645545344045e+00,5.332042756491898004e-08
1.517768338391013216e+00,5.269668304040007040e-08
1.519938128724667159e+00,5.315605087940589043e-08
1.522111020974452389e+00,5.356089943893469330e-08
1.524287019574844804e+00,5.468395000228434772e-08
1.526466128966660118e+00,5.455148381042786425e-08
1.528648353597062970e+00,5.524032741797395192e-08
1.530833697919575132e+00,5.565952650306383701e-08
1.533022166394085062e+00,5.651888147826437192e-08
1.535213763486857452e+00,5.735880299584559890e-08
1.537408493670541443e+00,5.698747443985863587e-08
1.539606361424180392e+00,5.850580355530607974e-08
1.541807371233221646e+00,5.864315360087532294e-08
1.544011527589523647e+00,5.903490604158486619e-08
1.546218834991367252e+00,6.000795280319107941e-08
1.548429297943463734e+00,6.038838719832667534e-08
1.550642920956964321e+00,6.049262806116895907e-08
1.552859708549469087e+00,6.129195445732372485e-08
1.555079665245036491e+00,6.159387319280221325e-08
1.557302795574193155e+00,6.206409061029079999e-08
1.559529104073942074e+00,6.273088650669619870e-08
1.561758595287772167e+00,6.298380652511355039e-08
1.563991273765667600e+00,6.334225392998164327e-08
1.566227144064117560e+00,6.386052964516926358e-08
1.568466210746124911e+00,6.422404928336043222e-08
1.570708478381215967e+00,6.461830412728030012e-08
1.572953951545449369e+00,6.490387716654916404e-08
1.575202634821425862e+00,6.535339315587832102e-08
1.577454532798297393e+00,6.558650853731835997e-08
1.579709650071775995e+00,6.591727473643030518e-08
1.581967991244144667e+00,6.637731096760375844e-08
1.584229560924265146e+00,6.671709125728085824e-08
1.586494363727588119e+00,6.705154678622694478e-08
1.588762404276162332e+00,6.743994904864602927e-08
1.591033687198644575e+00,6.759024780819519727e-08
1.593308217130307902e+00,6.807561559831192634e-08
1.595585998713053399e+00,6.824927259184092412e-08
1.597867036595416623e+00,6.853444656078782421e-08
1.600151335432579591e+00,6.873281687662055424e-08
1.602438899886378998e+00,6.865011345092094970e-08
1.604729734625315984e+00,6.871815553297349899e-08
1.607023844324565687e+00,6.886392305448739184e-08
1.609321233665987672e+00,6.875757250867508352e-08
1.611621907338133486e+00,6.875132653507594986e-08
1.613925870036258203e+00,6.729552202617498141e-08
1.616233126462328862e+00,6.749128138272919575e-08
1.618543681325034456e+00,6.733281252497065662e-08
1.620857539339795039e+00,6.565118751210307040e-08
1.623174705228772829e+00,6.512155910419832126e-08
1.625495183720879755e+00,6.676368383436590339e-08
1.627818979551789003e+00,6.599869832494437487e-08
1.630146097463943455e+00,6.525380568429910195e-08
1.632476542206565240e+00,6.770663769156328454e-08
1.634810318535667051e+00,6.859312701146547268e-08
1.637147431214059923e+00,6.707557774862694781e-08
1.639487885011364110e+00,6.876930430367945947e-08
1.641831684704017968e+00,6.966179687884289224e-08
1.644178835075289058e+00,7.313539691347098887e-08
1.646529340915282358e+00,7.248112510130806785e-08
1.648883207020951369e+00,7.311277578578382811e-08
1.651240438196106552e+00,7.442331123671800216e-08
1.653601039251426430e+00,7.576763301175381238e-08
1.655965015004466245e+00,7.352169458291321474e-08
1.658332370279669510e+00,7.496326366935964259e-08
1.660703109908375552e+00,7.709314407683452452e-08
1.663077238728830842e+00,7.742516327999791341e-08
1.665454761586198762e+00,6.632805884673846637e-08
1.667835683332569374e+00,6.320158846430050134e-08
1.670220008826969416e+00,7.031576007597824198e-08
1.672607742935371178e+00,7.175652717104918819e-08
1.674998890530704054e+00,7.447748808237911161e-08
1.677393456492863866e+00,7.674454585544450773e-08
1.679791445708722186e+00,7.839427754721289635e-08
1.682192863072137001e+00,7.914833167295424123e-08
1.684597713483963144e+00,7.675981004581281534e-08
1.687006001852060511e+00,7.801302865574377197e-08
1.689417733091306051e+00,7.929823161144569231e-08
1.691832912123602428e+00,7.821744645974380289e-08
1.694251543877889343e+00,7.677713900479214301e-08
1.696673633290152416e+00,7.815760065670624114e-08
1.699099185303433845e+00,7.813767385634141544e-08
1.701528204867841954e+00,7.668419225503771146e-08
1.703960696940562514e+00,7.838500318221585289e-08
1.706396666485867186e+00,8.261985502495995471e-08
