wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,5.612855181683405053e-08
1.502666288538216932e+00,5.377723927876963955e-08
1.504814489093668328e+00,5.777228048470446550e-08
1.506965760700664347e+00,5.788309996576815110e-08
1.509120107749557516e+00,5.974327374567549456e-08
1.511277534636976450e+00,6.004402138619428451e-08
1.513438045765835849e+00,5.968045014899008471e-08
1.515601645545344045e+00,6.236861616198798788e-08
1.517768338391013216e+00,6.160844661980175584e-08
1.519938128724667159e+00,6.213878637660971075e-08
1.522111020974452389e+00,6.259706756316811199e-08
1.524287019574844804e+00,6.390352626610466692e-08
1.526466128966660118e+00,6.373340178299113311e-08
1.528648353597062970e+00,6.452414492837941949e-08
1.530833697919575132e+00,6.500160816094607640e-08
1.533022166394085062e+00,6.601295073078128921e-08
1.535213763486857452e+00,6.698083916563863717e-08
1.537408493670541443e+00,6.652588957226880386e-08
1.539606361424180392e+00,6.829602297602938676e-08
1.541807371233221646e+00,6.844400089109933404e-08
1.544011527589523647e+00,6.888370071494715250e-08
1.546218834991367252e+00,6.999739831959404354e-08
1.548429297943463734e+00,7.043104062135655954e-08
1.550642920956964321e+00,7.053307229806349266e-08
1.552859708549469087e+00,7.145076686390684334e-08
1.555079665245036491e+00,7.177808088595418557e-08
1.557302795574193155e+00,7.231953624118600045e-08
1.559529104073942074e+00,7.307137538527207917e-08
1.561758595287772167e+00,7.334335664546977571e-08
1.563991273765667600e+00,7.374756326764706814e-08
1.566227144064117560e+00,7.433013190121833635e-08
1.568466210746124911e+00,7.472696345902212559e-08
1.570708478381215967e+00,7.516652801898484966e-08
1.572953951545449369e+00,7.548158106242900428e-08
1.575202634821425862e+00,7.597748937916595394e-08
1.577454532798297393e+00,7.622899305308752688e-08
1.579709650071775995e+00,7.659644728546356310e-08
1.581967991244144667e+00,7.710553515557592749e-08
1.584229560924265146e+00,7.748174730867384146e-08
1.586494363727588119e+00,7.785416639426392296e-08
1.588762404276162332e+00,7.828862548830813806e-08
1.591033687198644575e+00,7.845069740027208121e-08
1.593308217130307902e+00,7.899665168107544337e-08
1.595585998713053399e+00,7.918481230446805452e-08
1.597867036595416623e+00,7.950205257467196094e-08
1.600151335432579591e+00,7.971805946162008052e-08
1.602438899886378998e+00,7.960969929847090826e-08
1.604729734625315984e+00,7.967620937735727620e-08
1.607023844324565687e+00,7.983305176488341447e-08
1.609321233665987672e+00,7.969489275638582903e-08
1.611621907338133486e+00,7.967550613854229663e-08
1.613925870036258203e+00,7.795059809088834774e-08
1.616233126462328862e+00,7.816499256168175785e-08
1.618543681325034456e+00,7.795681126113437191e-08
1.620857539339795039e+00,7.595763900392827248e-08
1.623174705228772829e+00,7.532408647552354318e-08
1.625495183720879755e+00,7.723698479582148107e-08
1.627818979551789003e+00,7.632077991253958158e-08
1.630146097463943455e+00,7.542154854105081849e-08
1.632476542206565240e+00,7.826387843059956104e-08
1.634810318535667051e+00,7.927672044191902460e-08
1.637147431214059923e+00,7.748381129392987926e-08
1.639487885011364110e+00,7.943158820062232826e-08
1.641831684704017968e+00,8.047579730119419934e-08
1.644178835075289058e+00,8.449224817349463461e-08
1.646529340915282358e+00,8.368525342554073928e-08
1.648883207020951369e+00,8.441021467027041419e-08
1.651240438196106552e+00,8.591654444634924055e-08
1.653601039251426430e+00,8.746591925356967021e-08
1.655965015004466245e+00,8.481769483071791539e-08
1.658332370279669510e+00,8.647719248726723947e-08
1.660703109908375552e+00,8.894621204422262000e-08
1.663077238728830842e+00,8.930929743135974849e-08
1.665454761586198762e+00,7.633061123178800056e-08
1.667835683332569374e+00,7.263663282626741080e-08
1.670220008826969416e+00,8.088573033546356108e-08
1.672607742935371178e+00,8.254855513664835186e-08
1.674998890530704054e+00,8.572695538338477339e-08
1.677393456492863866e+00,8.835055084576543224e-08
1.679791445708722186e+00,9.026081746028806773e-08
1.682192863072137001e+00,9.113265112112048775e-08
1.684597713483963144e+00,8.832330855836842852e-08
1.687006001852060511e+00,8.975130821236839140e-08
1.689417733091306051e+00,9.123269975694041906e-08
1.691832912123602428e+00,8.994327018386990218e-08
1.694251543877889343e+00,8.824421914662860916e-08
1.696673633290152416e+00,8.982235689406830587e-08
1.699099185303433845e+00,8.979500113907237559e-08
1.701528204867841954e+00,8.807727167795658701e-08
1.703960696940562514e+00,9.004950700397765417e-08
1.706396666485867186e+00,9.496951738892244794e-08
1.708836118475125287e+00,9.536554258171084959e-08
1.711279057886812671e+00,9.496679028993058842e-08
1.713725489706522387e+00,9.464990386214537428e-08
1.716175418926974894e+00,9.534753141703708907e-08
1.718628850548028719e+00,9.800777900040750778e-08
1.721085789576689340e+00,1.005445940771537704e-07
1.723546241027120951e+00,9.827446494017427774e-08
1.726010209920655125e+00,9.894833794842678656e-08
1.728477701285803025e+00,1.003456301862568129e-07
1.730948720158263177e+00,9.859335085586178397e-08
1.733423271580934344e+00,9.870808875083865909e-08
1.735901360603923749e+00,9.809392787342766320e-08
1.738382992284558615e+00,1.018728853562405061e-07
1.740868171687395716e+00,9.832917622882275754e-08
1.743356903884232700e+00,1.034280201010116150e-07
1.745849193954117418e+00,9.984173820057339585e-08
1.748345046983358575e+00,1.027265229322756072e-07
1.750844468065536841e+00,1.041321287846815518e-07
1.753347462301513504e+00,1.023554549141593139e-07
1.755854034799443131e+00,9.684204689552379280e-08
1.758364190674782002e+00,9.690421461465896159e-08
1.760877935050299881e+00,1.048003614062061755e-07
1.763395273056090229e+00,9.545535762176345108e-08
1.765916209829580197e+00,1.025653329916969422e-07
1.768440750515541060e+00,9.470846954995642749e-08
1.770968900266099766e+00,1.005685904172221458e-07
1.773500664240747593e+00,9.349006788367296235e-08
1.776036047606353030e+00,9.103589967944504303e-08
1.778575055537169769e+00,9.598174756630508005e-08
1.781117693214850028e+00,9.602520948997309548e-08
1.783663965828452547e+00,9.152164160987577762e-08
1.786213878574454572e+00,8.705615076346296638e-08
1.788767436656762744e+00,1.035102731585152705e-07
1.791324645286722639e+00,8.260823650750421418e-08
1.793885509683129875e+00,9.196300930310222408e-08
1.796450035072240770e+00,8.156621341699222454e-08
1.799018226687783883e+00,9.834940061006340793e-08
1.801590089770968905e+00,7.125285495701413633e-08
1.804165629570498641e+00,9.652618919065025279e-08
1.806744851342579672e+00,7.733100798813058883e-08
1.809327760350932346e+00,9.165217400683418106e-08
1.811914361866802103e+00,6.908167100811062549e-08
1.814504661168970800e+00,1.002093886607108572e-07
1.817098663543765813e+00,9.042733289014809519e-08
1.819696374285072249e+00,7.514964724779799110e-08
1.822297798694343385e+00,8.272822151770970613e-08
1.824902942080611545e+00,1.164506559315700457e-07
1.827511809760498318e+00,8.184062505396228630e-08
1.830124407058226321e+00,8.729979838712820556e-08
1.832740739305628974e+00,9.886764880797836497e-08
1.835360811842163375e+00,8.422011409849321514e-08
1.837984630014918519e+00,8.862989063942380030e-08
1.840612199178628394e+00,9.641406842393531897e-08
1.843243524695681756e+00,8.892235541209502622e-08
1.845878611936132785e+00,9.407719055209511247e-08
1.848517466277714405e+00,8.022206103503395590e-08
1.851160093105845617e+00,1.027276633008599621e-07
1.853806497813645482e+00,8.003142893345650093e-08
1.856456685801942452e+00,8.803478752463129849e-08
1.859110662479286358e+00,8.055279049634586128e-08
1.861768433261958844e+00,8.351754151214455813e-08
1.864430003573984918e+00,7.576384906615419716e-08
1.867095378847143161e+00,7.697451412557320021e-08
1.869764564520977945e+00,8.441531835042559758e-08
1.872437566042809420e+00,8.315873577815147553e-08
1.875114388867745507e+00,1.102361964866507144e-07
1.877795038458693000e+00,1.023000720935624050e-07
1.880479520286368444e+00,1.125463217322148458e-07
1.883167839829308132e+00,1.212415193289905582e-07
1.885860002573882088e+00,1.066847536079443547e-07
1.888556014014302509e+00,1.153664327063651874e-07
1.891255879652636196e+00,1.054935901792650602e-07
1.893959604998815882e+00,1.276508035079196104e-07
1.896667195570651332e+00,1.293572428582016219e-07
1.899378656893840223e+00,1.128983337107876578e-07
1.902093994501980134e+00,1.169600702271361321e-07
1.904813213936579430e+00,1.106354806911534924e-07
1.907536320747067915e+00,1.227622037286926966e-07
1.910263320490809491e+00,1.167542494794336889e-07
1.912994218733112373e+00,1.097389746666857353e-07
1.915729021047241298e+00,1.140431231274947312e-07
1.918467733014428411e+00,1.321806309968365130e-07
1.921210360223884361e+00,9.801027929152615685e-08
1.923956908272810740e+00,1.132384342107391873e-07
1.926707382766410293e+00,1.111601715922757271e-07
1.929461789317899356e+00,1.157246054958808364e-07
1.932220133548518071e+00,1.141283603235095404e-07
1.934982421087544147e+00,1.099296076067560602e-07
1.937748657572301303e+00,1.114654635180621965e-07
1.940518848648173256e+00,8.255682323469477317e-08
1.943292999968614154e+00,1.246189484449186229e-07
1.946071117195159683e+00,1.133356571488679626e-07
1.948853205997440385e+00,1.106761963731455030e-07
1.951639272053191210e+00,1.400753541508744108e-07
1.954429321048263724e+00,9.803395397035670042e-08
1.957223358676638991e+00,1.162865654037419845e-07
1.960021390640437122e+00,1.242328610512932416e-07
1.962823422649930372e+00,1.172683850461486134e-07
1.965629460423554464e+00,1.388291118455802436e-07
