wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,2.455188842922188353e-08
1.502666288538216932e+00,2.396563063960691886e-08
1.504814489093668328e+00,2.526035997025368667e-08
1.506965760700664347e+00,2.536897343392216590e-08
1.509120107749557516e+00,2.608248390033733943e-08
1.511277534636976450e+00,2.629571807732163962e-08
1.513438045765835849e+00,2.623188694201520150e-08
1.515601645545344045e+00,2.711624073374251538e-08
1.517768338391013216e+00,2.702496973572173592e-08
1.519938128724667159e+00,2.719924689704951477e-08
1.522111020974452389e+00,2.743927820339255992e-08
1.524287019574844804e+00,2.796079316003759266e-08
1.526466128966660118e+00,2.798588956278704789e-08
1.528648353597062970e+00,2.830739850834900484e-08
1.530833697919575132e+00,2.857956315959951773e-08
1.533022166394085062e+00,2.902247040853674659e-08
1.535213763486857452e+00,2.938537123640969201e-08
1.537408493670541443e+00,2.937344306336676637e-08
1.539606361424180392e+00,2.994150271294513472e-08
1.541807371233221646e+00,3.002513114879040103e-08
1.544011527589523647e+00,3.022314330151469317e-08
1.546218834991367252e+00,3.055230295124981465e-08
1.548429297943463734e+00,3.073788938492152463e-08
1.550642920956964321e+00,3.081336478376091911e-08
1.552859708549469087e+00,3.112472596691642944e-08
1.555079665245036491e+00,3.127383150852115497e-08
1.557302795574193155e+00,3.149499957657446176e-08
1.559529104073942074e+00,3.175294884132108958e-08
1.561758595287772167e+00,3.188344900869201640e-08
1.563991273765667600e+00,3.206484583740955099e-08
1.566227144064117560e+00,3.228810719963129460e-08
1.568466210746124911e+00,3.250010619903068060e-08
1.570708478381215967e+00,3.275408293482276685e-08
1.572953951545449369e+00,3.297718213059392833e-08
1.575202634821425862e+00,3.324573828522629585e-08
1.577454532798297393e+00,3.344666894129151647e-08
1.579709650071775995e+00,3.368912575301735403e-08
1.581967991244144667e+00,3.395687837973736904e-08
1.584229560924265146e+00,3.420181308012677646e-08
1.586494363727588119e+00,3.444129990629768845e-08
1.588762404276162332e+00,3.469842901609852143e-08
1.591033687198644575e+00,3.487422539981672409e-08
1.593308217130307902e+00,3.517368990970816217e-08
1.595585998713053399e+00,3.536564068090727861e-08
1.597867036595416623e+00,3.558834785403269076e-08
1.600151335432579591e+00,3.579175812408323562e-08
1.602438899886378998e+00,3.588989133942623961e-08
1.604729734625315984e+00,3.603713824660357548e-08
1.607023844324565687e+00,3.619578109823271542e-08
1.609321233665987672e+00,3.626140074442730484e-08
1.611621907338133486e+00,3.632368961204384421e-08
1.613925870036258203e+00,3.584039577670938561e-08
1.616233126462328862e+00,3.601919261300389960e-08
1.618543681325034456e+00,3.609471663320773374e-08
1.620857539339795039e+00,3.546660331827315111e-08
1.623174705228772829e+00,3.526729727312052567e-08
1.625495183720879755e+00,3.608342238987763390e-08
1.627818979551789003e+00,3.574959783850500606e-08
1.630146097463943455e+00,3.543441567272535383e-08
1.632476542206565240e+00,3.658991374711183955e-08
1.634810318535667051e+00,3.686855093647468287e-08
1.637147431214059923e+00,3.608368710057292372e-08
1.639487885011364110e+00,3.685256569238612809e-08
1.641831684704017968e+00,3.714635553534318399e-08
1.644178835075289058e+00,3.877606357542661767e-08
