wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,2.534305544823313493e-08
1.502666288538216932e+00,2.466121938599706843e-08
1.504814489093668328e+00,2.611640709341545320e-08
1.506965760700664347e+00,2.623197661412994428e-08
1.509120107749557516e+00,2.700009194599575325e-08
1.511277534636976450e+00,2.721113281245104742e-08
1.513438045765835849e+00,2.712358206288046127e-08
1.515601645545344045e+00,2.811586013778715077e-08
1.517768338391013216e+00,2.797350726240118652e-08
1.519938128724667159e+00,2.817238142325057949e-08
1.522111020974452389e+00,2.841916191879941474e-08
1.524287019574844804e+00,2.897190763093539681e-08
1.526466128966660118e+00,2.896766540672384111e-08
1.528648353597062970e+00,2.930009967249357913e-08
1.530833697919575132e+00,2.955801298253937190e-08
1.533022166394085062e+00,3.001160769875283665e-08
1.535213763486857452e+00,3.039513095315580298e-08
1.537408493670541443e+00,3.033099001155406430e-08
1.539606361424180392e+00,3.096224299081419663e-08
1.541807371233221646e+00,3.103882671756410850e-08
1.544011527589523647e+00,3.123682583358368949e-08
1.546218834991367252e+00,3.160972728350475854e-08
1.548429297943463734e+00,3.179697631825649898e-08
1.550642920956964321e+00,3.186213930777599813e-08
1.552859708549469087e+00,3.220429965129688895e-08
1.555079665245036491e+00,3.236342155870153760e-08
1.557302795574193155e+00,3.260106375861133551e-08
1.559529104073942074e+00,3.289054253342679332e-08
1.561758595287772167e+00,3.302840589484321547e-08
1.563991273765667600e+00,3.322062530664550104e-08
1.566227144064117560e+00,3.346587618397368692e-08
1.568466210746124911e+00,3.369340270233290443e-08
1.570708478381215967e+00,3.396552392952695972e-08
1.572953951545449369e+00,3.420050629735133735e-08
1.575202634821425862e+00,3.449121522516203027e-08
1.577454532798297393e+00,3.470178478366226262e-08
1.579709650071775995e+00,3.495819814738300955e-08
1.581967991244144667e+00,3.524935329849853680e-08
1.584229560924265146e+00,3.550668076775822595e-08
1.586494363727588119e+00,3.574731078804423142e-08
1.588762404276162332e+00,3.600707614670031338e-08
1.591033687198644575e+00,3.617206544875667120e-08
1.593308217130307902e+00,3.647858505942869384e-08
1.595585998713053399e+00,3.665954990834044805e-08
1.597867036595416623e+00,3.687880470339753303e-08
1.600151335432579591e+00,3.707137324964941993e-08
1.602438899886378998e+00,3.714299565291675124e-08
