wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,2.684618281895674263e-08
1.502666288538216932e+00,2.611235571133516866e-08
1.504814489093668328e+00,2.766568722400597641e-08
1.506965760700664347e+00,2.778430772059397788e-08
1.509120107749557516e+00,2.859931519171293545e-08
1.511277534636976450e+00,2.881894505889051542e-08
1.513438045765835849e+00,2.872442746682685652e-08
1.515601645545344045e+00,2.977601451715181936e-08
1.517768338391013216e+00,2.962098598969421616e-08
1.519938128724667159e+00,2.983042626668515359e-08
1.522111020974452389e+00,3.008836593709279732e-08
1.524287019574844804e+00,3.067261154974414694e-08
1.526466128966660118e+00,3.066513626571254212e-08
1.528648353597062970e+00,3.101470177612910709e-08
1.530833697919575132e+00,3.128524017329739125e-08
1.533022166394085062e+00,3.176559216570659436e-08
1.535213763486857452e+00,3.216893075299030622e-08
1.537408493670541443e+00,3.209821909653766944e-08
1.539606361424180392e+00,3.276403642372103175e-08
1.541807371233221646e+00,3.284279525042614038e-08
1.544011527589523647e+00,3.304926509962019553e-08
1.546218834991367252e+00,3.343979286485437508e-08
1.548429297943463734e+00,3.363551805352238018e-08
1.550642920956964321e+00,3.370166477910715677e-08
1.552859708549469087e+00,3.406038997361739912e-08
1.555079665245036491e+00,3.422519560158697568e-08
1.557302795574193155e+00,3.447426714029714146e-08
1.559529104073942074e+00,3.477607625747397901e-08
1.561758595287772167e+00,3.491847059153249935e-08
1.563991273765667600e+00,3.511910282506164492e-08
1.566227144064117560e+00,3.537487375765025872e-08
1.568466210746124911e+00,3.561166017560937765e-08
1.570708478381215967e+00,3.589594290897437623e-08
1.572953951545449369e+00,3.614154450858039316e-08
1.575202634821425862e+00,3.644472275080170335e-08
1.577454532798297393e+00,3.666425834828622280e-08
1.579709650071775995e+00,3.693232251316012723e-08
1.581967991244144667e+00,3.723576960606600268e-08
1.584229560924265146e+00,3.750466507159051639e-08
1.586494363727588119e+00,3.775601676318607815e-08
1.588762404276162332e+00,3.802727199952131488e-08
1.591033687198644575e+00,3.819927512448762008e-08
