wavelength_um,flux_erg/cm2/s/hz
1.500521154650225064e+00,3.342171419270044673e-08
1.502666288538216932e+00,3.257734917371593233e-08
1.504814489093668328e+00,3.438660955391356279e-08
1.506965760700664347e+00,3.450910907680191316e-08
1.509120107749557516e+00,3.547951790766494763e-08
1.511277534636976450e+00,3.574619946329072067e-08
1.513438045765835849e+00,3.565839696400737133e-08
1.515601645545344045e+00,3.682875891413953688e-08
1.517768338391013216e+00,3.669952338621254827e-08
1.519938128724667159e+00,3.691868479084381209e-08
1.522111020974452389e+00,3.722132239999885827e-08
1.524287019574844804e+00,3.791173275419235544e-08
1.526466128966660118e+00,3.792852890806831182e-08
1.528648353597062970e+00,3.833650025597870409e-08
1.530833697919575132e+00,3.868859182377533020e-08
1.533022166394085062e+00,3.928734050824908582e-08
1.535213763486857452e+00,3.974356624217768707e-08
1.537408493670541443e+00,3.972397021874933831e-08
1.539606361424180392e+00,4.045139632824190651e-08
1.541807371233221646e+00,4.055777490329010194e-08
1.544011527589523647e+00,4.081040264204847453e-08
1.546218834991367252e+00,4.120934773537502272e-08
1.548429297943463734e+00,4.144982644099965854e-08
1.550642920956964321e+00,4.154181443677123160e-08
1.552859708549469087e+00,4.193295118683848444e-08
1.555079665245036491e+00,4.211356886523789259e-08
1.557302795574193155e+00,4.240038023038813541e-08
1.559529104073942074e+00,4.271112223349366831e-08
1.561758595287772167e+00,4.286856704146153737e-08
1.563991273765667600e+00,4.310078960472408378e-08
1.566227144064117560e+00,4.337626694042283900e-08
1.568466210746124911e+00,4.363694658422363592e-08
1.570708478381215967e+00,4.395672595452685737e-08
1.572953951545449369e+00,4.424282462894156884e-08
1.575202634821425862e+00,4.457430748555572886e-08
1.577454532798297393e+00,4.482897548514296376e-08
1.579709650071775995e+00,4.513913456570753162e-08
1.581967991244144667e+00,4.546720126720569578e-08
1.584229560924265146e+00,4.577884657325069613e-08
1.586494363727588119e+00,4.608164690699897724e-08
1.588762404276162332e+00,4.640409030926894636e-08
1.591033687198644575e+00,4.662964849101905204e-08
1.593308217130307902e+00,4.700728690034190266e-08
1.595585998713053399e+00,4.725493546631936894e-08
1.597867036595416623e+00,4.753685877840934070e-08
1.600151335432579591e+00,4.779733728826326442e-08
1.602438899886378998e+00,4.792383383474279290e-08
1.604729734625315984e+00,4.811268855282212973e-08
1.607023844324565687e+00,4.831198518377860901e-08
1.609321233665987672e+00,4.839013028152310656e-08
1.611621907338133486e+00,4.845603532118739785e-08
1.613925870036258203e+00,4.779839273266693076e-08
1.616233126462328862e+00,4.802275577337729541e-08
1.618543681325034456e+00,4.810652967697430852e-08
1.620857539339795039e+00,4.722852033854421759e-08
1.623174705228772829e+00,4.693218141170382603e-08
1.625495183720879755e+00,4.802214597442569142e-08
1.627818979551789003e+00,4.754418012838596493e-08
1.630146097463943455e+00,4.709872809732534600e-08
1.632476542206565240e+00,4.864654728530150516e-08
1.634810318535667051e+00,4.897567838864236484e-08
1.637147431214059923e+00,4.789238143038760026e-08
1.639487885011364110e+00,4.890329622495733909e-08
1.641831684704017968e+00,4.930867389617067187e-08
1.644178835075289058e+00,5.147184183396686007e-08
1.646529340915282358e+00,5.117009511753935555e-08
1.648883207020951369e+00,5.152887712574242637e-08
1.651240438196106552e+00,5.229842496545705938e-08
1.653601039251426430e+00,5.315942373698872194e-08
1.655965015004466245e+00,5.197068741788516578e-08
1.658332370279669510e+00,5.294703713486568382e-08
1.660703109908375552e+00,5.418734775644409921e-08
1.663077238728830842e+00,5.454417518371639197e-08
1.665454761586198762e+00,4.788620116291722255e-08
1.667835683332569374e+00,4.637012847487439608e-08
1.670220008826969416e+00,5.125630333725349329e-08
1.672607742935371178e+00,5.223889941643553595e-08
1.674998890530704054e+00,5.381009352655657247e-08
1.677393456492863866e+00,5.527724771278230998e-08
1.679791445708722186e+00,5.618554573230449998e-08
1.682192863072137001e+00,5.661255579247082947e-08
1.684597713483963144e+00,5.524846081843558023e-08
1.687006001852060511e+00,5.621383325058659043e-08
1.689417733091306051e+00,5.715585768712095838e-08
1.691832912123602428e+00,5.665068620147705812e-08
1.694251543877889343e+00,5.582984947167019658e-08
1.696673633290152416e+00,5.694970298756720908e-08
1.699099185303433845e+00,5.693411899103407720e-08
1.701528204867841954e+00,5.604889883997781303e-08
1.703960696940562514e+00,5.710500607109896893e-08
1.706396666485867186e+00,5.965447648830560575e-08
1.708836118475125287e+00,5.989036956967958311e-08
1.711279057886812671e+00,5.983562901759385182e-08
1.713725489706522387e+00,5.987306206900169552e-08
1.716175418926974894e+00,6.019132324118040916e-08
1.718628850548028719e+00,6.168423223317776064e-08
1.721085789576689340e+00,6.278290098458675187e-08
1.723546241027120951e+00,6.187078116299740707e-08
1.726010209920655125e+00,6.221103375040200020e-08
1.728477701285803025e+00,6.300375137588156043e-08
1.730948720158263177e+00,6.230612013141210677e-08
1.733423271580934344e+00,6.241969200190211193e-08
1.735901360603923749e+00,6.238286431442115109e-08
1.738382992284558615e+00,6.422262865350686232e-08
1.740868171687395716e+00,6.279609939774768368e-08
1.743356903884232700e+00,6.527064948573149348e-08
1.745849193954117418e+00,6.386765152420001550e-08
1.748345046983358575e+00,6.535809995521866587e-08
1.750844468065536841e+00,6.642296607573015295e-08
1.753347462301513504e+00,6.567478849739807149e-08
1.755854034799443131e+00,6.322420434861448472e-08
1.758364190674782002e+00,6.321559362360858625e-08
1.760877935050299881e+00,6.719581138867519373e-08
1.763395273056090229e+00,6.300990035125217633e-08
1.765916209829580197e+00,6.596496347734103025e-08
1.768440750515541060e+00,6.386194797368712300e-08
1.770968900266099766e+00,6.609084868240872951e-08
1.773500664240747593e+00,6.242822785714002013e-08
1.776036047606353030e+00,6.272823794306545692e-08
1.778575055537169769e+00,6.480017250637437453e-08
1.781117693214850028e+00,6.515454239787960172e-08
1.783663965828452547e+00,6.242421826259982809e-08
1.786213878574454572e+00,6.190941174808868347e-08
1.788767436656762744e+00,6.960209508024824949e-08
1.791324645286722639e+00,5.853332663584232521e-08
1.793885509683129875e+00,6.357275164409236935e-08
1.796450035072240770e+00,5.826752574719056665e-08
1.799018226687783883e+00,6.660164228286106905e-08
1.801590089770968905e+00,5.372762859350903480e-08
1.804165629570498641e+00,6.604116259826880142e-08
1.806744851342579672e+00,5.706649238868917968e-08
1.809327760350932346e+00,6.327553771771968787e-08
1.811914361866802103e+00,5.205392269902649871e-08
1.814504661168970800e+00,6.834394655121273453e-08
1.817098663543765813e+00,6.363095433223459268e-08
1.819696374285072249e+00,5.569790347735779771e-08
1.822297798694343385e+00,6.034778671030325779e-08
1.824902942080611545e+00,7.736145769747945064e-08
1.827511809760498318e+00,5.880293797542378964e-08
1.830124407058226321e+00,6.268518108376248260e-08
1.832740739305628974e+00,6.904589053512716588e-08
1.835360811842163375e+00,6.162982516357794772e-08
1.837984630014918519e+00,6.354221308760338256e-08
1.840612199178628394e+00,6.876718213110744688e-08
1.843243524695681756e+00,6.436593880831210219e-08
1.845878611936132785e+00,6.680961343384298291e-08
1.848517466277714405e+00,5.872819657008768129e-08
1.851160093105845617e+00,7.241768185909162716e-08
1.853806497813645482e+00,5.974625544900073999e-08
1.856456685801942452e+00,6.342365926472717070e-08
1.859110662479286358e+00,5.991182259023909715e-08
1.861768433261958844e+00,6.140903052044475051e-08
1.864430003573984918e+00,5.843709358052358165e-08
1.867095378847143161e+00,5.690364087180420304e-08
1.869764564520977945e+00,6.146285871378357407e-08
1.872437566042809420e+00,6.214801954211312782e-08
1.875114388867745507e+00,7.785488653201158850e-08
1.877795038458693000e+00,7.424330904774017423e-08
1.880479520286368444e+00,7.922814345153612736e-08
1.883167839829308132e+00,8.314362283533014007e-08
1.885860002573882088e+00,7.621918407660163125e-08
1.888556014014302509e+00,8.007016280471404997e-08
1.891255879652636196e+00,7.542328576736854697e-08
1.893959604998815882e+00,8.807074812386657180e-08
1.896667195570651332e+00,8.692249284808948890e-08
1.899378656893840223e+00,7.937113894039474591e-08
1.902093994501980134e+00,8.111210019004062713e-08
1.904813213936579430e+00,7.815672017869163863e-08
1.907536320747067915e+00,8.327750414150443780e-08
1.910263320490809491e+00,8.137283832859812512e-08
1.912994218733112373e+00,7.795814962650225508e-08
1.915729021047241298e+00,7.957215405472410762e-08
1.918467733014428411e+00,8.950595002279304600e-08
1.921210360223884361e+00,7.004226447958963542e-08
1.923956908272810740e+00,8.102334080951506497e-08
1.926707382766410293e+00,7.831029197768346601e-08
1.929461789317899356e+00,8.153870255225098021e-08
1.932220133548518071e+00,8.224496215368588367e-08
1.934982421087544147e+00,7.922620573705638638e-08
1.937748657572301303e+00,8.068718614519190228e-08
1.940518848648173256e+00,6.415851566413052881e-08
1.943292999968614154e+00,8.769695269462921309e-08
1.946071117195159683e+00,8.189744380588808460e-08
1.948853205997440385e+00,8.261214197476435844e-08
1.951639272053191210e+00,9.743285851249933358e-08
1.954429321048263724e+00,7.407403060528249972e-08
1.957223358676638991e+00,8.469258156237801427e-08
1.960021390640437122e+00,8.865428885942008292e-08
1.962823422649930372e+00,8.618617744330523632e-08
1.965629460423554464e+00,9.757265735557095430e-08
1.968439509687919919e+00,9.481121439538508983e-08
1.971253576177824263e+00,9.402116565009307039e-08
1.974071665636262907e+00,9.593140567561130672e-08
1.976893783814442251e+00,9.849659093251026480e-08
1.979719936471789676e+00,9.773112371536790885e-08
1.982550129375966641e+00,1.014969249855056564e-07
1.985384368302880453e+00,1.048833965839076620e-07
