wavelength_um,flux_erg/cm2/s/hz
1.500521154650225064e+00,3.195027333558072505e-08
1.502666288538216932e+00,3.114886554799296455e-08
1.504814489093668328e+00,3.287255435170759725e-08
1.506965760700664347e+00,3.299317448817067608e-08
1.509120107749557516e+00,3.392132688631619907e-08
1.511277534636976450e+00,3.417953806569836749e-08
1.513438045765835849e+00,3.409489980331876084e-08
1.515601645545344045e+00,3.522065071810988307e-08
1.517768338391013216e+00,3.509612147445813449e-08
1.519938128724667159e+00,3.530911661656187260e-08
1.522111020974452389e+00,3.560178938014997393e-08
1.524287019574844804e+00,3.626515319541774698e-08
1.526466128966660118e+00,3.628330321321686264e-08
1.528648353597062970e+00,3.667841593400564430e-08
1.530833697919575132e+00,3.701752605831205968e-08
1.533022166394085062e+00,3.758987747597324880e-08
1.535213763486857452e+00,3.803266610323523732e-08
1.537408493670541443e+00,3.801326837643292010e-08
1.539606361424180392e+00,3.871678354984532536e-08
1.541807371233221646e+00,3.881875497588408166e-08
1.544011527589523647e+00,3.906224181439917990e-08
1.546218834991367252e+00,3.945219016275594071e-08
1.548429297943463734e+00,3.968313983221937335e-08
1.550642920956964321e+00,3.977206051866868042e-08
1.552859708549469087e+00,4.015107461959498951e-08
1.555079665245036491e+00,4.032690139105194334e-08
1.557302795574193155e+00,4.060251239083772378e-08
1.559529104073942074e+00,4.090610468544485825e-08
1.561758595287772167e+00,4.105934803285036863e-08
1.563991273765667600e+00,4.128291452070711075e-08
1.566227144064117560e+00,4.155045570004593781e-08
1.568466210746124911e+00,4.180380366164155078e-08
1.570708478381215967e+00,4.211310353601545003e-08
1.572953951545449369e+00,4.238867811403083761e-08
1.575202634821425862e+00,4.271072609696089026e-08
1.577454532798297393e+00,4.295652109837003398e-08
1.579709650071775995e+00,4.325546275970410937e-08
1.581967991244144667e+00,4.357462558851645457e-08
1.584229560924265146e+00,4.387534906830329050e-08
1.586494363727588119e+00,4.416790225633751866e-08
1.588762404276162332e+00,4.448000230537535479e-08
1.591033687198644575e+00,4.469703013484392234e-08
1.593308217130307902e+00,4.506228474996405806e-08
1.595585998713053399e+00,4.530038966306672526e-08
1.597867036595416623e+00,4.557260679465992801e-08
1.600151335432579591e+00,4.582344393672591293e-08
1.602438899886378998e+00,4.594457658452656044e-08
1.604729734625315984e+00,4.612608089956846307e-08
1.607023844324565687e+00,4.631846079296286307e-08
1.609321233665987672e+00,4.639405902964933019e-08
1.611621907338133486e+00,4.645936715381048331e-08
1.613925870036258203e+00,4.582986447571772162e-08
1.616233126462328862e+00,4.604650690746537647e-08
1.618543681325034456e+00,4.612866722124355534e-08
1.620857539339795039e+00,4.529240246843223062e-08
1.623174705228772829e+00,4.501249473869200531e-08
1.625495183720879755e+00,4.605693989047622536e-08
1.627818979551789003e+00,4.560340122390306162e-08
1.630146097463943455e+00,4.517939643861960471e-08
1.632476542206565240e+00,4.666231200693699940e-08
1.634810318535667051e+00,4.698386683655029515e-08
1.637147431214059923e+00,4.595031256432303338e-08
1.639487885011364110e+00,4.692171188117029946e-08
1.641831684704017968e+00,4.730800106256671018e-08
1.644178835075289058e+00,4.938364064257632478e-08
1.646529340915282358e+00,4.909951271391808617e-08
1.648883207020951369e+00,4.944591850644736368e-08
1.651240438196106552e+00,5.018796071646865466e-08
1.653601039251426430e+00,5.101560892713948596e-08
1.655965015004466245e+00,4.987962710960975345e-08
1.658332370279669510e+00,5.081692382539707513e-08
1.660703109908375552e+00,5.200909599511635565e-08
1.663077238728830842e+00,5.235297536780840145e-08
1.665454761586198762e+00,4.598425211471769309e-08
1.667835683332569374e+00,4.453547796940357010e-08
1.670220008826969416e+00,4.921338289361330870e-08
1.672607742935371178e+00,5.015578225129146071e-08
1.674998890530704054e+00,5.166132613815103386e-08
1.677393456492863866e+00,5.306963800656015288e-08
1.679791445708722186e+00,5.394567743852140261e-08
1.682192863072137001e+00,5.435803152914305319e-08
1.684597713483963144e+00,5.305648730445861624e-08
1.687006001852060511e+00,5.398581219678476964e-08
1.689417733091306051e+00,5.488936348233059271e-08
1.691832912123602428e+00,5.441033561498833728e-08
1.694251543877889343e+00,5.362926357401718624e-08
1.696673633290152416e+00,5.470442893303605586e-08
1.699099185303433845e+00,5.469168220194024701e-08
1.701528204867841954e+00,5.385091339839924582e-08
1.703960696940562514e+00,5.486543304708664524e-08
1.706396666485867186e+00,5.731239686359264432e-08
1.708836118475125287e+00,5.754235793442948713e-08
1.711279057886812671e+00,5.749318237318934518e-08
1.713725489706522387e+00,5.753154179819959652e-08
1.716175418926974894e+00,5.783994978397070979e-08
1.718628850548028719e+00,5.927088322205651723e-08
1.721085789576689340e+00,6.033442238719088169e-08
1.723546241027120951e+00,5.946180636823764538e-08
1.726010209920655125e+00,5.978852518455473248e-08
1.728477701285803025e+00,6.055212793122961963e-08
1.730948720158263177e+00,5.988741343751117992e-08
1.733423271580934344e+00,6.000141176625194883e-08
1.735901360603923749e+00,5.996819851896194769e-08
1.738382992284558615e+00,6.173639940553556147e-08
1.740868171687395716e+00,6.037559642741988042e-08
1.743356903884232700e+00,6.274651608104669705e-08
1.745849193954117418e+00,6.141703736306100764e-08
1.748345046983358575e+00,6.284270011450369983e-08
1.750844468065536841e+00,6.386735868886160172e-08
1.753347462301513504e+00,6.316000574229743851e-08
1.755854034799443131e+00,6.083243064179315485e-08
1.758364190674782002e+00,6.084127134110743284e-08
1.760877935050299881e+00,6.463032278698219617e-08
1.763395273056090229e+00,6.064687017843462919e-08
1.765916209829580197e+00,6.344784810785949926e-08
1.768440750515541060e+00,6.148738664461308713e-08
1.770968900266099766e+00,6.359930689360865283e-08
1.773500664240747593e+00,6.009942878090281376e-08
1.776036047606353030e+00,6.044001536662615958e-08
1.778575055537169769e+00,6.239752265653756721e-08
1.781117693214850028e+00,6.276448628559892441e-08
1.783663965828452547e+00,6.014401085070363961e-08
1.786213878574454572e+00,5.969773816926050155e-08
1.788767436656762744e+00,6.700562036279603923e-08
1.791324645286722639e+00,5.647099427063052857e-08
1.793885509683129875e+00,6.125849933590134624e-08
1.796450035072240770e+00,5.623780856398829392e-08
1.799018226687783883e+00,6.417368627427264515e-08
1.801590089770968905e+00,5.194055090501384524e-08
1.804165629570498641e+00,6.362392015759557739e-08
1.806744851342579672e+00,5.513949936581811643e-08
1.809327760350932346e+00,6.099157330564268777e-08
1.811914361866802103e+00,5.036446924087694072e-08
1.814504661168970800e+00,6.589005493839312726e-08
1.817098663543765813e+00,6.138997986671570238e-08
1.819696374285072249e+00,5.388566641301252689e-08
1.822297798694343385e+00,5.832819848507651362e-08
1.824902942080611545e+00,7.449214640755467026e-08
1.827511809760498318e+00,5.679378308320800945e-08
1.830124407058226321e+00,6.056159422739281683e-08
1.832740739305628974e+00,6.659800799608955437e-08
1.835360811842163375e+00,5.957740812739547819e-08
1.837984630014918519e+00,6.136986853185533326e-08
1.840612199178628394e+00,6.641013213175590826e-08
1.843243524695681756e+00,6.218514697530404091e-08
1.845878611936132785e+00,6.451575358503725001e-08
1.848517466277714405e+00,5.677244632691054319e-08
1.851160093105845617e+00,6.988948677281617262e-08
1.853806497813645482e+00,5.780436255267305888e-08
1.856456685801942452e+00,6.128661915252352125e-08
1.859110662479286358e+00,5.794404719141258914e-08
1.861768433261958844e+00,5.936775905774434556e-08
1.864430003573984918e+00,5.661454873022248079e-08
1.867095378847143161e+00,5.504763685618057297e-08
1.869764564520977945e+00,5.940661452606781785e-08
1.872437566042809420e+00,6.013176731918533496e-08
1.875114388867745507e+00,7.513383858639174849e-08
1.877795038458693000e+00,7.171282725300834043e-08
1.880479520286368444e+00,7.646363923146578485e-08
1.883167839829308132e+00,8.019907609317803150e-08
1.885860002573882088e+00,7.359906673934384915e-08
