wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.186052908219392204e+10
9.951457760902583161e+00,1.197590784739437103e+10
9.918341428919545066e+00,1.185231880831257629e+10
9.885335301036285216e+00,1.150344708415317154e+10
9.852439010517029416e+00,1.220313863808254623e+10
9.819652191846424572e+00,1.215496736675912857e+10
9.786974480725472603e+00,1.265842217608632278e+10
9.754405514067482130e+00,1.266377734176972198e+10
9.721944929994046802e+00,1.279277548477129364e+10
9.689592367831005859e+00,1.291294718159233093e+10
9.657347468104447330e+00,1.293963022792856216e+10
9.625209872536711231e+00,1.300686939697932434e+10
9.593179224042414077e+00,1.321693761269177246e+10
9.561255166724468069e+00,1.348366393198268127e+10
9.529437345870142906e+00,1.364931865869440269e+10
9.497725407947113396e+00,1.358517975915455055e+10
9.466119000599535482e+00,1.375920597704932785e+10
9.434617772644131151e+00,1.360701844080807114e+10
9.403221374066280447e+00,1.387573313979543304e+10
9.371929456016141913e+00,1.414262345255538559e+10
9.340741670804776575e+00,1.458091328762260437e+10
9.309657671900266607e+00,1.456890088715234184e+10
9.278677113923894382e+00,1.470377869957696724e+10
9.247799652646277124e+00,1.493685247405111504e+10
9.217024944983560175e+00,1.517931217309443855e+10
9.186352648993601377e+00,1.526307283379922676e+10
9.155782423872159015e+00,1.519228537842545891e+10
9.125313929949122382e+00,1.563975982325888634e+10
9.094946828684733475e+00,1.558289754920823288e+10
9.064680782665815784e+00,1.575238129645472336e+10
9.034515455602036837e+00,1.542396540276444817e+10
9.004450512322161870e+00,1.618635220486401939e+10
8.974485618770339457e+00,1.590523935675666237e+10
8.944620442002385374e+00,1.606967718668417931e+10
8.914854650182078899e+00,1.625487182549840164e+10
8.885187912577478642e+00,1.648349491431257629e+10
8.855619899557254371e+00,1.668311156397657204e+10
8.826150282587015283e+00,1.644600892565701103e+10
8.796778734225661367e+00,1.593917186816481400e+10
8.767504928121747199e+00,1.652960366609773636e+10
8.738328539009863505e+00,1.681893902582656670e+10
8.709249242707002736e+00,1.643694656497436714e+10
8.680266716108974379e+00,1.621278856597501183e+10
8.651380637186814937e+00,1.674601600429646683e+10
8.622590684983197917e+00,1.584545334980063438e+10
8.593896539608877561e+00,1.668911948501723671e+10
8.565297882239132576e+00,1.583590926666883469e+10
8.536794395110215206e+00,1.584954397332584381e+10
8.508385761515841139e+00,1.536906347279751205e+10
8.480071665803642134e+00,1.601725925305815506e+10
8.451851793371682575e+00,1.521903541855848885e+10
8.423725830664954728e+00,1.525346813681788826e+10
8.395693465171893521e+00,1.515203214815450668e+10
8.367754385420905550e+00,1.458153376082568550e+10
8.339908280976908728e+00,1.479177244210264587e+10
8.312154842437884383e+00,1.461576448284294510e+10
8.284493761431434677e+00,1.632028673167042923e+10
8.256924730611363117e+00,1.391592529036420822e+10
8.229447443654253291e+00,1.543067008136529541e+10
8.202061595256070703e+00,1.362562363473127937e+10
8.174766881128764595e+00,1.367481031090815353e+10
8.147562997996887546e+00,1.449200721662793732e+10
8.120449643594234601e+00,1.499745301946493340e+10
8.093426516660478853e+00,1.463473470889855385e+10
8.066493316937812352e+00,1.472905753617645264e+10
8.039649745167636752e+00,1.422175528837124443e+10
8.012895503087213100e+00,1.376690158315714264e+10
7.986230293426357818e+00,1.598180803950488853e+10
7.959653819904140448e+00,1.511566900513277817e+10
7.933165787225590293e+00,1.390344446576815605e+10
7.906765901078417258e+00,1.335200685649936295e+10
7.880453868129736250e+00,1.325337786736026764e+10
7.854229396022815557e+00,1.369018729727932358e+10
7.828092193373821672e+00,1.324411089488072777e+10
7.802041969768583662e+00,1.218282021278377151e+10
7.776078435759370855e+00,1.228873521386252975e+10
7.750201302861670527e+00,1.080802509414654350e+10
7.724410283550982470e+00,1.108409093189782715e+10
