wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.214466481067190361e+10
9.951457760902583161e+00,1.226011541996063042e+10
9.918341428919545066e+00,1.211574672232008553e+10
9.885335301036285216e+00,1.172551526508556938e+10
9.852439010517029416e+00,1.248907529377129936e+10
9.819652191846424572e+00,1.242476389529342270e+10
9.786974480725472603e+00,1.297545530006564713e+10
9.754405514067482130e+00,1.297285967773068428e+10
9.721944929994046802e+00,1.310926834515496063e+10
9.689592367831005859e+00,1.323020974812621307e+10
9.657347468104447330e+00,1.324819857981686211e+10
9.625209872536711231e+00,1.331688908169689751e+10
9.593179224042414077e+00,1.353135381556358337e+10
9.561255166724468069e+00,1.381819463279685020e+10
9.529437345870142906e+00,1.398865736151853561e+10
9.497725407947113396e+00,1.390012927340791512e+10
9.466119000599535482e+00,1.408216001393627357e+10
9.434617772644131151e+00,1.390299954640882874e+10
9.403221374066280447e+00,1.418490080035445595e+10
9.371929456016141913e+00,1.447348050706044388e+10
9.340741670804776575e+00,1.494045610635610580e+10
9.309657671900266607e+00,1.491103197523525429e+10
9.278677113923894382e+00,1.503942791358058357e+10
9.247799652646277124e+00,1.528050314375950623e+10
9.217024944983560175e+00,1.553055810172673607e+10
9.186352648993601377e+00,1.560674037979954338e+10
9.155782423872159015e+00,1.551372022455857849e+10
9.125313929949122382e+00,1.598537618911031723e+10
9.094946828684733475e+00,1.590546403903978348e+10
9.064680782665815784e+00,1.607125870772567368e+10
9.034515455602036837e+00,1.570790379167174530e+10
9.004450512322161870e+00,1.651182061971850777e+10
8.974485618770339457e+00,1.619008476523216248e+10
8.944620442002385374e+00,1.635695807213624954e+10
8.914854650182078899e+00,1.654124614123609543e+10
8.885187912577478642e+00,1.677422966671726608e+10
8.855619899557254371e+00,1.696289355963498306e+10
8.826150282587015283e+00,1.669234123379105377e+10
8.796778734225661367e+00,1.614627252400428772e+10
8.767504928121747199e+00,1.676016871801740646e+10
8.738328539009863505e+00,1.705056270285152435e+10
8.709249242707002736e+00,1.663757609406064034e+10
8.680266716108974379e+00,1.639753341452914619e+10
8.651380637186814937e+00,1.694237457049531555e+10
8.622590684983197917e+00,1.598939972511878014e+10
8.593896539608877561e+00,1.685374182203475189e+10
8.565297882239132576e+00,1.596468532508002281e+10
8.536794395110215206e+00,1.597585391954051971e+10
8.508385761515841139e+00,1.547019728189418030e+10
8.480071665803642134e+00,1.613192953222193336e+10
8.451851793371682575e+00,1.530664135461609650e+10
8.423725830664954728e+00,1.533676183989805603e+10
8.395693465171893521e+00,1.523277512501640892e+10
8.367754385420905550e+00,1.463739680871125984e+10
8.339908280976908728e+00,1.484636339979823494e+10
8.312154842437884383e+00,1.467482219886388206e+10
8.284493761431434677e+00,1.640095278769217491e+10
8.256924730611363117e+00,1.395502508378073502e+10
8.229447443654253291e+00,1.548983019423742676e+10
8.202061595256070703e+00,1.365811171192588425e+10
8.174766881128764595e+00,1.370598868633207703e+10
8.147562997996887546e+00,1.452923493957116508e+10
8.120449643594234601e+00,1.503772477525176239e+10
8.093426516660478853e+00,1.466948314899481392e+10
8.066493316937812352e+00,1.476245120871232986e+10
8.039649745167636752e+00,1.424745353421456718e+10
8.012895503087213100e+00,1.379059157250607681e+10
7.986230293426357818e+00,1.602403467750168037e+10
7.959653819904140448e+00,1.514450539766503143e+10
7.933165787225590293e+00,1.392450617974485588e+10
7.906765901078417258e+00,1.336694559854753876e+10
7.880453868129736250e+00,1.326768170992258263e+10
7.854229396022815557e+00,1.370613215839214134e+10
7.828092193373821672e+00,1.325738641598328209e+10
7.802041969768583662e+00,1.219137334254575729e+10
7.776078435759370855e+00,1.229764555874721146e+10
7.750201302861670527e+00,1.081261900334089279e+10
7.724410283550982470e+00,1.108941935625005531e+10
7.698705091259631317e+00,1.058428801178687096e+10
7.673085440373576205e+00,1.078292896334748840e+10
7.647551046229237315e+00,1.716606250525866699e+10
7.622101625110339285e+00,1.814223332201331711e+10
7.596736894244746630e+00,1.603626581455891800e+10
7.571456571801338242e+00,1.672756309855863953e+10
7.546260376886857912e+00,1.578882624597252464e+10
7.521148029542807478e+00,1.689563685625603104e+10
7.496119250742332873e+00,1.595098928952762413e+10
7.471173762387119055e+00,1.221643531926228333e+10
7.446311287304299142e+00,1.443993168706241226e+10
7.421531549243385761e+00,1.416690561781752777e+10
7.396834272873192617e+00,1.568146922963759804e+10
7.372219183778772056e+00,1.425741568711981392e+10
7.347686008458377493e+00,1.416206395251912117e+10
7.323234474320412524e+00,1.639485563959230423e+10
7.298864309680411111e+00,1.531783106628334808e+10
7.274575243758015120e+00,1.629991105998845291e+10
7.250367006673959835e+00,1.626849255627087593e+10
7.226239329447092352e+00,1.769123769423673630e+10
7.202191943991361534e+00,1.793563951311732101e+10
7.178224583112855051e+00,1.861572136702518082e+10
7.154336980506822208e+00,1.821619895207686996e+10
7.130528870754718973e+00,2.116881630662689209e+10
7.106799989321260114e+00,2.111636697536388016e+10
7.083150072551472221e+00,2.238731063521625519e+10
7.059578857667773377e+00,2.133693841164500046e+10
7.036086082767048389e+00,2.191927923709686661e+10
7.012671486817740885e+00,2.309908266881502914e+10
6.989334809656949865e+00,2.640722533451533508e+10
6.966075791987543120e+00,2.204211880177042007e+10
6.942894175375271537e+00,2.733311964574717331e+10
6.919789702245902951e+00,2.937108057783111191e+10
6.896762115882355992e+00,2.839784711167121506e+10
6.873811160421849031e+00,2.075622124170693207e+10
6.850936580853058011e+00,2.354462319308494949e+10
6.828138123013279603e+00,2.142962505139536285e+10
6.805415533585614796e+00,2.489774466896728516e+10
6.782768560096145372e+00,2.195815235374364853e+10
6.760196950911133484e+00,2.767682934577685547e+10
6.737700455234225672e+00,2.784857667153224564e+10
6.715278823103662198e+00,2.149820763571404266e+10
6.692931805389507716e+00,2.856195223927387238e+10
6.670659153790873042e+00,2.749856062641416931e+10
6.648460620833166246e+00,2.567846930693725967e+10
6.626335959865335745e+00,1.594995246080433655e+10
6.604284925057132050e+00,2.255260469426835632e+10
6.582307271396376613e+00,2.204622425420121765e+10
6.560402754686239568e+00,2.531400804157425690e+10
6.538571131542524562e+00,2.729979553308425903e+10
6.516812159390967807e+00,2.590037838742675781e+10
6.495125596464542461e+00,2.387023696577952576e+10
