wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.228406145890674591e+10
9.951457760902583161e+00,1.239930734411861801e+10
9.918341428919545066e+00,1.224415377026721191e+10
9.885335301036285216e+00,1.183281077347456551e+10
9.852439010517029416e+00,1.262893222703645515e+10
9.819652191846424572e+00,1.255604716677634430e+10
9.786974480725472603e+00,1.313110632117258453e+10
9.754405514067482130e+00,1.312427961469336891e+10
9.721944929994046802e+00,1.326443688426214790e+10
9.689592367831005859e+00,1.338558281379891396e+10
9.657347468104447330e+00,1.339886116900775146e+10
9.625209872536711231e+00,1.346831039072361565e+10
9.593179224042414077e+00,1.368471791056623459e+10
9.561255166724468069e+00,1.398193300569995117e+10
9.529437345870142906e+00,1.415472704992361641e+10
9.497725407947113396e+00,1.405327991187761688e+10
9.466119000599535482e+00,1.423937182802206993e+10
9.434617772644131151e+00,1.404640722936579895e+10
9.403221374066280447e+00,1.433483094928874588e+10
9.371929456016141913e+00,1.463451733050770187e+10
9.340741670804776575e+00,1.511601830581307793e+10
9.309657671900266607e+00,1.507752771925132561e+10
9.278677113923894382e+00,1.520232681033910561e+10
9.247799652646277124e+00,1.544737605326669121e+10
9.217024944983560175e+00,1.570122319359135056e+10
9.186352648993601377e+00,1.577340169967175865e+10
9.155782423872159015e+00,1.566896682315247536e+10
9.125313929949122382e+00,1.615274284961967850e+10
9.094946828684733475e+00,1.606100486724090004e+10
9.064680782665815784e+00,1.622475255818752670e+10
9.034515455602036837e+00,1.584398374741479492e+10
9.004450512322161870e+00,1.666843642532098198e+10
8.974485618770339457e+00,1.632621247854440498e+10
8.944620442002385374e+00,1.649426687494899178e+10
8.914854650182078899e+00,1.667804620655565453e+10
8.885187912577478642e+00,1.691331686612450600e+10
8.855619899557254371e+00,1.709608495590957260e+10
8.826150282587015283e+00,1.680889904692213058e+10
8.796778734225661367e+00,1.624372318816571617e+10
8.767504928121747199e+00,1.686914917799205017e+10
8.738328539009863505e+00,1.715988930323421478e+10
8.709249242707002736e+00,1.673178735005625153e+10
8.680266716108974379e+00,1.648417438464008331e+10
8.651380637186814937e+00,1.703452979716571045e+10
8.622590684983197917e+00,1.605634362928577232e+10
8.593896539608877561e+00,1.693044928727888680e+10
8.565297882239132576e+00,1.602431944863448524e+10
8.536794395110215206e+00,1.603441896274351501e+10
8.508385761515841139e+00,1.551678849910403824e+10
8.480071665803642134e+00,1.618495111593914223e+10
8.451851793371682575e+00,1.534690302098675346e+10
8.423725830664954728e+00,1.537508124996992874e+10
8.395693465171893521e+00,1.526996537023098564e+10
8.367754385420905550e+00,1.466289017307744408e+10
8.339908280976908728e+00,1.487129147679763603e+10
8.312154842437884383e+00,1.470193961303333664e+10
8.284493761431434677e+00,1.643809370826233482e+10
8.256924730611363117e+00,1.397289142416595459e+10
8.229447443654253291e+00,1.551699858812644196e+10
8.202061595256070703e+00,1.367294500895166588e+10
8.174766881128764595e+00,1.372024102236800766e+10
8.147562997996887546e+00,1.454629936236893082e+10
8.120449643594234601e+00,1.505621033688160133e+10
8.093426516660478853e+00,1.468544436533600807e+10
8.066493316937812352e+00,1.477780315386548424e+10
8.039649745167636752e+00,1.425924510875178146e+10
8.012895503087213100e+00,1.380147273349423599e+10
7.986230293426357818e+00,1.604351531417910004e+10
7.959653819904140448e+00,1.515777434425539780e+10
7.933165787225590293e+00,1.393419134391973877e+10
7.906765901078417258e+00,1.337379814502390099e+10
7.880453868129736250e+00,1.327424335451478577e+10
7.854229396022815557e+00,1.371345713019681168e+10
7.828092193373821672e+00,1.326347829599191093e+10
7.802041969768583662e+00,1.219528676131878471e+10
7.776078435759370855e+00,1.230172388405202484e+10
7.750201302861670527e+00,1.081471297657175827e+10
7.724410283550982470e+00,1.109185315390983963e+10
7.698705091259631317e+00,1.058653349968281555e+10
7.673085440373576205e+00,1.078537315298622322e+10
7.647551046229237315e+00,1.718990261488983536e+10
7.622101625110339285e+00,1.816505681837098312e+10
7.596736894244746630e+00,1.604862612972673798e+10
7.571456571801338242e+00,1.674294593028634834e+10
7.546260376886857912e+00,1.580041105395119667e+10
7.521148029542807478e+00,1.691043025936096191e+10
7.496119250742332873e+00,1.596240849485864067e+10
7.471173762387119055e+00,1.221988785903583527e+10
7.446311287304299142e+00,1.444675198491624451e+10
7.421531549243385761e+00,1.417355816240214920e+10
7.396834272873192617e+00,1.569177768414693451e+10
7.372219183778772056e+00,1.426410625718112564e+10
7.347686008458377493e+00,1.416891081895696449e+10
7.323234474320412524e+00,1.640755860201422882e+10
