wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.223779696854541016e+10
9.951457760902583161e+00,1.235312881254653168e+10
9.918341428919545066e+00,1.220159810934511566e+10
9.885335301036285216e+00,1.179732085412446022e+10
9.852439010517029416e+00,1.258254608704957008e+10
9.819652191846424572e+00,1.251255531031396294e+10
9.786974480725472603e+00,1.307943841141241646e+10
9.754405514067482130e+00,1.307404040835410690e+10
9.721944929994046802e+00,1.321294515829171371e+10
9.689592367831005859e+00,1.333403600289690018e+10
9.657347468104447330e+00,1.334891085735316467e+10
9.625209872536711231e+00,1.341810473965120125e+10
9.593179224042414077e+00,1.363388364578070259e+10
9.561255166724468069e+00,1.392761791768385696e+10
9.529437345870142906e+00,1.409964026994112396e+10
9.497725407947113396e+00,1.400255178984014893e+10
9.466119000599535482e+00,1.418728585102408409e+10
9.434617772644131151e+00,1.399894363761359787e+10
9.403221374066280447e+00,1.428519905929686737e+10
9.371929456016141913e+00,1.458116524092615700e+10
9.340741670804776575e+00,1.505781230761481857e+10
9.309657671900266607e+00,1.502236922118136787e+10
9.278677113923894382e+00,1.514839303966144562e+10
9.247799652646277124e+00,1.539212000461763000e+10
9.217024944983560175e+00,1.564470355803974342e+10
9.186352648993601377e+00,1.571823188130536652e+10
9.155782423872159015e+00,1.561762235810005569e+10
9.125313929949122382e+00,1.609735753386826134e+10
9.094946828684733475e+00,1.600958172343192291e+10
9.064680782665815784e+00,1.617402596455848694e+10
9.034515455602036837e+00,1.579905506835087395e+10
9.004450512322161870e+00,1.661668195921061325e+10
8.974485618770339457e+00,1.628129698966385078e+10
8.944620442002385374e+00,1.644896045914514923e+10
8.914854650182078899e+00,1.663291312973583031e+10
8.885187912577478642e+00,1.686741362733293915e+10
8.855619899557254371e+00,1.705217639305047798e+10
8.826150282587015283e+00,1.677052535313133812e+10
8.796778734225661367e+00,1.621167896984492493e+10
8.767504928121747199e+00,1.683327772615457726e+10
8.738328539009863505e+00,1.712391578602822495e+10
8.709249242707002736e+00,1.670082241190253639e+10
8.680266716108974379e+00,1.645570547954544449e+10
8.651380637186814937e+00,1.700424406892377472e+10
8.622590684983197917e+00,1.603438679315359688e+10
8.593896539608877561e+00,1.690527978232295990e+10
8.565297882239132576e+00,1.600477842949619865e+10
8.536794395110215206e+00,1.601522281561752510e+10
8.508385761515841139e+00,1.550153835754583740e+10
8.480071665803642134e+00,1.616758228236043549e+10
8.451851793371682575e+00,1.533373141047457504e+10
8.423725830664954728e+00,1.536254204992369843e+10
8.395693465171893521e+00,1.525779236415237999e+10
8.367754385420905550e+00,1.465456234652741241e+10
8.339908280976908728e+00,1.486314715793274498e+10
8.312154842437884383e+00,1.469306941299797630e+10
8.284493761431434677e+00,1.642593776049514008e+10
8.256924730611363117e+00,1.396705321923371506e+10
8.229447443654253291e+00,1.550811130512623978e+10
8.202061595256070703e+00,1.366809863188003922e+10
8.174766881128764595e+00,1.371558323012374687e+10
8.147562997996887546e+00,1.454071925824962234e+10
8.120449643594234601e+00,1.505016366158651543e+10
8.093426516660478853e+00,1.468022259779753876e+10
8.066493316937812352e+00,1.477277972657679176e+10
8.039649745167636752e+00,1.425538820322618866e+10
8.012895503087213100e+00,1.379791283671726036e+10
7.986230293426357818e+00,1.603713615148163414e+10
7.959653819904140448e+00,1.515343154113624763e+10
7.933165787225590293e+00,1.393102189190907669e+10
7.906765901078417258e+00,1.337155684200905991e+10
7.880453868129736250e+00,1.327209717461063194e+10
7.854229396022815557e+00,1.371106054487545967e+10
7.828092193373821672e+00,1.326148563366211128e+10
7.802041969768583662e+00,1.219400750774167252e+10
7.776078435759370855e+00,1.230039062136921310e+10
7.750201302861670527e+00,1.081402906642136765e+10
7.724410283550982470e+00,1.109105788964999008e+10
7.698705091259631317e+00,1.058579970994588661e+10
7.673085440373576205e+00,1.078457430962911415e+10
7.647551046229237315e+00,1.718208643845577621e+10
7.622101625110339285e+00,1.815757634010992813e+10
7.596736894244746630e+00,1.604457911324573517e+10
7.571456571801338242e+00,1.673790664551758385e+10
7.546260376886857912e+00,1.579661777519838333e+10
7.521148029542807478e+00,1.690558454288514900e+10
7.496119250742332873e+00,1.595866940785049629e+10
7.471173762387119055e+00,1.221875969302058601e+10
7.446311287304299142e+00,1.444452091034060478e+10
7.421531549243385761e+00,1.417138199249296379e+10
7.396834272873192617e+00,1.568840375234909439e+10
7.372219183778772056e+00,1.426191794703534508e+10
7.347686008458377493e+00,1.416667148726461983e+10
7.323234474320412524e+00,1.640339994004132652e+10
7.298864309680411111e+00,1.532425628559409332e+10
7.274575243758015120e+00,1.630725622794775581e+10
7.250367006673959835e+00,1.627569407133979034e+10
7.226239329447092352e+00,1.770075022348895645e+10
7.202191943991361534e+00,1.794639111116810608e+10
7.178224583112855051e+00,1.862924824335129547e+10
7.154336980506822208e+00,1.822828941347425079e+10
7.130528870754718973e+00,2.118730703443407822e+10
7.106799989321260114e+00,2.113595456706904602e+10
7.083150072551472221e+00,2.241251616041744232e+10
7.059578857667773377e+00,2.135700712454780197e+10
7.036086082767048389e+00,2.194364291356027222e+10
7.012671486817740885e+00,2.312913729375158310e+10
6.989334809656949865e+00,2.645109780569973755e+10
6.966075791987543120e+00,2.206908192118297195e+10
