wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.154494715520002937e+10
9.951457760902583161e+00,1.165951835567058182e+10
9.918341428919545066e+00,1.155714816560978317e+10
9.885335301036285216e+00,1.125151511084582710e+10
9.852439010517029416e+00,1.188421684690124321e+10
9.819652191846424572e+00,1.185195081589778328e+10
9.786974480725472603e+00,1.230663723145267105e+10
9.754405514067482130e+00,1.231979146118368149e+10
9.721944929994046802e+00,1.244090759171668053e+10
9.689592367831005859e+00,1.255968318625163078e+10
9.657347468104447330e+00,1.259464986804820061e+10
9.625209872536711231e+00,1.266041539785591888e+10
9.593179224042414077e+00,1.286496041210210419e+10
9.561255166724468069e+00,1.311090395144704056e+10
9.529437345870142906e+00,1.327113423320754242e+10
9.497725407947113396e+00,1.323114043842845535e+10
9.466119000599535482e+00,1.339668846892600822e+10
9.434617772644131151e+00,1.327256666320104980e+10
9.403221374066280447e+00,1.352683391349258041e+10
9.371929456016141913e+00,1.377112548164731407e+10
9.340741670804776575e+00,1.417899585906337166e+10
9.309657671900266607e+00,1.418465920870553398e+10
9.278677113923894382e+00,1.432544847594380951e+10
9.247799652646277124e+00,1.454980789510615730e+10
9.217024944983560175e+00,1.478402919114768982e+10
9.186352648993601377e+00,1.487530455758014679e+10
9.155782423872159015e+00,1.482757680810357475e+10
9.125313929949122382e+00,1.524905080810998344e+10
9.094946828684733475e+00,1.521609319567010307e+10
9.064680782665815784e+00,1.538890657949248505e+10
9.034515455602036837e+00,1.509829336458879089e+10
9.004450512322161870e+00,1.581521292904442215e+10
8.974485618770339457e+00,1.557729613624570274e+10
8.944620442002385374e+00,1.573899293154490280e+10
8.914854650182078899e+00,1.592497556007802963e+10
8.885187912577478642e+00,1.614920286926938438e+10
8.855619899557254371e+00,1.635929876478789520e+10
8.826150282587015283e+00,1.615846493266365242e+10
8.796778734225661367e+00,1.569548694684509468e+10
8.767504928121747199e+00,1.625998086996845436e+10
8.738328539009863505e+00,1.654760275866559029e+10
8.709249242707002736e+00,1.620019387005978203e+10
8.680266716108974379e+00,1.599436832916234779e+10
8.651380637186814937e+00,1.651410598057852745e+10
8.622590684983197917e+00,1.567318639144605064e+10
8.593896539608877561e+00,1.649268085923056793e+10
8.565297882239132576e+00,1.568086697826857948e+10
8.536794395110215206e+00,1.569771909187074661e+10
8.508385761515841139e+00,1.524636374264895821e+10
8.480071665803642134e+00,1.587886531454751205e+10
8.451851793371682575e+00,1.511236238939049530e+10
8.423725830664954728e+00,1.515217726290633774e+10
8.395693465171893521e+00,1.505399738203553772e+10
