wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.190837141451644135e+10
9.951457760902583161e+00,1.202380694459946251e+10
9.918341428919545066e+00,1.189683112606692696e+10
9.885335301036285216e+00,1.154115460447103119e+10
9.852439010517029416e+00,1.225136469560383987e+10
9.819652191846424572e+00,1.220059882743930817e+10
9.786974480725472603e+00,1.271178266850700951e+10
9.754405514067482130e+00,1.271586151589601135e+10
9.721944929994046802e+00,1.284608618746792984e+10
9.689592367831005859e+00,1.296642020926027679e+10
9.657347468104447330e+00,1.299172289829210281e+10
9.625209872536711231e+00,1.305919782404804039e+10
9.593179224042414077e+00,1.327004589849828911e+10
9.561255166724468069e+00,1.354006411922281075e+10
9.529437345870142906e+00,1.370653355504013443e+10
9.497725407947113396e+00,1.363846718887672424e+10
9.466119000599535482e+00,1.381381603004073715e+10
9.434617772644131151e+00,1.365719815955563164e+10
9.403221374066280447e+00,1.392812215249123955e+10
9.371929456016141913e+00,1.419857530967208672e+10
9.340741670804776575e+00,1.464160883949466515e+10
9.309657671900266607e+00,1.462676459135239220e+10
9.278677113923894382e+00,1.476062936772876549e+10
9.247799652646277124e+00,1.499504060188822174e+10
9.217024944983560175e+00,1.523876700055373955e+10
9.186352648993601377e+00,1.532130596298756599e+10
9.155782423872159015e+00,1.524687242080914116e+10
9.125313929949122382e+00,1.569836829690692711e+10
9.094946828684733475e+00,1.563772523545892906e+10
9.064680782665815784e+00,1.580663351114246178e+10
9.034515455602036837e+00,1.547239081796608734e+10
9.004450512322161870e+00,1.624173519199776077e+10
8.974485618770339457e+00,1.595389334979192162e+10
8.944620442002385374e+00,1.611874369409912872e+10
8.914854650182078899e+00,1.630379837612367439e+10
8.885187912577478642e+00,1.653312813124316406e+10
8.855619899557254371e+00,1.673100105521242714e+10
8.826150282587015283e+00,1.648831405340176964e+10
8.796778734225661367e+00,1.597484928261823273e+10
8.767504928121747199e+00,1.656922655721141052e+10
8.738328539009863505e+00,1.685877284269893074e+10
8.709249242707002736e+00,1.647154824042760086e+10
8.680266716108974379e+00,1.624467360956156921e+10
8.651380637186814937e+00,1.677989181778493881e+10
8.622590684983197917e+00,1.587041310847299385e+10
8.593896539608877561e+00,1.671763320348543930e+10
8.565297882239132576e+00,1.585829072176018524e+10
8.536794395110215206e+00,1.587148238653435135e+10
8.508385761515841139e+00,1.538669176562641335e+10
