wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.212125695344312286e+10
9.951457760902583161e+00,1.223672614810223198e+10
9.918341428919545066e+00,1.209413013370622253e+10
9.885335301036285216e+00,1.170739134425185585e+10
9.852439010517029416e+00,1.246556268884970284e+10
9.819652191846424572e+00,1.240264813081620026e+10
9.786974480725472603e+00,1.294932560232682037e+10
9.754405514067482130e+00,1.294741894622218323e+10
9.721944929994046802e+00,1.308320552229223442e+10
9.689592367831005859e+00,1.320410130860757065e+10
9.657347468104447330e+00,1.322285201194640923e+10
9.625209872536711231e+00,1.329141819421906662e+10
9.593179224042414077e+00,1.350554253218446541e+10
9.561255166724468069e+00,1.379067440485534096e+10
9.529437345870142906e+00,1.396074385032942390e+10
9.497725407947113396e+00,1.387432278436640358e+10
9.466119000599535482e+00,1.405568034240356636e+10
9.434617772644131151e+00,1.387880149517016411e+10
9.403221374066280447e+00,1.415961070885637474e+10
9.371929456016141913e+00,1.444635542683522797e+10
9.340741670804776575e+00,1.491092111689405823e+10
9.309657671900266607e+00,1.488298550352438927e+10
9.278677113923894382e+00,1.501195819080942917e+10
9.247799652646277124e+00,1.525236910322843742e+10
9.217024944983560175e+00,1.550179163472701645e+10
9.186352648993601377e+00,1.557862769851709938e+10
9.155782423872159015e+00,1.548749165257295609e+10
9.125313929949122382e+00,1.595712869485881805e+10
9.094946828684733475e+00,1.587916925407282257e+10
9.064680782665815784e+00,1.604529242380197334e+10
9.034515455602036837e+00,1.568484500728001022e+10
9.004450512322161870e+00,1.648532280355350494e+10
8.974485618770339457e+00,1.616699228404319572e+10
8.944620442002385374e+00,1.633366633078025818e+10
8.914854650182078899e+00,1.651803580435026550e+10
8.885187912577478642e+00,1.675064499388105965e+10
8.855619899557254371e+00,1.694026532818502045e+10
8.826150282587015283e+00,1.667249294555431366e+10
8.796778734225661367e+00,1.612964290039820862e+10
8.767504928121747199e+00,1.674160370674743080e+10
8.738328539009863505e+00,1.703192827545794106e+10
8.709249242707002736e+00,1.662148661302791595e+10
8.680266716108974379e+00,1.638272967406391144e+10
8.651380637186814937e+00,1.692663306476483727e+10
8.622590684983197917e+00,1.597792534707843208e+10
8.593896539608877561e+00,1.684060336026027107e+10
8.565297882239132576e+00,1.595444733114878845e+10
8.536794395110215206e+00,1.596580433681976891e+10
8.508385761515841139e+00,1.546218302930445099e+10
8.480071665803642134e+00,1.612282180251012421e+10
8.451851793371682575e+00,1.529970966947052002e+10
8.423725830664954728e+00,1.533016722178349686e+10
8.395693465171893521e+00,1.522637779098558426e+10
8.367754385420905550e+00,1.463299636912403870e+10
8.339908280976908728e+00,1.484206156656961823e+10
8.312154842437884383e+00,1.467015222575856018e+10
8.284493761431434677e+00,1.639456308372912598e+10
8.256924730611363117e+00,1.395194279289165497e+10
8.229447443654253291e+00,1.548515177511702347e+10
8.202061595256070703e+00,1.365555199023720741e+10
8.174766881128764595e+00,1.370353033310029793e+10
8.147562997996887546e+00,1.452629454765539360e+10
8.120449643594234601e+00,1.503454118817607117e+10
8.093426516660478853e+00,1.466673503510182571e+10
8.066493316937812352e+00,1.475980887477938461e+10
8.039649745167636752e+00,1.424542260386713409e+10
8.012895503087213100e+00,1.378871815877075768e+10
7.986230293426357818e+00,1.602068607030126190e+10
7.959653819904140448e+00,1.514222243468385506e+10
7.933165787225590293e+00,1.392283943281729317e+10
7.906765901078417258e+00,1.336576524407189751e+10
7.880453868129736250e+00,1.326655148521757126e+10
7.854229396022815557e+00,1.370487112628582573e+10
7.828092193373821672e+00,1.325633722971823883e+10
7.802041969768583662e+00,1.219069859493984795e+10
7.776078435759370855e+00,1.229694247222155190e+10
7.750201302861670527e+00,1.081225743470873070e+10
7.724410283550982470e+00,1.108899944011182213e+10
7.698705091259631317e+00,1.058390063797921562e+10
7.673085440373576205e+00,1.078250742125790596e+10
7.647551046229237315e+00,1.716197315379860115e+10
7.622101625110339285e+00,1.813831614798904419e+10
7.596736894244746630e+00,1.603414063652273750e+10
7.571456571801338242e+00,1.672492066396366501e+10
7.546260376886857912e+00,1.578683457403408432e+10
7.521148029542807478e+00,1.689309523738187790e+10
7.496119250742332873e+00,1.594902612489676094e+10
7.471173762387119055e+00,1.221583965698287773e+10
7.446311287304299142e+00,1.443875720319447327e+10
7.421531549243385761e+00,1.416575999647451401e+10
7.396834272873192617e+00,1.567969570793598175e+10
7.372219183778772056e+00,1.425626324910256577e+10
7.347686008458377493e+00,1.416088450312052727e+10
7.323234474320412524e+00,1.639267109081283188e+10
7.298864309680411111e+00,1.531618721870827103e+10
7.274575243758015120e+00,1.629803216453404045e+10
7.250367006673959835e+00,1.626664978835311127e+10
7.226239329447092352e+00,1.768880460857147598e+10
7.202191943991361534e+00,1.793289032792573547e+10
7.178224583112855051e+00,1.861226472327980423e+10
7.154336980506822208e+00,1.821310795367805862e+10
7.130528870754718973e+00,2.116409098184768677e+10
7.106799989321260114e+00,2.111136308044301605e+10
7.083150072551472221e+00,2.238087450244937134e+10
7.059578857667773377e+00,2.133181133409682465e+10
7.036086082767048389e+00,2.191305779170811462e+10
7.012671486817740885e+00,2.309141114521824265e+10
6.989334809656949865e+00,2.639603612060435867e+10
6.966075791987543120e+00,2.203523662307298279e+10
6.942894175375271537e+00,2.732028562461285782e+10
6.919789702245902951e+00,2.935454172376084518e+10
6.896762115882355992e+00,2.838161539082963562e+10
6.873811160421849031e+00,2.075138482008374405e+10
6.850936580853058011e+00,2.353759286874394608e+10
6.828138123013279603e+00,2.142490462457360077e+10
6.805415533585614796e+00,2.488975434244623947e+10
6.782768560096145372e+00,2.195236794972884750e+10
6.760196950911133484e+00,2.766376802021715927e+10
6.737700455234225672e+00,2.783687786115176392e+10
6.715278823103662198e+00,2.149360168978146362e+10
6.692931805389507716e+00,2.854652295241264343e+10
6.670659153790873042e+00,2.748758235059409332e+10
6.648460620833166246e+00,2.566725987359034348e+10
6.626335959865335745e+00,1.594821318507409096e+10
6.604284925057132050e+00,2.254524815941003418e+10
6.582307271396376613e+00,2.204058188598426437e+10
6.560402754686239568e+00,2.530647148020626068e+10
6.538571131542524562e+00,2.728755570795286179e+10
6.516812159390967807e+00,2.589210149639925766e+10
6.495125596464542461e+00,2.386338926230062485e+10
6.473511201800766557e+00,2.427570764461357880e+10
6.451968735239034025e+00,3.107649850157492065e+10
6.430497957417939503e+00,2.988610941558088303e+10
6.409098629772621791e+00,2.779877816744644547e+10
6.387770514532114419e+00,3.833666593487554932e+10
6.366513374716698870e+00,3.875856887168511963e+10
6.345326974135279130e+00,3.789584296354769897e+10
6.324211077382749124e+00,4.475693656233747864e+10
6.303165449837382361e+00,4.722961133107023621e+10
6.282189857658223353e+00,4.419252028327859497e+10
6.261284067782488805e+00,4.481004016102395630e+10
6.240447847922979463e+00,4.260841452576226044e+10
6.219680966565498181e+00,4.358364491339382172e+10
6.198983192966278644e+00,4.439927560761380005e+10
6.178354297149420304e+00,3.818585025546601868e+10
6.157794049904330436e+00,3.912457587531045532e+10
6.137302222783184824e+00,4.791629717828185272e+10
6.116878588098381364e+00,4.076340248870490265e+10
6.096522918920017631e+00,4.261703642440160370e+10
6.076234989073363124e+00,3.792733841206313324e+10
6.056014573136346613e+00,3.416058692000410080e+10
6.035861446437058575e+00,3.733792822999092102e+10
6.015775385051244761e+00,4.183903586160053253e+10
5.995756165799826398e+00,4.224942481175534821e+10
5.975803566246416842e+00,3.863903467705024719e+10
5.955917364694847116e+00,3.902987473057479858e+10
5.936097340186711868e+00,3.492674345338114166e+10
