wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.171585845970982933e+10
9.951457760902583161e+00,1.183095904026087189e+10
9.918341428919545066e+00,1.171733792468834686e+10
9.885335301036285216e+00,1.138864516545133972e+10
9.852439010517029416e+00,1.205711079519631386e+10
9.819652191846424572e+00,1.201648894895532417e+10
9.786974480725472603e+00,1.249711412171928787e+10
9.754405514067482130e+00,1.250617730100476074e+10
9.721944929994046802e+00,1.263151768784362602e+10
9.689592367831005859e+00,1.275111906917347336e+10
9.657347468104447330e+00,1.278177489035630608e+10
9.625209872536711231e+00,1.284832137905788422e+10
9.593179224042414077e+00,1.305593779909897232e+10
9.561255166724468069e+00,1.331293813363674355e+10
9.529437345870142906e+00,1.347611690288320732e+10
9.497725407947113396e+00,1.342342264411690712e+10
9.466119000599535482e+00,1.359350982418000793e+10
9.434617772644131151e+00,1.345443983861883354e+10
9.403221374066280447e+00,1.371650342778908539e+10
9.371929456016141913e+00,1.397283948388560486e+10
9.340741670804776575e+00,1.439699683173047829e+10
9.309657671900266607e+00,1.439330311784183311e+10
9.278677113923894382e+00,1.453105535539239502e+10
9.247799652646277124e+00,1.476011041418934250e+10
9.217024944983560175e+00,1.499876858563620567e+10
9.186352648993601377e+00,1.508609090378933907e+10
9.155782423872159015e+00,1.502608833724842072e+10
9.125313929949122382e+00,1.546152899110062218e+10
9.094946828684733475e+00,1.541584928646366692e+10
9.064680782665815784e+00,1.558696007993632126e+10
9.034515455602036837e+00,1.527601453597570801e+10
9.004450512322161870e+00,1.601746114829546547e+10
8.974485618770339457e+00,1.575641136772982216e+10
8.944620442002385374e+00,1.591959655654725266e+10
8.914854650182078899e+00,1.610518199581413651e+10
8.885187912577478642e+00,1.633173368375272179e+10
8.855619899557254371e+00,1.653637487893270493e+10
8.826150282587015283e+00,1.631602668517179871e+10
8.796778734225661367e+00,1.582927118839334297e+10
8.767504928121747199e+00,1.640779121742577362e+10
8.738328539009863505e+00,1.669640982648382378e+10
8.709249242707002736e+00,1.633026062841850662e+10
8.680266716108974379e+00,1.611441873061828423e+10
8.651380637186814937e+00,1.664153923924326134e+10
8.622590684983197917e+00,1.576814626681156158e+10
8.593896539608877561e+00,1.660088790146813202e+10
8.565297882239132576e+00,1.576645336020119858e+10
8.536794395110215206e+00,1.578149855289743805e+10
8.508385761515841139e+00,1.531422206402014351e+10
8.480071665803642134e+00,1.595530787106943321e+10
8.451851793371682575e+00,1.517140910819843483e+10
8.423725830664954728e+00,1.520822898007106400e+10
8.395693465171893521e+00,1.510822797700436974e+10
8.367754385420905550e+00,1.455093636221968460e+10
8.339908280976908728e+00,1.476188859833932877e+10
8.312154842437884383e+00,1.458361820893080139e+10
8.284493761431434677e+00,1.627650633213883018e+10
8.256924730611363117e+00,1.389453146465294838e+10
8.229447443654253291e+00,1.539847011999835014e+10
8.202061595256070703e+00,1.360783003047557640e+10
8.174766881128764595e+00,1.365775428457674599e+10
8.147562997996887546e+00,1.447169952662343216e+10
8.120449643594234601e+00,1.497551569308468819e+10
8.093426516660478853e+00,1.461581855550255203e+10
8.066493316937812352e+00,1.471089322308221626e+10
8.039649745167636752e+00,1.420774720743621826e+10
8.012895503087213100e+00,1.375400177488302422e+10
7.986230293426357818e+00,1.595892286321628380e+10
7.959653819904140448e+00,1.509999555099339867e+10
7.933165787225590293e+00,1.389198830894625473e+10
7.906765901078417258e+00,1.334385998016168785e+10
7.880453868129736250e+00,1.324557763588694000e+10
7.854229396022815557e+00,1.368150525486631584e+10
7.828092193373821672e+00,1.323687394465566826e+10
7.802041969768583662e+00,1.217814415124093246e+10
7.776078435759370855e+00,1.228386567174759293e+10
7.750201302861670527e+00,1.080550446907593918e+10
7.724410283550982470e+00,1.108117324725187683e+10
7.698705091259631317e+00,1.057668373047715378e+10
7.673085440373576205e+00,1.077465954846382904e+10
7.647551046229237315e+00,1.708699458012110901e+10
7.622101625110339285e+00,1.806637491747165298e+10
7.596736894244746630e+00,1.599490591590961266e+10
7.571456571801338242e+00,1.667626615454533768e+10
7.546260376886857912e+00,1.575007456211713409e+10
7.521148029542807478e+00,1.684627424266079330e+10
7.496119250742332873e+00,1.591279589058209991e+10
7.471173762387119055e+00,1.220474070731455612e+10
7.446311287304299142e+00,1.441698328542812729e+10
7.421531549243385761e+00,1.414452006002607346e+10
7.396834272873192617e+00,1.564689957777625656e+10
7.372219183778772056e+00,1.423488403063716125e+10
7.347686008458377493e+00,1.413899972905544853e+10
7.323234474320412524e+00,1.635232569518298531e+10
7.298864309680411111e+00,1.528574926133985138e+10
7.274575243758015120e+00,1.626326528656485367e+10
7.250367006673959835e+00,1.623250716503907394e+10
7.226239329447092352e+00,1.764379914296723175e+10
7.202191943991361534e+00,1.788209938920354843e+10
7.178224583112855051e+00,1.854856219070455551e+10
7.154336980506822208e+00,1.815604129572117233e+10
7.130528870754718973e+00,2.107699117265818787e+10
7.106799989321260114e+00,2.101926002024796295e+10
7.083150072551472221e+00,2.226263119953057480e+10
7.059578857667773377e+00,2.123742289069196320e+10
7.036086082767048389e+00,2.179873954133198929e+10
7.012671486817740885e+00,2.295068495544338226e+10
6.989334809656949865e+00,2.619145572872346115e+10
6.966075791987543120e+00,2.190900524498358536e+10
6.942894175375271537e+00,2.708590740507329178e+10
6.919789702245902951e+00,2.905332418459140778e+10
6.896762115882355992e+00,2.808678077918984985e+10
6.873811160421849031e+00,2.066220661638026047e+10
6.850936580853058011e+00,2.340824650667091751e+10
6.828138123013279603e+00,2.133773316960293961e+10
6.805415533585614796e+00,2.474279770106668091e+10
6.782768560096145372e+00,2.184587290155781174e+10
6.760196950911133484e+00,2.742549719196850204e+10
6.737700455234225672e+00,2.762246827084658051e+10
6.715278823103662198e+00,2.140836082740052414e+10
6.692931805389507716e+00,2.826533534746646881e+10
6.670659153790873042e+00,2.728603745071749115e+10
6.648460620833166246e+00,2.546250234725354385e+10
6.626335959865335745e+00,1.591577124507188034e+10
6.604284925057132050e+00,2.241020259992729950e+10
6.582307271396376613e+00,2.193647887047415543e+10
6.560402754686239568e+00,2.516737118833529282e+10
6.538571131542524562e+00,2.706375953520312119e+10
6.516812159390967807e+00,2.573961275974318314e+10
6.495125596464542461e+00,2.373717417296133804e+10
6.473511201800766557e+00,2.411640067158948898e+10
6.451968735239034025e+00,3.076452972165427780e+10
6.430497957417939503e+00,2.959888636642361450e+10
6.409098629772621791e+00,2.751479072226361847e+10
6.387770514532114419e+00,3.770307299603391266e+10
6.366513374716698870e+00,3.803777903173780060e+10
6.345326974135279130e+00,3.727021418429263306e+10
6.324211077382749124e+00,4.368433698699263000e+10
6.303165449837382361e+00,4.602574880710932922e+10
6.282189857658223353e+00,4.320090163994940186e+10
6.261284067782488805e+00,4.381894982403613281e+10
6.240447847922979463e+00,4.170346214188481140e+10
6.219680966565498181e+00,4.264292370202260590e+10
6.198983192966278644e+00,4.349098470934887695e+10
6.178354297149420304e+00,3.758701757124972534e+10
6.157794049904330436e+00,3.854067607507541656e+10
6.137302222783184824e+00,4.668329967079150391e+10
6.116878588098381364e+00,3.998768282828536987e+10
6.096522918920017631e+00,4.181568515003850555e+10
6.076234989073363124e+00,3.731689878811807251e+10
6.056014573136346613e+00,3.375204117499708557e+10
6.035861446437058575e+00,3.680859212473140717e+10
6.015775385051244761e+00,4.114501044681460571e+10
5.995756165799826398e+00,4.141590404405132294e+10
5.975803566246416842e+00,3.803851104564650726e+10
5.955917364694847116e+00,3.844049936381234741e+10
5.936097340186711868e+00,3.450350938335768890e+10
5.916343272498902905e+00,4.144199639644715118e+10
5.896654942141168476e+00,3.637611719758095551e+10
5.877032130353677886e+00,3.151841555151953506e+10
5.857474619104580782e+00,4.014303601000782776e+10
5.837982191087593975e+00,3.429118562685834503e+10
5.818554629719582039e+00,3.702757275486327362e+10
5.799191719138153012e+00,4.412775943566395569e+10
5.779893244199256763e+00,3.899098655240095520e+10
5.760658990474800234e+00,3.773378717958335114e+10
5.741488744250259124e+00,3.938867387130626678e+10
5.722382292522305569e+00,3.578171782995880127e+10
5.703339422996441144e+00,4.180968580038804626e+10
5.684359924084638749e+00,3.898793262091928864e+10
5.665443584902993379e+00,4.554681833859825897e+10
5.646590195269372003e+00,3.749668615601873016e+10
5.627799545701089201e+00,4.615537056269064331e+10
