wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.230711781320108795e+10
9.951457760902583161e+00,1.242231409602557564e+10
9.918341428919545066e+00,1.226533884574732971e+10
9.885335301036285216e+00,1.185045282276119232e+10
9.852439010517029416e+00,1.265203762594961739e+10
9.819652191846424572e+00,1.257769193121406937e+10
9.786974480725472603e+00,1.315685881601726532e+10
9.754405514067482130e+00,1.314931097922177315e+10
9.721944929994046802e+00,1.329009558873320961e+10
9.689592367831005859e+00,1.341126419805079842e+10
9.657347468104447330e+00,1.342373452727869606e+10
9.625209872536711231e+00,1.349331232297920418e+10
9.593179224042414077e+00,1.371002703012088203e+10
9.561255166724468069e+00,1.400899092843537903e+10
9.529437345870142906e+00,1.418216878622633553e+10
9.497725407947113396e+00,1.407852293693089676e+10
9.466119000599535482e+00,1.426529528967843056e+10
9.434617772644131151e+00,1.407001203029132843e+10
9.403221374066280447e+00,1.435951760756929207e+10
9.371929456016141913e+00,1.466107059406283188e+10
9.340741670804776575e+00,1.514500283504287910e+10
9.309657671900266607e+00,1.510497922140410423e+10
9.278677113923894382e+00,1.522915638685684395e+10
9.247799652646277124e+00,1.547486580474897194e+10
9.217024944983560175e+00,1.572934454939772797e+10
9.186352648993601377e+00,1.580084255158788109e+10
9.155782423872159015e+00,1.569448760346818542e+10
9.125313929949122382e+00,1.618028415014841843e+10
9.094946828684733475e+00,1.608655783514711952e+10
9.064680782665815784e+00,1.624995204545642662e+10
9.034515455602036837e+00,1.586628720680535698e+10
9.004450512322161870e+00,1.669414507559297180e+10
8.974485618770339457e+00,1.634849859034612465e+10
8.944620442002385374e+00,1.651674740703369713e+10
8.914854650182078899e+00,1.670043871558491516e+10
8.885187912577478642e+00,1.693609734723414993e+10
8.855619899557254371e+00,1.711785734999077225e+10
8.826150282587015283e+00,1.682790808267916107e+10
8.796778734225661367e+00,1.625958260542412186e+10
8.767504928121747199e+00,1.688691604164978218e+10
8.738328539009863505e+00,1.717770225437127876e+10
8.709249242707002736e+00,1.674710744976786423e+10
8.680266716108974379e+00,1.649825670482654953e+10
8.651380637186814937e+00,1.704951262781238556e+10
8.622590684983197917e+00,1.606719024435012245e+10
8.593896539608877561e+00,1.694288666945147514e+10
8.565297882239132576e+00,1.603396599715679932e+10
8.536794395110215206e+00,1.604389727651477623e+10
8.508385761515841139e+00,1.552431072986372566e+10
8.480071665803642134e+00,1.619352345887663269e+10
8.451851793371682575e+00,1.535339758681805611e+10
8.423725830664954728e+00,1.538126510468955803e+10
8.395693465171893521e+00,1.527596985062360191e+10
8.367754385420905550e+00,1.466699201342842484e+10
8.339908280976908728e+00,1.487530335844984818e+10
8.312154842437884383e+00,1.470631288307379723e+10
8.284493761431434677e+00,1.644408945833548546e+10
8.256924730611363117e+00,1.397576772378551292e+10
8.229447443654253291e+00,1.552138044975022888e+10
8.202061595256070703e+00,1.367533242780295372e+10
8.174766881128764595e+00,1.372253598765751266e+10
8.147562997996887546e+00,1.454904995139273643e+10
8.120449643594234601e+00,1.505919158695741272e+10
8.093426516660478853e+00,1.468801920216991425e+10
8.066493316937812352e+00,1.478028055590908623e+10
8.039649745167636752e+00,1.426114668831357193e+10
8.012895503087213100e+00,1.380322815821152496e+10
7.986230293426357818e+00,1.604666303265937233e+10
7.959653819904140448e+00,1.515991645120438766e+10
7.933165787225590293e+00,1.393575454626153564e+10
7.906765901078417258e+00,1.337490315270324707e+10
7.880453868129736250e+00,1.327530147342457771e+10
7.854229396022815557e+00,1.371463896973289490e+10
7.828092193373821672e+00,1.326446077404475594e+10
7.802041969768583662e+00,1.219591719105797386e+10
7.776078435759370855e+00,1.230238096690052795e+10
7.750201302861670527e+00,1.081504979881252289e+10
7.724410283550982470e+00,1.109224495047714424e+10
7.698705091259631317e+00,1.058689503033790207e+10
7.673085440373576205e+00,1.078576677919366646e+10
7.647551046229237315e+00,1.719376281426335526e+10
7.622101625110339285e+00,1.816875037705843735e+10
7.596736894244746630e+00,1.605062291939259720e+10
7.571456571801338242e+00,1.674543324250648689e+10
7.546260376886857912e+00,1.580228271139774895e+10
7.521148029542807478e+00,1.691282185787941170e+10
7.496119250742332873e+00,1.596425342079252434e+10
7.471173762387119055e+00,1.222044366734808922e+10
7.446311287304299142e+00,1.444785205152157974e+10
7.421531549243385761e+00,1.417463114636602974e+10
7.396834272873192617e+00,1.569344190755325127e+10
7.372219183778772056e+00,1.426518511726874924e+10
7.347686008458377493e+00,1.417001479692362595e+10
7.323234474320412524e+00,1.640961025955145073e+10
7.298864309680411111e+00,1.532892208777459145e+10
7.274575243758015120e+00,1.631259129081888390e+10
7.250367006673959835e+00,1.628092235629808807e+10
7.226239329447092352e+00,1.770766038975574112e+10
7.202191943991361534e+00,1.795420457502683640e+10
7.178224583112855051e+00,1.863908711036149597e+10
7.154336980506822208e+00,1.823707795051740646e+10
7.130528870754718973e+00,2.120075553622548294e+10
7.106799989321260114e+00,2.115020750812709427e+10
7.083150072551472221e+00,2.243086831000672531e+10
7.059578857667773377e+00,2.137160904032047272e+10
7.036086082767048389e+00,2.196138101557427979e+10
7.012671486817740885e+00,2.315103087231117630e+10
6.989334809656949865e+00,2.648309383348250580e+10
6.966075791987543120e+00,2.208872438612411499e+10
6.942894175375271537e+00,2.742017842274277496e+10
6.919789702245902951e+00,2.948339145124536133e+10
6.896762115882355992e+00,2.850819376999596786e+10
6.873811160421849031e+00,2.078890403522190857e+10
6.850936580853058011e+00,2.359217241486843872e+10
6.828138123013279603e+00,2.146150393934165955e+10
6.805415533585614796e+00,2.495179398043725204e+10
6.782768560096145372e+00,2.199726412610763550e+10
6.760196950911133484e+00,2.776546856660391617e+10
6.737700455234225672e+00,2.792782054286434555e+10
6.715278823103662198e+00,2.152928608490598297e+10
6.692931805389507716e+00,2.866669970399144363e+10
6.670659153790873042e+00,2.757287340020969772e+10
6.648460620833166246e+00,2.575449931074701309e+10
6.626335959865335745e+00,1.596165011087642860e+10
6.604284925057132050e+00,2.260240219093806458e+10
6.582307271396376613e+00,2.208434129144088745e+10
6.560402754686239568e+00,2.536491415095700836e+10
6.538571131542524562e+00,2.738278107564884949e+10
6.516812159390967807e+00,2.595632509429859924e+10
6.495125596464542461e+00,2.391651499154812622e+10
6.473511201800766557e+00,2.434349468661213303e+10
6.451968735239034025e+00,3.120988824640448380e+10
6.430497957417939503e+00,3.000885044667839050e+10
6.409098629772621791e+00,2.792148041741943359e+10
6.387770514532114419e+00,3.861249223630050659e+10
6.366513374716698870e+00,3.907539215767553711e+10
6.345326974135279130e+00,3.816871452844671631e+10
6.324211077382749124e+00,4.523378132420901489e+10
6.303165449837382361e+00,4.776543874328233337e+10
6.282189857658223353e+00,4.463175115565165710e+10
6.261284067782488805e+00,4.524718570865334320e+10
6.240447847922979463e+00,4.300826638339340210e+10
6.219680966565498181e+00,4.399855895975804901e+10
6.198983192966278644e+00,4.479742590010971832e+10
6.178354297149420304e+00,3.844636931619190216e+10
6.157794049904330436e+00,3.937707676796411896e+10
6.137302222783184824e+00,4.846626995288462830e+10
6.116878588098381364e+00,4.110408117087923431e+10
6.096522918920017631e+00,4.296707439415980530e+10
