wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.181249524213568878e+10
9.951457760902583161e+00,1.192779927282765579e+10
9.918341428919545066e+00,1.180756526499341583e+10
9.885335301036285216e+00,1.146545995118359947e+10
9.852439010517029416e+00,1.215468693565492249e+10
9.819652191846424572e+00,1.210907138631307793e+10
9.786974480725472603e+00,1.260485629738303947e+10
9.754405514067482130e+00,1.261146776005460358e+10
9.721944929994046802e+00,1.273924297004504967e+10
9.689592367831005859e+00,1.285923851028497505e+10
9.657347468104447330e+00,1.288727398635940361e+10
9.625209872536711231e+00,1.295427983878765869e+10
9.593179224042414077e+00,1.316354945599898911e+10
9.561255166724468069e+00,1.342700867008143234e+10
9.529437345870142906e+00,1.359184337175252724e+10
9.497725407947113396e+00,1.353157592470670891e+10
9.466119000599535482e+00,1.370428428035948563e+10
9.434617772644131151e+00,1.355649880027483559e+10
9.403221374066280447e+00,1.382300016425174713e+10
9.371929456016141913e+00,1.408634967388393593e+10
9.340741670804776575e+00,1.451991191222386169e+10
9.309657671900266607e+00,1.451070219172565460e+10
9.278677113923894382e+00,1.464656570174424744e+10
9.247799652646277124e+00,1.487830084736008453e+10
9.217024944983560175e+00,1.511949358706862640e+10
9.186352648993601377e+00,1.520445885521934891e+10
9.155782423872159015e+00,1.513729232328278542e+10
9.125313929949122382e+00,1.558075007172497368e+10
9.094946828684733475e+00,1.552764245739925385e+10
9.064680782665815784e+00,1.569768528997023773e+10
9.034515455602036837e+00,1.537509523029881096e+10
9.004450512322161870e+00,1.613051250141779137e+10
8.974485618770339457e+00,1.585610890500167465e+10
8.944620442002385374e+00,1.602013167006974411e+10
8.914854650182078899e+00,1.620546150666898918e+10
8.885187912577478642e+00,1.643338601995769119e+10
8.855619899557254371e+00,1.663471233251231384e+10
8.826150282587015283e+00,1.640319509046463585e+10
8.796778734225661367e+00,1.590301942450081635e+10
8.767504928121747199e+00,1.648949287731692123e+10
8.738328539009863505e+00,1.677860335292269135e+10
8.709249242707002736e+00,1.640186799969155312e+10
8.680266716108974379e+00,1.618045434208672142e+10
8.651380637186814937e+00,1.671166864930686760e+10
8.622590684983197917e+00,1.582009281038982391e+10
8.593896539608877561e+00,1.666016132667723083e+10
8.565297882239132576e+00,1.581314655306408501e+10
8.536794395110215206e+00,1.582723769445046234e+10
8.508385761515841139e+00,1.535111295564811707e+10
8.480071665803642134e+00,1.599696416316294861e+10
8.451851793371682575e+00,1.520345581604008102e+10
8.423725830664954728e+00,1.523866638659793854e+10
8.395693465171893521e+00,1.513769630033779716e+10
8.367754385420905550e+00,1.457154242627587891e+10
8.339908280976908728e+00,1.478201291551617622e+10
8.312154842437884383e+00,1.460525222887888908e+10
8.284493761431434677e+00,1.630596005983023453e+10
8.256924730611363117e+00,1.390893790121420097e+10
8.229447443654253291e+00,1.542014021804550362e+10
8.202061595256070703e+00,1.361981355001272202e+10
8.174766881128764595e+00,1.366923954937206268e+10
8.147562997996887546e+00,1.448537001341552734e+10
8.120449643594234601e+00,1.499028086734130096e+10
8.093426516660478853e+00,1.462854938464037132e+10
8.066493316937812352e+00,1.472311702089109421e+10
8.039649745167636752e+00,1.421717639388682938e+10
8.012895503087213100e+00,1.376268391845937538e+10
7.986230293426357818e+00,1.597431715977330399e+10
7.959653819904140448e+00,1.511054231172330475e+10
7.933165787225590293e+00,1.389969790773799133e+10
7.906765901078417258e+00,1.334934418928653717e+10
7.880453868129736250e+00,1.325082846442068100e+10
7.854229396022815557e+00,1.368734867959700966e+10
7.828092193373821672e+00,1.324174539702201653e+10
7.802041969768583662e+00,1.218129278249051285e+10
7.776078435759370855e+00,1.228714444433685493e+10
7.750201302861670527e+00,1.080720240275316620e+10
7.724410283550982470e+00,1.108313820162225914e+10
7.698705091259631317e+00,1.057849521900769806e+10
7.673085440373576205e+00,1.077662844074015236e+10
7.647551046229237315e+00,1.710560405207299042e+10
7.622101625110339285e+00,1.808425213820433426e+10
7.596736894244746630e+00,1.600469253205681610e+10
7.571456571801338242e+00,1.668837922610265923e+10
7.546260376886857912e+00,1.575924203919145966e+10
7.521148029542807478e+00,1.685793488346281242e+10
7.496119250742332873e+00,1.592183045821652985e+10
7.471173762387119055e+00,1.220752673529311943e+10
7.446311287304299142e+00,1.442243010079589844e+10
7.421531549243385761e+00,1.414983347059845924e+10
7.396834272873192617e+00,1.565508913756093025e+10
7.372219183778772056e+00,1.424023444750247002e+10
7.347686008458377493e+00,1.414447742933332443e+10
7.323234474320412524e+00,1.636239106788274956e+10
7.298864309680411111e+00,1.529335671900748444e+10
7.274575243758015120e+00,1.627195053818578339e+10
7.250367006673959835e+00,1.624104419449518013e+10
7.226239329447092352e+00,1.765503928634614563e+10
7.202191943991361534e+00,1.789477344779465485e+10
7.178224583112855051e+00,1.856443009913478088e+10
7.154336980506822208e+00,1.817027438030769348e+10
7.130528870754718973e+00,2.109869016650525284e+10
7.106799989321260114e+00,2.104218165279626846e+10
7.083150072551472221e+00,2.229201814274359894e+10
7.059578857667773377e+00,2.126091629925442123e+10
7.036086082767048389e+00,2.182715429795385742e+10
7.012671486817740885e+00,2.298562076076811600e+10
6.989334809656949865e+00,2.624212453733411789e+10
6.966075791987543120e+00,2.194034018428534317e+10
6.942894175375271537e+00,2.714390557085805511e+10
6.919789702245902951e+00,2.912771621589507294e+10
6.896762115882355992e+00,2.815945891234489822e+10
6.873811160421849031e+00,2.068442707698176193e+10
6.850936580853058011e+00,2.344042462410942459e+10
6.828138123013279603e+00,2.135947657940615082e+10
6.805415533585614796e+00,2.477934728526873398e+10
6.782768560096145372e+00,2.187237877199765015e+10
6.760196950911133484e+00,2.748441309376343918e+10
6.737700455234225672e+00,2.767565981459681702e+10
6.715278823103662198e+00,2.142965487558411789e+10
6.692931805389507716e+00,2.833481111003040695e+10
6.670659153790873042e+00,2.733609782024151230e+10
6.648460620833166246e+00,2.551317860400381470e+10
6.626335959865335745e+00,1.592391982721340370e+10
6.604284925057132050e+00,2.244374354080807495e+10
6.582307271396376613e+00,2.196242790458216095e+10
6.560402754686239568e+00,2.520205236371299362e+10
6.538571131542524562e+00,2.711918557369969559e+10
6.516812159390967807e+00,2.577758308715055847e+10
6.495125596464542461e+00,2.376861241922478104e+10
6.473511201800766557e+00,2.415585752102007294e+10
6.451968735239034025e+00,3.084159881657098770e+10
6.430497957417939503e+00,2.966986565637285995e+10
6.409098629772621791e+00,2.758457390741810608e+10
6.387770514532114419e+00,3.785813825423354340e+10
6.366513374716698870e+00,3.821332028561320496e+10
6.345326974135279130e+00,3.742318543243070221e+10
6.324211077382749124e+00,4.394401493351467133e+10
6.303165449837382361e+00,4.631701816468373108e+10
6.282189857658223353e+00,4.344143279131947327e+10
6.261284067782488805e+00,4.405986483982411194e+10
6.240447847922979463e+00,4.192325429895655060e+10
6.219680966565498181e+00,4.287161093057218933e+10
6.198983192966278644e+00,4.371247312804389191e+10
6.178354297149420304e+00,3.773363106693576813e+10
6.157794049904330436e+00,3.868407336786286926e+10
6.137302222783184824e+00,4.698130676044331360e+10
6.116878588098381364e+00,4.017668172354474640e+10
6.096522918920017631e+00,4.201146135640893555e+10
