wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.193222035126515388e+10
9.951457760902583161e+00,1.204767753008109665e+10
9.918341428919545066e+00,1.191899656903973579e+10
9.885335301036285216e+00,1.155990365218418694e+10
9.852439010517029416e+00,1.227539278663793182e+10
9.819652191846424572e+00,1.222331513300516510e+10
9.786974480725472603e+00,1.273838545131680679e+10
9.754405514067482130e+00,1.274181869745249748e+10
9.721944929994046802e+00,1.287265795819871521e+10
9.689592367831005859e+00,1.299306798429039574e+10
9.657347468104447330e+00,1.301767008169517517e+10
9.625209872536711231e+00,1.308526380354534149e+10
9.593179224042414077e+00,1.329649476316808510e+10
9.561255166724468069e+00,1.356816815769790459e+10
9.529437345870142906e+00,1.373504294956989479e+10
9.497725407947113396e+00,1.366499198071314240e+10
9.466119000599535482e+00,1.384100389659653854e+10
9.434617772644131151e+00,1.368216055135181618e+10
9.403221374066280447e+00,1.395418759881264114e+10
9.371929456016141913e+00,1.422643028109812164e+10
9.340741670804776575e+00,1.467184153730777168e+10
9.309657671900266607e+00,1.465557057599290276e+10
9.278677113923894382e+00,1.478891863564212799e+10
9.247799652646277124e+00,1.502399811019373512e+10
9.217024944983560175e+00,1.526835775126395988e+10
9.186352648993601377e+00,1.535027952685947990e+10
9.155782423872159015e+00,1.527401369299067879e+10
9.125313929949122382e+00,1.572752189884604073e+10
9.094946828684733475e+00,1.566497888391976166e+10
9.064680782665815784e+00,1.583359336142044449e+10
9.034515455602036837e+00,1.549643723477164078e+10
9.004450512322161870e+00,1.626925558183387756e+10
8.974485618770339457e+00,1.597804226215608406e+10
8.944620442002385374e+00,1.614309789402500534e+10
8.914854650182078899e+00,1.632808085422022247e+10
8.885187912577478642e+00,1.655776697009616470e+10
8.855619899557254371e+00,1.675475543734790802e+10
8.826150282587015283e+00,1.650927701406850815e+10
8.796778734225661367e+00,1.599251128983910942e+10
8.767504928121747199e+00,1.658885633464578629e+10
8.738328539009863505e+00,1.687850286809458733e+10
8.709249242707002736e+00,1.648867178164704514e+10
8.680266716108974379e+00,1.626044922505585289e+10
8.651380637186814937e+00,1.679665447033703041e+10
8.622590684983197917e+00,1.588274448945477104e+10
8.593896539608877561e+00,1.673172524979996872e+10
8.565297882239132576e+00,1.586934033544887543e+10
8.536794395110215206e+00,1.588231542354432678e+10
8.508385761515841139e+00,1.539538686517636681e+10
8.480071665803642134e+00,1.604705193466657066e+10
8.451851793371682575e+00,1.524186558381450272e+10
8.423725830664954728e+00,1.527516411144174767e+10
8.395693465171893521e+00,1.517305183009851837e+10
8.367754385420905550e+00,1.459614385426613617e+10
8.339908280976908728e+00,1.480604578611736488e+10
8.312154842437884383e+00,1.463116332570952606e+10
8.284493761431434677e+00,1.634129049821043205e+10
8.256924730611363117e+00,1.392614558916580772e+10
8.229447443654253291e+00,1.544609492597817230e+10
8.202061595256070703e+00,1.363411948820164299e+10
8.174766881128764595e+00,1.368295892837704659e+10
8.147562997996887546e+00,1.450172355117485809e+10
8.120449643594234601e+00,1.500795663435312271e+10
8.093426516660478853e+00,1.464379477384063148e+10
8.066493316937812352e+00,1.473776091412163162e+10
8.039649745167636752e+00,1.422845970129138756e+10
8.012895503087213100e+00,1.377307892100579834e+10
7.986230293426357818e+00,1.599279420774083519e+10
7.959653819904140448e+00,1.512318160809393311e+10
7.933165787225590293e+00,1.390893346357744217e+10
7.906765901078417258e+00,1.335590498594976234e+10
7.880453868129736250e+00,1.325711023265348625e+10
7.854229396022815557e+00,1.369434485076340485e+10
7.828092193373821672e+00,1.324757436282757568e+10
7.802041969768583662e+00,1.218505481008802223e+10
7.776078435759370855e+00,1.229106271986431122e+10
7.750201302861670527e+00,1.080922746095656776e+10
7.724410283550982470e+00,1.108548414876892853e+10
7.698705091259631317e+00,1.058065837220520401e+10
7.673085440373576205e+00,1.077898039575724411e+10
7.647551046229237315e+00,1.712800880865910912e+10
7.622101625110339285e+00,1.810575616718665314e+10
7.596736894244746630e+00,1.601643196897347450e+10
7.571456571801338242e+00,1.670292974114262962e+10
7.546260376886857912e+00,1.577024045836763382e+10
7.521148029542807478e+00,1.687193838242642593e+10
7.496119250742332873e+00,1.593267018237720299e+10
7.471173762387119055e+00,1.221085358189780998e+10
7.446311287304299142e+00,1.442895036422667694e+10
7.421531549243385761e+00,1.415619389817739487e+10
7.396834272873192617e+00,1.566490523455467606e+10
7.372219183778772056e+00,1.424663733840436935e+10
7.347686008458377493e+00,1.415103198871055984e+10
7.323234474320412524e+00,1.637446378975220680e+10
7.298864309680411111e+00,1.530246932022433853e+10
7.274575243758015120e+00,1.628235781371089935e+10
7.250367006673959835e+00,1.625126715289780426e+10
7.226239329447092352e+00,1.766851050929058075e+10
7.202191943991361534e+00,1.790997289688301086e+10
7.178224583112855051e+00,1.858348429556832123e+10
7.154336980506822208e+00,1.818734962403993988e+10
7.130528870754718973e+00,2.112474374386416626e+10
7.106799989321260114e+00,2.106972431730587006e+10
7.083150072551472221e+00,2.232736515269782257e+10
7.059578857667773377e+00,2.128914345499002075e+10
7.036086082767048389e+00,2.186132909373693466e+10
7.012671486817740885e+00,2.302767646403298950e+10
6.989334809656949865e+00,2.630322373275158691e+10
