wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.149570220172621727e+10
9.951457760902583161e+00,1.161008162273895836e+10
9.918341428919545066e+00,1.151084854053116417e+10
9.885335301036285216e+00,1.121170148588661194e+10
9.852439010517029416e+00,1.183432477095337677e+10
9.819652191846424572e+00,1.180435538161814499e+10
9.786974480725472603e+00,1.225177170220352745e+10
9.754405514067482130e+00,1.226604724726070404e+10
9.721944929994046802e+00,1.238596528180141830e+10
9.689592367831005859e+00,1.250447275231402397e+10
9.657347468104447330e+00,1.254060609849654579e+10
9.625209872536711231e+00,1.260615372850692177e+10
9.593179224042414077e+00,1.280977988106962585e+10
9.561255166724468069e+00,1.305262287960191154e+10
9.529437345870142906e+00,1.321199899166934967e+10
9.497725407947113396e+00,1.317550297481273270e+10
9.466119000599535482e+00,1.333976554906577682e+10
9.434617772644131151e+00,1.321983905761280251e+10
9.403221374066280447e+00,1.347187299789848709e+10
9.371929456016141913e+00,1.371277918789332771e+10
9.340741670804776575e+00,1.411603858272619629e+10
9.309657671900266607e+00,1.412430412486931419e+10
9.278677113923894382e+00,1.426589779531628227e+10
9.247799652646277124e+00,1.448891516943544197e+10
9.217024944983560175e+00,1.472186863787673187e+10
9.186352648993601377e+00,1.481423230859649086e+10
9.155782423872159015e+00,1.476994756762066460e+10
9.125313929949122382e+00,1.518744845944403076e+10
9.094946828684733475e+00,1.515805745651157379e+10
9.064680782665815784e+00,1.533131723665548134e+10
9.034515455602036837e+00,1.504649722613504791e+10
9.004450512322161870e+00,1.575639625365549088e+10
8.974485618770339457e+00,1.552502694157210541e+10
8.944620442002385374e+00,1.568629353647655296e+10
8.914854650182078899e+00,1.587237732224215126e+10
8.885187912577478642e+00,1.609595871945443344e+10
8.855619899557254371e+00,1.630752963061365509e+10
8.826150282587015283e+00,1.611225779409122086e+10
8.796778734225661367e+00,1.565613668092224693e+10
8.767504928121747199e+00,1.621660049118409920e+10
8.738328539009863505e+00,1.650390567828109169e+10
8.709249242707002736e+00,1.616189732468904877e+10
