wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.195602091456199455e+10
9.951457760902583161e+00,1.207149525471734619e+10
9.918341428919545066e+00,1.194110139946164513e+10
9.885335301036285216e+00,1.157858297199398232e+10
9.852439010517029416e+00,1.229936408262696266e+10
9.819652191846424572e+00,1.224596503540876007e+10
9.786974480725472603e+00,1.276493635605860901e+10
9.754405514067482130e+00,1.276771907467520714e+10
9.721944929994046802e+00,1.289917379818837929e+10
9.689592367831005859e+00,1.301965640425365448e+10
9.657347468104447330e+00,1.304355099904627991e+10
9.625209872536711231e+00,1.311126413017276382e+10
9.593179224042414077e+00,1.332287327302584076e+10
9.561255166724468069e+00,1.359620794595234299e+10
9.529437345870142906e+00,1.376348676034448051e+10
9.497725407947113396e+00,1.369143735110295868e+10
9.466119000599535482e+00,1.386811350438464546e+10
9.434617772644131151e+00,1.370703797094213104e+10
9.403221374066280447e+00,1.398016696941959763e+10
9.371929456016141913e+00,1.425420449147408485e+10
9.340741670804776575e+00,1.470199730845225906e+10
9.309657671900266607e+00,1.468429252055101776e+10
9.278677113923894382e+00,1.481711709647138023e+10
9.247799652646277124e+00,1.505286445559432602e+10
9.217024944983560175e+00,1.529785726345466614e+10
9.186352648993601377e+00,1.537915766489454269e+10
9.155782423872159015e+00,1.530105347577706146e+10
9.125313929949122382e+00,1.575657499924091530e+10
9.094946828684733475e+00,1.569212578448592567e+10
9.064680782665815784e+00,1.586044246922451401e+10
9.034515455602036837e+00,1.552037306085544586e+10
9.004450512322161870e+00,1.629666199959566498e+10
8.974485618770339457e+00,1.600207277462865448e+10
8.944620442002385374e+00,1.616733303988143349e+10
8.914854650182078899e+00,1.635224313672482872e+10
8.885187912577478642e+00,1.658228762821465302e+10
8.855619899557254371e+00,1.677838334023200607e+10
8.826150282587015283e+00,1.653011419836081696e+10
8.796778734225661367e+00,1.601005626463941383e+10
8.767504928121747199e+00,1.660836569403689194e+10
8.738328539009863505e+00,1.689810901024110413e+10
8.709249242707002736e+00,1.650567794714782143e+10
8.680266716108974379e+00,1.627611439001126480e+10
8.651380637186814937e+00,1.681330112885706139e+10
8.622590684983197917e+00,1.589497782455582809e+10
8.593896539608877561e+00,1.674570840690363503e+10
8.565297882239132576e+00,1.588029685854704285e+10
8.536794395110215206e+00,1.589305862416196823e+10
8.508385761515841139e+00,1.540400354449566460e+10
8.480071665803642134e+00,1.605681238181184387e+10
8.451851793371682575e+00,1.524933454262295723e+10
8.423725830664954728e+00,1.528226353582630539e+10
8.395693465171893521e+00,1.517993171102618599e+10
8.367754385420905550e+00,1.460091558381563950e+10
8.339908280976908728e+00,1.481070812427235031e+10
8.312154842437884383e+00,1.463619971588701439e+10
8.284493761431434677e+00,1.634816453544602776e+10
8.256924730611363117e+00,1.392948437220588303e+10
8.229447443654253291e+00,1.545113989528333092e+10
8.202061595256070703e+00,1.363689431978072548e+10
8.174766881128764595e+00,1.368562106032456970e+10
8.147562997996887546e+00,1.450489987216640663e+10
8.120449643594234601e+00,1.501139140655509949e+10
8.093426516660478853e+00,1.464675793207300568e+10
8.066493316937812352e+00,1.474060792184308434e+10
8.039649745167636752e+00,1.423065177791621017e+10
8.012895503087213100e+00,1.377509914198138428e+10
7.986230293426357818e+00,1.599639089656546402e+10
7.959653819904140448e+00,1.512563952061466980e+10
7.933165787225590293e+00,1.391072901275472260e+10
7.906765901078417258e+00,1.335717938897136879e+10
7.880453868129736250e+00,1.325833045702837372e+10
7.854229396022815557e+00,1.369570454094643402e+10
7.828092193373821672e+00,1.324870676460379791e+10
7.802041969768583662e+00,1.218578495177616692e+10
7.776078435759370855e+00,1.229182328245403481e+10
7.750201302861670527e+00,1.080962000717046547e+10
7.724410283550982470e+00,1.108593921219266891e+10
7.698705091259631317e+00,1.058107803189560318e+10
7.673085440373576205e+00,1.077943679173730087e+10
7.647551046229237315e+00,1.713237882294993210e+10
7.622101625110339285e+00,1.810994809262616730e+10
7.596736894244746630e+00,1.601871631669993973e+10
7.571456571801338242e+00,1.670576366657654762e+10
7.546260376886857912e+00,1.577238081821233559e+10
7.521148029542807478e+00,1.687466531872313690e+10
7.496119250742332873e+00,1.593477974479931450e+10
7.471173762387119055e+00,1.221149898569922447e+10
7.446311287304299142e+00,1.443021738468574524e+10
7.421531549243385761e+00,1.415742983971350098e+10
7.396834272873192617e+00,1.566681431781663895e+10
7.372219183778772056e+00,1.424788128896482849e+10
7.347686008458377493e+00,1.415230532004080582e+10
7.323234474320412524e+00,1.637681278554355431e+10
7.298864309680411111e+00,1.530424082738950920e+10
7.274575243758015120e+00,1.628438146869568634e+10
7.250367006673959835e+00,1.625325410718576622e+10
7.226239329447092352e+00,1.767113025367463684e+10
7.202191943991361534e+00,1.791292995099403763e+10
7.178224583112855051e+00,1.858719441035025024e+10
7.154336980506822208e+00,1.819067238964438629e+10
7.130528870754718973e+00,2.112981640256420135e+10
7.106799989321260114e+00,2.107508954534238052e+10
7.083150072551472221e+00,2.233425510629825211e+10
7.059578857667773377e+00,2.129464168132511139e+10
7.036086082767048389e+00,2.186799018595792770e+10
7.012671486817740885e+00,2.303587840724867249e+10
6.989334809656949865e+00,2.631515293672614670e+10
6.966075791987543120e+00,2.198542047768330002e+10
6.942894175375271537e+00,2.722755757374717331e+10
6.919789702245902951e+00,2.923518306247198105e+10
6.896762115882355992e+00,2.826460814151674652e+10
6.873811160421849031e+00,2.071629801378915405e+10
6.850936580853058011e+00,2.348663721436490250e+10
6.828138123013279603e+00,2.139063692150390244e+10
6.805415533585614796e+00,2.483184913806258392e+10
6.782768560096145372e+00,2.191043063524240112e+10
6.760196950911133484e+00,2.756944135363122940e+10
6.737700455234225672e+00,2.775222307200492859e+10
6.715278823103662198e+00,2.146013416398999786e+10
6.692931805389507716e+00,2.843514098762274933e+10
6.670659153790873042e+00,2.740808418764958191e+10
6.648460620833166246e+00,2.558626118708736801e+10
6.626335959865335745e+00,1.593553251167806816e+10
6.604284925057132050e+00,2.249197776861263275e+10
6.582307271396376613e+00,2.199963629081994629e+10
6.560402754686239568e+00,2.525177186665891647e+10
6.538571131542524562e+00,2.719907448401494598e+10
6.516812159390967807e+00,2.583207462473699188e+10
6.495125596464542461e+00,2.381371788743560028e+10
6.473511201800766557e+00,2.421272514108438110e+10
6.451968735239034025e+00,3.095290611210552216e+10
6.430497957417939503e+00,2.977234965080109024e+10
6.409098629772621791e+00,2.768578493829814529e+10
6.387770514532114419e+00,3.808376499302237701e+10
6.366513374716698870e+00,3.846972847782112122e+10
6.345326974135279130e+00,3.764593042630107880e+10
