wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.137180124259240913e+10
9.951457760902583161e+00,1.148562248315096283e+10
9.918341428919545066e+00,1.139407700102789307e+10
9.885335301036285216e+00,1.111093307110498810e+10
9.852439010517029416e+00,1.170864613914429665e+10
9.819652191846424572e+00,1.168423975907755852e+10
9.786974480725472603e+00,1.211376047734113121e+10
9.754405514067482130e+00,1.213074498208213615e+10
9.721944929994046802e+00,1.224768541005013847e+10
9.689592367831005859e+00,1.236545921730809593e+10
9.657347468104447330e+00,1.240438132389593315e+10
9.625209872536711231e+00,1.246939401308110809e+10
9.593179224042414077e+00,1.267064355787247849e+10
9.561255166724468069e+00,1.290585086045505524e+10
9.529437345870142906e+00,1.306306888715604019e+10
9.497725407947113396e+00,1.303505949658502197e+10
9.466119000599535482e+00,1.319613107194590569e+10
9.434617772644131151e+00,1.308653649927727699e+10
9.403221374066280447e+00,1.333297864625584030e+10
9.371929456016141913e+00,1.356553483523133850e+10
9.340741670804776575e+00,1.395735398715947723e+10
9.309657671900266607e+00,1.397198238351281738e+10
9.278677113923894382e+00,1.411546289494860268e+10
9.247799652646277124e+00,1.433512610873704338e+10
9.217024944983560175e+00,1.456491010715781975e+10
9.186352648993601377e+00,1.465991264263100052e+10
9.155782423872159015e+00,1.462410510501205635e+10
9.125313929949122382e+00,1.503171239276036072e+10
9.094946828684733475e+00,1.501109784095756340e+10
9.064680782665815784e+00,1.518539342439350128e+10
9.034515455602036837e+00,1.491501379551495934e+10
9.004450512322161870e+00,1.560734845654866409e+10
8.974485618770339457e+00,1.539221327128958702e+10
8.944620442002385374e+00,1.555239561425569916e+10
8.914854650182078899e+00,1.573870708475694084e+10
8.885187912577478642e+00,1.596070882151537514e+10
8.855619899557254371e+00,1.617580006977454185e+10
8.826150282587015283e+00,1.599439367782297516e+10
8.796778734225661367e+00,1.555552663515541458e+10
8.767504928121747199e+00,1.610587662835371780e+10
8.738328539009863505e+00,1.639232785626981735e+10
8.709249242707002736e+00,1.606390178246717072e+10
8.680266716108974379e+00,1.586842824414990807e+10
8.651380637186814937e+00,1.638050195765094185e+10
8.622590684983197917e+00,1.557285078496169853e+10
8.593896539608877561e+00,1.637855395702939415e+10
8.565297882239132576e+00,1.559012425889497566e+10
8.536794395110215206e+00,1.560896716053129578e+10
8.508385761515841139e+00,1.517408295468165970e+10
8.480071665803642134e+00,1.579768979184634590e+10
8.451851793371682575e+00,1.504932845358340836e+10
8.423725830664954728e+00,1.509237769821792030e+10
8.395693465171893521e+00,1.499618857322062683e+10
8.367754385420905550e+00,1.447176894394492340e+10
8.339908280976908728e+00,1.468461198507821274e+10
8.312154842437884383e+00,1.450105322038002777e+10
8.284493761431434677e+00,1.616447170707558632e+10
8.256924730611363117e+00,1.383922041391553307e+10
