wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.197977294227261925e+10
9.951457760902583161e+00,1.209525996472741508e+10
9.918341428919545066e+00,1.196314552039463615e+10
9.885335301036285216e+00,1.159719262665835953e+10
9.852439010517029416e+00,1.232327846080356216e+10
9.819652191846424572e+00,1.226854845002238083e+10
9.786974480725472603e+00,1.279143521063977242e+10
9.754405514067482130e+00,1.279356250035965157e+10
9.721944929994046802e+00,1.292563354887900543e+10
9.689592367831005859e+00,1.304618532295714188e+10
9.657347468104447330e+00,1.306936552944821548e+10
9.625209872536711231e+00,1.313719868378274918e+10
9.593179224042414077e+00,1.334918130049882507e+10
9.561255166724468069e+00,1.362418332806213570e+10
9.529437345870142906e+00,1.379186482715034866e+10
9.497725407947113396e+00,1.371780319627496338e+10
9.466119000599535482e+00,1.389514474107773399e+10
9.434617772644131151e+00,1.373183042447285843e+10
9.403221374066280447e+00,1.400606024019045830e+10
9.371929456016141913e+00,1.428189785382081604e+10
9.340741670804776575e+00,1.473207600155906296e+10
9.309657671900266607e+00,1.471293033358670807e+10
9.278677113923894382e+00,1.484522467893181610e+10
9.247799652646277124e+00,1.508163954783563042e+10
9.217024944983560175e+00,1.532726544260466003e+10
9.186352648993601377e+00,1.540794031327428436e+10
9.155782423872159015e+00,1.532799178062277031e+10
9.125313929949122382e+00,1.578552754683160400e+10
9.094946828684733475e+00,1.571916598154343796e+10
9.064680782665815784e+00,1.588718091255361176e+10
9.034515455602036837e+00,1.554419850190501976e+10
9.004450512322161870e+00,1.632395452332400322e+10
8.974485618770339457e+00,1.602598513108822250e+10
8.944620442002385374e+00,1.619144937310853004e+10
8.914854650182078899e+00,1.637628548157850838e+10
8.885187912577478642e+00,1.660669036018997765e+10
8.855619899557254371e+00,1.680188509196985626e+10
8.826150282587015283e+00,1.655082608071546364e+10
8.796778734225661367e+00,1.602748478631485176e+10
8.767504928121747199e+00,1.662775515927399635e+10
8.738328539009863505e+00,1.691759180179379654e+10
8.709249242707002736e+00,1.652256735523500443e+10
8.680266716108974379e+00,1.629166972004503822e+10
8.651380637186814937e+00,1.682983242461980438e+10
8.622590684983197917e+00,1.590711382495657921e+10
8.593896539608877561e+00,1.675958341190349388e+10
8.565297882239132576e+00,1.589116102614440918e+10
8.536794395110215206e+00,1.590371269223357010e+10
8.508385761515841139e+00,1.541254250686128426e+10
8.480071665803642134e+00,1.606648879275720787e+10
8.451851793371682575e+00,1.525673406506029320e+10
8.423725830664954728e+00,1.528929772141681862e+10
8.395693465171893521e+00,1.518674924397220230e+10
8.367754385420905550e+00,1.460563906678994179e+10
8.339908280976908728e+00,1.481532361846367645e+10
8.312154842437884383e+00,1.464118864262466240e+10
8.284493761431434677e+00,1.635497597042123222e+10
8.256924730611363117e+00,1.393278980214876556e+10
8.229447443654253291e+00,1.545613736619646454e+10
8.202061595256070703e+00,1.363964114470050621e+10
8.174766881128764595e+00,1.368825667303368950e+10
8.147562997996887546e+00,1.450804553870923042e+10
8.120449643594234601e+00,1.501479356252095795e+10
8.093426516660478853e+00,1.464969317058449173e+10
8.066493316937812352e+00,1.474342835729656029e+10
8.039649745167636752e+00,1.423282289429907799e+10
8.012895503087213100e+00,1.377710027901203537e+10
7.986230293426357818e+00,1.599995545219677734e+10
7.959653819904140448e+00,1.512807471007383347e+10
7.933165787225590293e+00,1.391250782026239586e+10
7.906765901078417258e+00,1.335844154737136269e+10
7.880453868129736250e+00,1.325953896416011047e+10
7.854229396022815557e+00,1.369705139819576454e+10
7.828092193373821672e+00,1.324982833517659378e+10
7.802041969768583662e+00,1.218650787666104507e+10
7.776078435759370855e+00,1.229257635860412598e+10
7.750201302861670527e+00,1.081000851465269470e+10
7.724410283550982470e+00,1.108638969671479416e+10
7.698705091259631317e+00,1.058149348638414001e+10
7.673085440373576205e+00,1.077988864946087074e+10
7.647551046229237315e+00,1.713671262689941978e+10
7.622101625110339285e+00,1.811410451676728821e+10
7.596736894244746630e+00,1.602098000936751938e+10
7.571456571801338242e+00,1.670857279335037613e+10
7.546260376886857912e+00,1.577450188918652916e+10
7.521148029542807478e+00,1.687736824776539040e+10
7.496119250742332873e+00,1.593687032072697830e+10
7.471173762387119055e+00,1.221213791387568665e+10
7.446311287304299142e+00,1.443147237959054375e+10
7.421531549243385761e+00,1.415865404387786674e+10
7.396834272873192617e+00,1.566870580565782738e+10
7.372219183778772056e+00,1.424911334577448654e+10
7.347686008458377493e+00,1.415356644889842224e+10
7.323234474320412524e+00,1.637914046026020050e+10
7.298864309680411111e+00,1.530599575866852379e+10
7.274575243758015120e+00,1.628638633642103958e+10
7.250367006673959835e+00,1.625522233585150909e+10
7.226239329447092352e+00,1.767372577823019028e+10
7.202191943991361534e+00,1.791586005796291351e+10
7.178224583112855051e+00,1.859087172062978363e+10
7.154336980506822208e+00,1.819396512457713318e+10
7.130528870754718973e+00,2.113484410229844284e+10
7.106799989321260114e+00,2.108040806305464554e+10
7.083150072551472221e+00,2.234108649602008820e+10
7.059578857667773377e+00,2.130009192685099411e+10
7.036086082767048389e+00,2.187459453850437546e+10
7.012671486817740885e+00,2.304401200486334610e+10
6.989334809656949865e+00,2.632698702675612259e+10
6.966075791987543120e+00,2.199271651028601074e+10
6.942894175375271537e+00,2.724111965086371994e+10
6.919789702245902951e+00,2.925262488423627090e+10
6.896762115882355992e+00,2.828169164610853195e+10
6.873811160421849031e+00,2.072144546507512665e+10
6.850936580853058011e+00,2.349410749540395355e+10
6.828138123013279603e+00,2.139566664502410889e+10
6.805415533585614796e+00,2.484033729332559586e+10
6.782768560096145372e+00,2.191658011530994034e+10
6.760196950911133484e+00,2.758323243943510437e+10
6.737700455234225672e+00,2.776461851973758698e+10
6.715278823103662198e+00,2.146504981970278549e+10
6.692931805389507716e+00,2.845142051027012634e+10
6.670659153790873042e+00,2.741973088337649918e+10
6.648460620833166246e+00,2.559810866751722336e+10
6.626335959865335745e+00,1.593739970014930725e+10
6.604284925057132050e+00,2.249978185774892426e+10
6.582307271396376613e+00,2.200564447973516464e+10
6.560402754686239568e+00,2.525979916719438934e+10
6.538571131542524562e+00,2.721202044948738861e+10
6.516812159390967807e+00,2.584087864751829147e+10
6.495125596464542461e+00,2.382100413413922882e+10
6.473511201800766557e+00,2.422194029190862274e+10
6.451968735239034025e+00,3.097096854212358475e+10
6.430497957417939503e+00,2.978897732332697296e+10
6.409098629772621791e+00,2.770225762917188644e+10
6.387770514532114419e+00,3.812056803123711395e+10
6.366513374716698870e+00,3.851166585788843536e+10
6.345326974135279130e+00,3.768228244941208649e+10
6.324211077382749124e+00,4.438762633754048157e+10
6.303165449837382361e+00,4.681487825818379974e+10
6.282189857658223353e+00,4.385165807471683502e+10
6.261284067782488805e+00,4.446999663198265839e+10
6.240447847922979463e+00,4.229769158543486786e+10
6.219680966565498181e+00,4.326089789349723816e+10
6.198983192966278644e+00,4.408850505725332642e+10
6.178354297149420304e+00,3.798167369891218567e+10
6.157794049904330436e+00,3.892602994874844360e+10
6.137302222783184824e+00,4.749113347360065460e+10
6.116878588098381364e+00,4.049778295600450134e+10
6.096522918920017631e+00,4.234329935231154633e+10
6.076234989073363124e+00,3.771896898895242310e+10
6.056014573136346613e+00,3.402213499118947220e+10
6.035861446437058575e+00,3.715818994381931305e+10
6.015775385051244761e+00,4.160275621608814240e+10
5.995756165799826398e+00,4.196402432894681549e+10
5.975803566246416842e+00,3.843474583747698975e+10
5.955917364694847116e+00,3.882942113292282104e+10
5.936097340186711868e+00,3.478324191611993408e+10
5.916343272498902905e+00,4.190516852573904419e+10
5.896654942141168476e+00,3.665449448218318176e+10
5.877032130353677886e+00,3.170089768831604385e+10
5.857474619104580782e+00,4.056126613998391724e+10
5.837982191087593975e+00,3.452553867029564667e+10
5.818554629719582039e+00,3.736874932485794067e+10
5.799191719138153012e+00,4.465278306730508423e+10
5.779893244199256763e+00,3.936391551751387787e+10
5.760658990474800234e+00,3.813577668848316956e+10
5.741488744250259124e+00,3.976935821774066925e+10
5.722382292522305569e+00,3.603591134987326813e+10
5.703339422996441144e+00,4.228601446756763458e+10
5.684359924084638749e+00,3.932245830680319214e+10
5.665443584902993379e+00,4.606247782009835052e+10
5.646590195269372003e+00,3.779365951357227325e+10
5.627799545701089201e+00,4.675264271692763519e+10
5.609071427412565924e+00,4.263766269935885620e+10
5.590405632313023787e+00,4.880820059074525452e+10
5.571801953004162478e+00,4.068664038876759338e+10
5.553260182777858489e+00,4.004081781822454834e+10
5.534780115613871843e+00,5.069443431201956940e+10
5.516361546177553699e+00,4.530671954209035492e+10
5.498004269817561074e+00,5.415286961046728516e+10
5.479708082563592875e+00,5.146215729024036407e+10
5.461472781124113496e+00,4.472648663903948212e+10
5.443298162884099511e+00,5.600337719599545288e+10
5.425184025902788143e+00,4.031292083548796844e+10
5.407130168911431056e+00,4.964057111695175934e+10
5.389136391311060592e+00,6.153329902659187317e+10
5.371202493170259551e+00,5.033251374492197418e+10
5.353328275222937194e+00,4.928105370169207001e+10
5.335513538866122119e+00,6.782355164066541290e+10
5.317758086157748920e+00,6.315350232346437836e+10
5.300061719814461725e+00,5.753216469412803650e+10
5.282424243209423054e+00,5.562756788182269287e+10
5.264845460370123575e+00,6.273010675805300903e+10
5.247325175976212286e+00,6.489845624956592560e+10
5.229863195357323136e+00,6.567014969295294952e+10
5.212459324490909651e+00,5.652197829558753967e+10
5.195113370000091990e+00,6.357388163320375824e+10
5.177825139151505773e+00,6.889398025862274170e+10
5.160594439853165127e+00,6.859267752526724243e+10
5.143421080652322175e+00,5.808581147871373749e+10
5.126304870733346064e+00,7.177304993174490356e+10
5.109245619915597558e+00,6.862053409756433868e+10
5.092243138651319612e+00,7.341390351787194824e+10
5.075297238023528834e+00,7.104020273105101013e+10
5.058407729743915837e+00,7.632528487926118469e+10
5.041574426150758015e+00,7.443812201371621704e+10
5.024797140206829660e+00,6.561169550744354248e+10
5.008075685497322738e+00,7.686622829837739563e+10
4.991409876227780984e+00,7.846358798387239075e+10
4.974799527222032225e+00,7.807762844770655823e+10
4.958244453920128691e+00,7.049424663751777649e+10
4.941744472376301545e+00,7.887978018167430115e+10
4.925299399256912736e+00,8.073191711118656921e+10
4.908909051838421078e+00,8.263192180222514343e+10
4.892573248005348319e+00,7.698411789262043762e+10
4.876291806248259419e+00,8.160534060709332275e+10
4.860064545661742841e+00,8.443721781457482910e+10
4.843891285942404146e+00,7.770765271127616882e+10
4.827771847386854276e+00,8.582868627897235107e+10
4.811706050889726249e+00,8.432863928381835938e+10
4.795693717941674095e+00,8.491464210795079041e+10
4.779734670627393101e+00,8.112172118789199829e+10
4.763828731623640955e+00,8.972159617786785889e+10
4.747975724197273095e+00,8.946043296936705017e+10
4.732175472203272726e+00,8.501250624831919861e+10
4.716427800082795940e+00,9.078637770574935913e+10
4.700732532861221280e+00,9.050938423068605042e+10
4.685089496146209065e+00,8.898220225013301086e+10
4.669498516125756282e+00,8.982778496431774902e+10
4.653959419566270128e+00,9.267178020733198547e+10
4.638472033810641548e+00,9.465415764219956970e+10
4.623036186776330325e+00,9.122460116102554321e+10
4.607651706953447501e+00,9.534262282364215088e+10
4.592318423402852900e+00,9.622091060717362976e+10
4.577036165754257979e+00,9.382364802887889099e+10
4.561804764204327789e+00,9.806079719188267517e+10
4.546624049514795374e+00,9.818706693323019409e+10
4.531493853010586825e+00,9.474109339413220215e+10
4.516414006577939233e+00,9.732919640078340149e+10
4.501384342662538174e+00,9.883785146489009094e+10
4.486404694267654314e+00,9.991184086973797607e+10
4.471474894952289780e+00,9.895896511541831970e+10
4.456594778829320092e+00,1.026098334639996490e+11
4.441764180563663622e+00,1.014292118400527344e+11
4.426982935370441297e+00,9.903951444427601624e+10
4.412250879013135396e+00,1.041375292446870117e+11
4.397567847801777674e+00,1.010968014488561096e+11
4.382933678591123261e+00,1.031106599264930878e+11
4.368348208778839670e+00,1.027234748030503693e+11
4.353811276303702904e+00,1.025191765373531799e+11
4.339322719643790904e+00,1.026094077553803558e+11
4.324882377814692980e+00,1.019313772573656311e+11
4.310490090367721905e+00,1.038381085495261841e+11
4.296145697388130458e+00,1.022059640844926147e+11
4.281849039493327069e+00,1.027978139738522644e+11
4.267599957831119895e+00,1.037413936019350433e+11
4.253398294077937791e+00,1.058924448708932037e+11
4.239243890437079720e+00,1.051950330102340240e+11
4.225136589636956153e+00,1.058887799629232483e+11
4.211076234929346462e+00,1.060391915701227417e+11
4.197062670087650993e+00,1.047347806168543396e+11
4.183095739405163549e+00,1.068247618679022980e+11
4.169175287693333232e+00,1.072495877238951111e+11
4.155301160280044037e+00,1.066314769284286346e+11
4.141473203007897119e+00,1.060738640482559967e+11
4.127691262232496605e+00,1.072470269826604614e+11
4.113955184820741628e+00,1.067204645593928833e+11
4.100264818149125468e+00,1.070301934863168488e+11
4.086620010102040013e+00,1.069346370645169525e+11
4.073020609070087339e+00,1.079738125821813354e+11
4.059466463948390391e+00,1.079474673741434326e+11
4.045957424134917879e+00,1.089509323055722198e+11
4.032493339528811838e+00,1.095236095809911499e+11
4.019074060528715187e+00,1.103077202627098083e+11
4.005699438031116166e+00,1.109551457550671234e+11
3.992369323428683003e+00,1.118125676799139862e+11
3.979083568608620780e+00,1.124477900459941559e+11
3.965842025951021643e+00,1.136155713657968292e+11
3.952644548327224339e+00,1.148610936154136353e+11
3.939490989098182183e+00,1.154427346240913849e+11
3.926381202112830593e+00,1.165095175504615173e+11
3.913315041706464825e+00,1.173083224924510803e+11
3.900292362699122162e+00,1.182162570720581818e+11
3.887313020393967200e+00,1.197132525176560669e+11
3.874376870575685139e+00,1.201381270667411957e+11
3.861483769508876840e+00,1.207144330946553955e+11
3.848633573936468100e+00,1.217928041792856598e+11
3.835826141078110929e+00,1.234708028874165497e+11
3.823061328628599043e+00,1.242666965845471039e+11
3.810338994756291342e+00,1.257337512731369324e+11
3.797658998101528294e+00,1.256613636215930481e+11
3.785021197775067847e+00,1.245286154952686310e+11
3.772425453356514691e+00,1.265399250564964447e+11
3.759871624892765940e+00,1.277434107624934998e+11
3.747359572896451052e+00,1.270685058892854614e+11
3.734889158344382398e+00,1.290525006221675262e+11
3.722460242676015607e+00,1.274629880133147583e+11
3.710072687791902801e+00,1.270166780402221680e+11
3.697726356052162267e+00,1.285836970748289032e+11
3.685421110274950784e+00,1.246748908088588257e+11
3.673156813734934190e+00,1.225881151072899933e+11
3.660933330161773025e+00,1.247315544925888214e+11
3.648750523738605978e+00,1.164419720685170898e+11
3.636608259100540419e+00,1.164694074483303833e+11
3.624506401333151384e+00,1.117032856451880035e+11
3.612444815970977885e+00,1.035032437689327393e+11
3.600423368996032547e+00,1.026493227928288116e+11
3.588441926836311691e+00,9.677541637576554871e+10
3.576500356364310740e+00,9.433700515630010986e+10
3.564598524895544518e+00,8.992057021960534668e+10
3.552736300187073759e+00,8.477376840596763611e+10
3.540913550436035617e+00,7.845157307137648010e+10
3.529130144278178172e+00,7.790397197724787903e+10
3.517385950786403814e+00,7.775016997858831787e+10
3.505680839469311305e+00,7.044026924263133240e+10
3.494014680269746265e+00,6.845800888922365570e+10
3.482387343563357884e+00,6.828495749374906921e+10
3.470798700157156969e+00,6.070977822700450897e+10
3.459248621288081971e+00,6.508327910851753235e+10
3.447736978621565473e+00,6.484283125661029053e+10
3.436263644250112659e+00,6.044030187888054657e+10
3.424828490691876226e+00,6.396802621613227844e+10
3.413431390889240635e+00,6.563390300665873718e+10
3.402072218207412568e+00,7.113763257554934692e+10
3.390750846433012278e+00,6.846999384332526398e+10
3.379467149772669377e+00,7.251467879049925232e+10
3.368221002851628842e+00,6.935027804966676331e+10
3.357012280712355246e+00,5.960947341207955933e+10
3.345840858813145857e+00,4.087944283808316040e+10
3.334706613026746425e+00,2.353502495892860794e+10
3.323609419638970497e+00,1.408117770508592987e+10
3.312549155347326746e+00,4.020907365459181976e+10
3.301525697259648506e+00,8.919761086611335754e+10
3.290538922892727758e+00,8.993528737949871826e+10
3.279588710170954879e+00,8.869517940478025818e+10
3.268674937424961957e+00,7.865553979522239685e+10
3.257797483390270088e+00,7.420800732350526428e+10
3.246956227205942902e+00,6.674596705545138550e+10
3.236151048413244080e+00,5.889004330875248718e+10
3.225381826954298869e+00,5.467984428899573517e+10
3.214648443170757375e+00,5.844648761375021362e+10
3.203950777802468508e+00,5.282673731385270691e+10
3.193288711986153494e+00,5.758500818715081024e+10
3.182662127254086926e+00,5.697179368848007202e+10
3.172070905532775154e+00,6.257884192011604309e+10
3.161514929141651109e+00,6.220843116243401337e+10
3.150994080791762020e+00,6.505238333286147308e+10
3.140508243584468229e+00,7.538893232768902588e+10
3.130057301010144233e+00,8.599117535819155884e+10
3.119641136946882387e+00,8.913162136264091492e+10
3.109259635659205490e+00,1.008211849205950317e+11
3.098912681796778923e+00,1.046576439910045166e+11
3.088600160393129013e+00,1.046113491240342255e+11
3.078321956864366715e+00,1.230928320450736084e+11
3.068077957007912637e+00,1.222022965880478668e+11
3.057868047001231382e+00,1.380641801929030151e+11
3.047692113400561453e+00,1.315851124027502899e+11
