wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.209779946655158424e+10
9.951457760902583161e+00,1.221328279196362495e+10
9.918341428919545066e+00,1.207245220864010811e+10
9.885335301036285216e+00,1.168919825382262611e+10
9.852439010517029416e+00,1.244199234125037766e+10
9.819652191846424572e+00,1.238046533513791656e+10
9.786974480725472603e+00,1.292314266447772026e+10
9.754405514067482130e+00,1.292192026433075905e+10
9.721944929994046802e+00,1.305708554266963196e+10
9.689592367831005859e+00,1.317793238550189400e+10
9.657347468104447330e+00,1.319743825400150871e+10
9.625209872536711231e+00,1.326588073215102005e+10
9.593179224042414077e+00,1.347965993584131432e+10
9.561255166724468069e+00,1.376308870387774658e+10
9.529437345870142906e+00,1.393276351893121338e+10
9.497725407947113396e+00,1.384843611729309273e+10
9.466119000599535482e+00,1.402912157317599297e+10
9.434617772644131151e+00,1.385451858245103836e+10
9.403221374066280447e+00,1.413423441497989464e+10
9.371929456016141913e+00,1.441914892753535652e+10
9.340741670804776575e+00,1.488130802398201942e+10
9.309657671900266607e+00,1.485485431173292160e+10
9.278677113923894382e+00,1.498439718320784187e+10
9.247799652646277124e+00,1.522414326104364777e+10
9.217024944983560175e+00,1.547293326056541252e+10
9.186352648993601377e+00,1.555041916668835258e+10
9.155782423872159015e+00,1.546116178025341988e+10
9.125313929949122382e+00,1.592878037901833725e+10
9.094946828684733475e+00,1.585276816973091888e+10
9.064680782665815784e+00,1.601921612758225250e+10
9.034515455602036837e+00,1.566167736952169991e+10
9.004450512322161870e+00,1.645871176171550560e+10
8.974485618770339457e+00,1.614378347637572289e+10
8.944620442002385374e+00,1.631025757854007339e+10
8.914854650182078899e+00,1.649470744618247604e+10
8.885187912577478642e+00,1.672694427616433907e+10
8.855619899557254371e+00,1.691751335880513000e+10
8.826150282587015283e+00,1.665252275552515221e+10
8.796778734225661367e+00,1.611290089962807846e+10
8.767504928121747199e+00,1.672292251425652885e+10
8.738328539009863505e+00,1.701317428524810028e+10
8.709249242707002736e+00,1.660528472342515373e+10
8.680266716108974379e+00,1.636782041295504951e+10
8.651380637186814937e+00,1.691078063608716774e+10
8.622590684983197917e+00,1.596635854649155998e+10
8.593896539608877561e+00,1.682736186489160156e+10
8.565297882239132576e+00,1.594412203774198914e+10
8.536794395110215206e+00,1.595567045958074188e+10
8.508385761515841139e+00,1.545409585575539398e+10
8.480071665803642134e+00,1.611363490278513145e+10
8.451851793371682575e+00,1.529271306902631187e+10
8.423725830664954728e+00,1.532351160865427208e+10
8.395693465171893521e+00,1.521992213774116135e+10
8.367754385420905550e+00,1.462855131754493332e+10
8.339908280976908728e+00,1.483771641573487473e+10
8.312154842437884383e+00,1.466543808283167267e+10
8.284493761431434677e+00,1.638811486836580276e+10
8.256924730611363117e+00,1.394882970519281578e+10
8.229447443654253291e+00,1.548042918751343346e+10
8.202061595256070703e+00,1.365296647292477036e+10
8.174766881128764595e+00,1.370104753165708160e+10
8.147562997996887546e+00,1.452332580467475510e+10
8.120449643594234601e+00,1.503132739752127838e+10
8.093426516660478853e+00,1.466396105966591644e+10
8.066493316937812352e+00,1.475714192572060585e+10
8.039649745167636752e+00,1.424337232972250557e+10
8.012895503087213100e+00,1.378682711190000916e+10
7.986230293426357818e+00,1.601730755693101883e+10
7.959653819904140448e+00,1.513991844031131744e+10
7.933165787225590293e+00,1.392115721355366516e+10
7.906765901078417258e+00,1.336457361107501411e+10
7.880453868129736250e+00,1.326541046717233467e+10
7.854229396022815557e+00,1.370359825186983681e+10
7.828092193373821672e+00,1.325527806111932945e+10
7.802041969768583662e+00,1.219001720869692802e+10
7.776078435759370855e+00,1.229623249621164131e+10
7.750201302861670527e+00,1.081189215653023720e+10
7.724410283550982470e+00,1.108857531176122856e+10
7.698705091259631317e+00,1.058350939427643967e+10
7.673085440373576205e+00,1.078208169984242630e+10
7.647551046229237315e+00,1.715784983352522659e+10
7.622101625110339285e+00,1.813436577142116547e+10
7.596736894244746630e+00,1.603199630676661301e+10
7.571456571801338242e+00,1.672225514108358383e+10
7.546260376886857912e+00,1.578482500572632599e+10
7.521148029542807478e+00,1.689053128212286186e+10
7.496119250742332873e+00,1.594704533468048668e+10
7.471173762387119055e+00,1.221523802924664879e+10
7.446311287304299142e+00,1.443757160146840286e+10
7.421531549243385761e+00,1.416460352318981361e+10
7.396834272873192617e+00,1.567790587874153519e+10
7.372219183778772056e+00,1.425509981739923859e+10
