wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.244438496743873405e+10
9.951457760902583161e+00,1.255919138322117996e+10
9.918341428919545066e+00,1.239114672378335190e+10
9.885335301036285216e+00,1.195487036741636467e+10
9.852439010517029416e+00,1.278943661125049973e+10
9.819652191846424572e+00,1.270614115215959167e+10
9.786974480725472603e+00,1.331022383925287437e+10
9.754405514067482130e+00,1.329825617758882523e+10
9.721944929994046802e+00,1.344281920478325844e+10
9.689592367831005859e+00,1.356405665224255180e+10
9.657347468104447330e+00,1.357154379100161552e+10
9.625209872536711231e+00,1.364190561060776901e+10
9.593179224042414077e+00,1.386036370071412849e+10
9.561255166724468069e+00,1.416993554387608719e+10
9.529437345870142906e+00,1.434538775270312500e+10
9.497725407947113396e+00,1.422828266667359161e+10
9.466119000599535482e+00,1.441915797756847382e+10
9.434617772644131151e+00,1.420986558590149879e+10
9.403221374066280447e+00,1.450582854375604820e+10
9.371929456016141913e+00,1.481866792840378380e+10
9.340741670804776575e+00,1.531724391997615433e+10
9.309657671900266607e+00,1.526789645923084450e+10
9.278677113923894382e+00,1.538821014565711975e+10
9.247799652646277124e+00,1.563786600404533005e+10
9.217024944983560175e+00,1.589613154396592522e+10
9.186352648993601377e+00,1.596347023486852074e+10
9.155782423872159015e+00,1.584549628298889351e+10
9.125313929949122382e+00,1.634341346476697922e+10
9.094946828684733475e+00,1.623766177064422607e+10
9.064680782665815784e+00,1.639886458453416061e+10
9.034515455602036837e+00,1.599787173816746140e+10
9.004450512322161870e+00,1.684604612461008263e+10
8.974485618770339457e+00,1.647983152319936562e+10
8.944620442002385374e+00,1.664923221157800102e+10
8.914854650182078899e+00,1.683237743957492638e+10
8.885187912577478642e+00,1.707040381519888687e+10
8.855619899557254371e+00,1.724596989818487930e+10
8.826150282587015283e+00,1.693950541218606949e+10
8.796778734225661367e+00,1.635249853857937813e+10
8.767504928121747199e+00,1.699118758050215149e+10
8.738328539009863505e+00,1.728218198764393234e+10
8.709249242707002736e+00,1.683679422753606415e+10
8.680266716108974379e+00,1.658065932721742249e+10
8.651380637186814937e+00,1.713720905889759064e+10
8.622590684983197917e+00,1.613046676705432129e+10
8.593896539608877561e+00,1.701549227459944916e+10
8.565297882239132576e+00,1.609015267734394073e+10
8.536794395110215206e+00,1.609913147019451714e+10
8.508385761515841139e+00,1.556804407265726280e+10
8.480071665803642134e+00,1.624342924416081047e+10
8.451851793371682575e+00,1.539112472499318886e+10
8.423725830664954728e+00,1.541720252018724060e+10
8.395693465171893521e+00,1.531088138091083908e+10
8.367754385420905550e+00,1.469076296893965149e+10
8.339908280976908728e+00,1.489855880878180885e+10
8.312154842437884383e+00,1.473171345754623032e+10
8.284493761431434677e+00,1.647894632301473427e+10
8.256924730611363117e+00,1.399244647261192894e+10
8.229447443654253291e+00,1.554683355149052811e+10
8.202061595256070703e+00,1.368917352116498947e+10
8.174766881128764595e+00,1.373584703499166298e+10
8.147562997996887546e+00,1.456501927138445091e+10
8.120449643594234601e+00,1.507650908358548737e+10
8.093426516660478853e+00,1.470297996241944504e+10
8.066493316937812352e+00,1.479468020007181931e+10
8.039649745167636752e+00,1.427219267704950905e+10
8.012895503087213100e+00,1.381342884141574669e+10
7.986230293426357818e+00,1.606498126799606514e+10
7.959653819904140448e+00,1.517237240330047607e+10
7.933165787225590293e+00,1.394484245631777382e+10
7.906765901078417258e+00,1.338132173436689758e+10
7.880453868129736250e+00,1.328144781282740211e+10
7.854229396022815557e+00,1.372150744350275421e+10
7.828092193373821672e+00,1.327016833638633728e+10
7.802041969768583662e+00,1.219957550514186287e+10
7.776078435759370855e+00,1.230619443418745041e+10
7.750201302861670527e+00,1.081700142286311340e+10
7.724410283550982470e+00,1.109451688667486382e+10
7.698705091259631317e+00,1.058899173053146935e+10
7.673085440373576205e+00,1.078805020205392838e+10
7.647551046229237315e+00,1.721627218032339096e+10
7.622101625110339285e+00,1.819027709250438690e+10
7.596736894244746630e+00,1.606224160751533699e+10
7.571456571801338242e+00,1.675991832734053040e+10
7.546260376886857912e+00,1.581317404853520584e+10
