wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.239883411838610840e+10
9.951457760902583161e+00,1.251378801405497360e+10
9.918341428919545066e+00,1.234945926776062584e+10
9.885335301036285216e+00,1.192033714833223915e+10
9.852439010517029416e+00,1.274387249594334412e+10
9.819652191846424572e+00,1.266359539677932930e+10
9.786974480725472603e+00,1.325932218467965508e+10
9.754405514067482130e+00,1.324884532517747879e+10
9.721944929994046802e+00,1.339214622199753571e+10
9.689592367831005859e+00,1.351337343917523766e+10
9.657347468104447330e+00,1.352254716479547119e+10
9.625209872536711231e+00,1.359264526291600609e+10
9.593179224042414077e+00,1.381054121757083321e+10
9.561255166724468069e+00,1.411655541186389351e+10
9.529437345870142906e+00,1.429125494173995590e+10
9.497725407947113396e+00,1.417868665105569267e+10
9.466119000599535482e+00,1.436819051515127373e+10
9.434617772644131151e+00,1.416358557031667328e+10
9.403221374066280447e+00,1.445740267245451164e+10
9.371929456016141913e+00,1.476646384750052643e+10
9.340741670804776575e+00,1.526014833703857994e+10
9.309657671900266607e+00,1.521393232128876877e+10
9.278677113923894382e+00,1.533555874873698425e+10
9.247799652646277124e+00,1.558390202973144531e+10
9.217024944983560175e+00,1.584090586430364799e+10
9.186352648993601377e+00,1.590964530164380074e+10
9.155782423872159015e+00,1.579556260574516296e+10
9.125313929949122382e+00,1.628944044945513725e+10
9.094946828684733475e+00,1.618771474095356369e+10
9.064680782665815784e+00,1.634966120208857918e+10
9.034515455602036837e+00,1.595443443929817581e+10
9.004450512322161870e+00,1.679585918849363518e+10
8.974485618770339457e+00,1.643650586332788086e+10
8.944620442002385374e+00,1.660552538804978561e+10
8.914854650182078899e+00,1.678885595342634773e+10
8.885187912577478642e+00,1.702608554344153786e+10
8.855619899557254371e+00,1.720374341985211182e+10
8.826150282587015283e+00,1.690277082055564117e+10
8.796778734225661367e+00,1.632194940689895058e+10
8.767504928121747199e+00,1.695687048970226288e+10
8.738328539009863505e+00,1.724780841356134796e+10
8.709249242707002736e+00,1.680731996463213348e+10
8.680266716108974379e+00,1.655358605788454819e+10
