wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.169158170270843506e+10
9.951457760902583161e+00,1.180662016907600594e+10
9.918341428919545066e+00,1.169463168303864670e+10
9.885335301036285216e+00,1.136926608059060097e+10
9.852439010517029416e+00,1.203257738855126762e+10
9.819652191846424572e+00,1.199317924429823685e+10
9.786974480725472603e+00,1.247005246347405052e+10
9.754405514067482130e+00,1.247971574212492943e+10
9.721944929994046802e+00,1.260444977064977264e+10
9.689592367831005859e+00,1.272394383144355774e+10
9.657347468104447330e+00,1.275523700252005577e+10
9.625209872536711231e+00,1.282167015343841743e+10
9.593179224042414077e+00,1.302886165116863251e+10
9.561255166724468069e+00,1.328426312440194130e+10
9.529437345870142906e+00,1.344702461307561302e+10
9.497725407947113396e+00,1.339618800170408440e+10
9.466119000599535482e+00,1.356562296477819824e+10
9.434617772644131151e+00,1.342871270257171822e+10
9.403221374066280447e+00,1.368966472120025635e+10
9.371929456016141913e+00,1.394426198062384224e+10
9.340741670804776575e+00,1.436607894575008965e+10
9.309657671900266607e+00,1.436374528820662308e+10
9.278677113923894382e+00,1.450195237446936035e+10
9.247799652646277124e+00,1.473033694690452576e+10
9.217024944983560175e+00,1.496836136475672150e+10
9.186352648993601377e+00,1.505626191932720757e+10
9.155782423872159015e+00,1.499803368692736244e+10
9.125313929949122382e+00,1.543147384613174629e+10
9.094946828684733475e+00,1.538763361103558159e+10
9.064680782665815784e+00,1.555900074792208099e+10
9.034515455602036837e+00,1.525096405750442886e+10
9.004450512322161870e+00,1.598891221662268257e+10
8.974485618770339457e+00,1.573118641407552528e+10
8.944620442002385374e+00,1.589416069813056374e+10
8.914854650182078899e+00,1.607980686270835495e+10
8.885187912577478642e+00,1.630602041655377197e+10
8.855619899557254371e+00,1.651146817288756561e+10
8.826150282587015283e+00,1.629391098108309174e+10
8.796778734225661367e+00,1.581053012475002480e+10
8.767504928121747199e+00,1.638705449661238861e+10
8.738328539009863505e+00,1.667554133398866463e+10
8.709249242707002736e+00,1.631205310448555374e+10
8.680266716108974379e+00,1.609762143519385719e+10
8.651380637186814937e+00,1.662370434842396736e+10
8.622590684983197917e+00,1.575490008521763611e+10
8.593896539608877561e+00,1.658578246665405273e+10
8.565297882239132576e+00,1.575453236884750938e+10
8.536794395110215206e+00,1.576982483644866371e+10
8.508385761515841139e+00,1.530478883947826004e+10
8.480071665803642134e+00,1.594466739797272873e+10
8.451851793371682575e+00,1.516320846272885704e+10
8.423725830664954728e+00,1.520044206259030724e+10
8.395693465171893521e+00,1.510069129115205383e+10
8.367754385420905550e+00,1.454565159829429245e+10
8.339908280976908728e+00,1.475672814595322227e+10
8.312154842437884383e+00,1.457807970397745895e+10
8.284493761431434677e+00,1.626897246304482841e+10
8.256924730611363117e+00,1.389083753319092560e+10
8.229447443654253291e+00,1.539292238372363853e+10
8.202061595256070703e+00,1.360475637028401947e+10
8.174766881128764595e+00,1.365480940911780739e+10
8.147562997996887546e+00,1.446819724215341759e+10
8.120449643594234601e+00,1.497173448190175629e+10
8.093426516660478853e+00,1.461255890288031006e+10
8.066493316937812352e+00,1.470776405127683067e+10
8.039649745167636752e+00,1.420533185559213829e+10
8.012895503087213100e+00,1.375177846441415787e+10
7.986230293426357818e+00,1.595498631339012718e+10
7.959653819904140448e+00,1.509729616980170250e+10
7.933165787225590293e+00,1.389001462299778366e+10
7.906765901078417258e+00,1.334245491653485107e+10
7.880453868129736250e+00,1.324423238515118599e+10
7.854229396022815557e+00,1.368000884624133301e+10
7.828092193373821672e+00,1.323562601903591156e+10
7.802041969768583662e+00,1.217733690901599121e+10
7.776078435759370855e+00,1.228302515573831367e+10
7.750201302861670527e+00,1.080506872421866608e+10
7.724410283550982470e+00,1.108066926612468338e+10
7.698705091259631317e+00,1.057621916331746483e+10
7.673085440373576205e+00,1.077415471575139618e+10
7.647551046229237315e+00,1.708224416064326668e+10
7.622101625110339285e+00,1.806180907862736893e+10
7.596736894244746630e+00,1.599240242518499947e+10
7.571456571801338242e+00,1.667317002946992111e+10
7.546260376886857912e+00,1.574772965927708435e+10
7.521148029542807478e+00,1.684329332902799797e+10
7.496119250742332873e+00,1.591048508609439278e+10
7.471173762387119055e+00,1.220402622129633331e+10
7.446311287304299142e+00,1.441558835388104057e+10
7.421531549243385761e+00,1.414315927788171196e+10
7.396834272873192617e+00,1.564480373816309547e+10
7.372219183778772056e+00,1.423351355642233086e+10
7.347686008458377493e+00,1.413759657451060867e+10
7.323234474320412524e+00,1.634975082248136902e+10
7.298864309680411111e+00,1.528380170869193077e+10
7.274575243758015120e+00,1.626104225579961014e+10
7.250367006673959835e+00,1.623032126539123344e+10
7.226239329447092352e+00,1.764092248075672531e+10
7.202191943991361534e+00,1.787885693456695175e+10
7.178224583112855051e+00,1.854450561041227722e+10
7.154336980506822208e+00,1.815240073496980667e+10
7.130528870754718973e+00,2.107144358438267517e+10
7.106799989321260114e+00,2.101340244115371704e+10
7.083150072551472221e+00,2.225512579715698242e+10
7.059578857667773377e+00,2.123141889780809402e+10
7.036086082767048389e+00,2.179148209526270676e+10
7.012671486817740885e+00,2.294176660877809906e+10
6.989334809656949865e+00,2.617853362274173737e+10
6.966075791987543120e+00,2.190100635175732040e+10
6.942894175375271537e+00,2.707112168800193405e+10
6.919789702245902951e+00,2.903437458994694519e+10
6.896762115882355992e+00,2.806828192262730026e+10
6.873811160421849031e+00,2.065652553610834885e+10
6.850936580853058011e+00,2.340002504417199707e+10
6.828138123013279603e+00,2.133217167044989777e+10
6.805415533585614796e+00,2.473346037795702744e+10
6.782768560096145372e+00,2.183909936265665436e+10
6.760196950911133484e+00,2.741048224990372086e+10
6.737700455234225672e+00,2.760889376084204483e+10
6.715278823103662198e+00,2.140291088510267258e+10
6.692931805389507716e+00,2.824763495059497070e+10
6.670659153790873042e+00,2.727325564606327057e+10
6.648460620833166246e+00,2.544958245261216354e+10
6.626335959865335745e+00,1.591368109612032700e+10
6.604284925057132050e+00,2.240163893031913757e+10
6.582307271396376613e+00,2.192984366535423660e+10
6.560402754686239568e+00,2.515850226288124466e+10
6.538571131542524562e+00,2.704962476883876801e+10
6.516812159390967807e+00,2.572990790734629822e+10
6.495125596464542461e+00,2.372913776442445374e+10
6.473511201800766557e+00,2.410633784164135361e+10
6.451968735239034025e+00,3.074489552972406769e+10
6.430497957417939503e+00,2.958080093938756943e+10
6.409098629772621791e+00,2.749705041223066711e+10
6.387770514532114419e+00,3.766371758823030853e+10
