wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.219133103701288414e+10
9.951457760902583161e+00,1.230673113704547119e+10
9.918341428919545066e+00,1.215879556395211411e+10
9.885335301036285216e+00,1.176155591449872971e+10
9.852439010517029416e+00,1.253592683074010086e+10
9.819652191846424572e+00,1.246879406066449928e+10
9.786974480725472603e+00,1.302755431403710747e+10
9.754405514067482130e+00,1.302356674996576118e+10
9.721944929994046802e+00,1.316122193593274879e+10
9.689592367831005859e+00,1.328224463954221725e+10
9.657347468104447330e+00,1.329868972657183075e+10
9.625209872536711231e+00,1.336763069812088394e+10
9.593179224042414077e+00,1.358276200600209999e+10
9.561255166724468069e+00,1.387303808773453903e+10
9.529437345870142906e+00,1.404428333148374176e+10
9.497725407947113396e+00,1.395150137761586189e+10
9.466119000599535482e+00,1.413488168229792023e+10
9.434617772644131151e+00,1.395114115984901810e+10
9.403221374066280447e+00,1.423522235279846764e+10
9.371929456016141913e+00,1.452748612873142052e+10
9.340741670804776575e+00,1.499929122705773926e+10
9.309657671900266607e+00,1.496687046617563248e+10
9.278677113923894382e+00,1.509409331107128143e+10
9.247799652646277124e+00,1.533649555501058769e+10
9.217024944983560175e+00,1.558781503919792938e+10
9.186352648993601377e+00,1.566267803890839195e+10
9.155782423872159015e+00,1.556587363132633972e+10
9.125313929949122382e+00,1.604156862093143463e+10
9.094946828684733475e+00,1.595773501200052071e+10
9.064680782665815784e+00,1.612286167762361336e+10
9.034515455602036837e+00,1.575369572930694008e+10
9.004450512322161870e+00,1.656447703247241783e+10
8.974485618770339457e+00,1.623592185325966644e+10
8.944620442002385374e+00,1.640319162195890617e+10
8.914854650182078899e+00,1.658731391523000526e+10
8.885187912577478642e+00,1.682105201457464027e+10
8.855619899557254371e+00,1.700778025924604797e+10
8.826150282587015283e+00,1.673167409678656769e+10
8.796778734225661367e+00,1.617919698220226860e+10
8.767504928121747199e+00,1.679695235103106689e+10
8.738328539009863505e+00,1.708747506544267273e+10
8.709249242707002736e+00,1.666942032553464890e+10
8.680266716108974379e+00,1.642682679528101540e+10
8.651380637186814937e+00,1.697352735396913147e+10
8.622590684983197917e+00,1.601207397538366890e+10
8.593896539608877561e+00,1.687971253854030800e+10
8.565297882239132576e+00,1.598490224577538490e+10
8.536794395110215206e+00,1.599570291051118851e+10
8.508385761515841139e+00,1.548600968828128815e+10
8.480071665803642134e+00,1.614991019577471352e+10
8.451851793371682575e+00,1.532031248237717056e+10
8.423725830664954728e+00,1.534977043790283012e+10
8.395693465171893521e+00,1.524539706316755104e+10
8.367754385420905550e+00,1.464606584167432785e+10
8.339908280976908728e+00,1.485483904338143539e+10
8.312154842437884383e+00,1.468403144787676811e+10
8.284493761431434677e+00,1.641355892424838829e+10
8.256924730611363117e+00,1.396109867058909607e+10
8.229447443654253291e+00,1.549905635935700607e+10
8.202061595256070703e+00,1.366315497327575874e+10
8.174766881128764595e+00,1.371083317705005074e+10
8.147562997996887546e+00,1.453503192872133827e+10
8.120449643594234601e+00,1.504400266011685371e+10
8.093426516660478853e+00,1.467490291945217133e+10
8.066493316937812352e+00,1.476766310320394516e+10
8.039649745167636752e+00,1.425145824562371063e+10
8.012895503087213100e+00,1.379428629299683571e+10
7.986230293426357818e+00,1.603064340025061226e+10
7.959653819904140448e+00,1.514900915548860359e+10
7.933165787225590293e+00,1.392779394996450043e+10
7.906765901078417258e+00,1.336927299696353340e+10
7.880453868129736250e+00,1.326991028214761543e+10
7.854229396022815557e+00,1.370861923456162643e+10
7.828092193373821672e+00,1.325945530334141350e+10
7.802041969768583662e+00,1.219270323600770760e+10
7.776078435759370855e+00,1.229903138742303276e+10
7.750201302861670527e+00,1.081333118947654724e+10
7.724410283550982470e+00,1.109024675143007851e+10
7.698705091259631317e+00,1.058505133072706604e+10
7.673085440373576205e+00,1.078375970504859161e+10
7.647551046229237315e+00,1.717414054881544495e+10
7.622101625110339285e+00,1.814996933682704544e+10
7.596736894244746630e+00,1.604045954044754791e+10
7.571456571801338242e+00,1.673277964541547585e+10
7.546260376886857912e+00,1.579275666594459152e+10
7.521148029542807478e+00,1.690065400363407707e+10
7.496119250742332873e+00,1.595486348853538132e+10
7.471173762387119055e+00,1.221760902472962952e+10
7.446311287304299142e+00,1.444224779687179947e+10
7.421531549243385761e+00,1.416916478919139862e+10
7.396834272873192617e+00,1.568496805613885689e+10
7.372219183778772056e+00,1.425968807342604446e+10
7.347686008458377493e+00,1.416438952371690369e+10
7.323234474320412524e+00,1.639916615792635345e+10
7.298864309680411111e+00,1.532107337968632507e+10
7.274575243758015120e+00,1.630361735626692390e+10
7.250367006673959835e+00,1.627212685017248344e+10
7.226239329447092352e+00,1.769603744617753983e+10
7.202191943991361534e+00,1.794106382288183594e+10
7.178224583112855051e+00,1.862254413880305099e+10
7.154336980506822208e+00,1.822229831837926483e+10
7.130528870754718973e+00,2.117814295066547012e+10
7.106799989321260114e+00,2.112624552963201523e+10
7.083150072551472221e+00,2.240002019308559036e+10
7.059578857667773377e+00,2.134705982496311569e+10
7.036086082767048389e+00,2.193156451987779236e+10
7.012671486817740885e+00,2.311423514881201172e+10
6.989334809656949865e+00,2.642933699052936172e+10
6.966075791987543120e+00,2.205571247285853577e+10
6.942894175375271537e+00,2.735848598074202728e+10
6.919789702245902951e+00,2.940378298209093094e+10
6.896762115882355992e+00,2.842995569721466446e+10
6.873811160421849031e+00,2.076576640628432846e+10
6.850936580853058011e+00,2.355850283754927826e+10
6.828138123013279603e+00,2.143893905997505188e+10
6.805415533585614796e+00,2.491352041574480057e+10
6.782768560096145372e+00,2.196957104057628250e+10
6.760196950911133484e+00,2.770264925647204971e+10
6.737700455234225672e+00,2.787168653149333954e+10
6.715278823103662198e+00,2.150729271174880219e+10
6.692931805389507716e+00,2.859245754277996445e+10
6.670659153790873042e+00,2.752024150202083588e+10
6.648460620833166246e+00,2.570062374811475754e+10
6.626335959865335745e+00,1.595337888578651428e+10
6.604284925057132050e+00,2.256713311790777206e+10
6.582307271396376613e+00,2.205735874873763275e+10
6.560402754686239568e+00,2.532887968132772064e+10
6.538571131542524562e+00,2.732398275899082947e+10
6.516812159390967807e+00,2.591671538425212479e+10
6.495125596464542461e+00,2.388375209572816467e+10
6.473511201800766557e+00,2.430163776308657074e+10
6.451968735239034025e+00,3.112747811295507812e+10
6.430497957417939503e+00,2.993302340848102951e+10
6.409098629772621791e+00,2.784557926354079056e+10
6.387770514532114419e+00,3.844172553108711243e+10
6.366513374716698870e+00,3.887901835083419037e+10
6.345326974135279130e+00,3.799973887076024628e+10
6.324211077382749124e+00,4.493782952588023376e+10
6.303165449837382361e+00,4.743283625411292267e+10
6.282189857658223353e+00,4.435926159661314392e+10
6.261284067782488805e+00,4.497612869550083160e+10
6.240447847922979463e+00,4.276027878321535492e+10
6.219680966565498181e+00,4.374128494501767731e+10
6.198983192966278644e+00,4.455073075103403473e+10
6.178354297149420304e+00,3.828509114607679749e+10
6.157794049904330436e+00,3.922087369603654480e+10
6.137302222783184824e+00,4.812479552710738373e+10
6.116878588098381364e+00,4.089294317464591980e+10
6.096522918920017631e+00,4.275027749731260681e+10
6.076234989073363124e+00,3.802870934942152405e+10
6.056014573136346613e+00,3.422756316105891418e+10
6.035861446437058575e+00,3.742500608213233185e+10
6.015775385051244761e+00,4.195374022283502197e+10
5.995756165799826398e+00,4.238860320550581360e+10
5.975803566246416842e+00,3.873814927374584961e+10
5.955917364694847116e+00,3.912711384974867249e+10
5.936097340186711868e+00,3.499618964054372406e+10
5.916343272498902905e+00,4.226008623241356659e+10
5.896654942141168476e+00,3.686502873730693054e+10
5.877032130353677886e+00,3.183823946717742538e+10
5.857474619104580782e+00,4.088121235487084961e+10
5.837982191087593975e+00,3.470239815670192719e+10
5.818554629719582039e+00,3.762953899894656372e+10
5.799191719138153012e+00,4.505543495927346802e+10
5.779893244199256763e+00,3.964886567415737152e+10
5.760658990474800234e+00,3.844425990722020721e+10
5.741488744250259124e+00,4.005976251157333374e+10
5.722382292522305569e+00,3.622785195578901672e+10
5.703339422996441144e+00,4.265136896443988037e+10
5.684359924084638749e+00,3.957628584404185486e+10
5.665443584902993379e+00,4.645602970235996246e+10
5.646590195269372003e+00,3.801837132852694702e+10
5.627799545701089201e+00,4.721265457890541077e+10
5.609071427412565924e+00,4.297244762197570038e+10
5.590405632313023787e+00,4.931152488253936768e+10
5.571801953004162478e+00,4.097564215244655609e+10
5.553260182777858489e+00,4.029984604186277008e+10
5.534780115613871843e+00,5.122886670299803925e+10
5.516361546177553699e+00,4.567479559113504028e+10
5.498004269817561074e+00,5.483251311582585144e+10
5.479708082563592875e+00,5.205955511227899170e+10
5.461472781124113496e+00,4.507105353284890747e+10
5.443298162884099511e+00,5.670145028314945984e+10
5.425184025902788143e+00,4.058798359177286530e+10
5.407130168911431056e+00,5.008617639078690338e+10
5.389136391311060592e+00,6.243014373203314209e+10
5.371202493170259551e+00,5.079896371050412750e+10
5.353328275222937194e+00,4.979409686113518524e+10
5.335513538866122119e+00,6.900670081846289062e+10
5.317758086157748920e+00,6.420057701202919006e+10
5.300061719814461725e+00,5.831256502797171783e+10
5.282424243209423054e+00,5.627822972398782349e+10
5.264845460370123575e+00,6.368560033323054504e+10
5.247325175976212286e+00,6.596604833727832031e+10
5.229863195357323136e+00,6.678185375978616333e+10
5.212459324490909651e+00,5.721012335490174103e+10
5.195113370000091990e+00,6.462676722290377045e+10
5.177825139151505773e+00,7.005977515215019226e+10
5.160594439853165127e+00,6.975175392161305237e+10
5.143421080652322175e+00,5.879613230082478333e+10
5.126304870733346064e+00,7.314258209365264893e+10
5.109245619915597558e+00,6.983439114865051270e+10
5.092243138651319612e+00,7.487963554857228088e+10
5.075297238023528834e+00,7.237928683771705627e+10
5.058407729743915837e+00,7.783840519940943909e+10
5.041574426150758015e+00,7.591039088012149048e+10
5.024797140206829660e+00,6.669587496420290375e+10
5.008075685497322738e+00,7.842128460373902893e+10
4.991409876227780984e+00,8.016091693628269958e+10
4.974799527222032225e+00,7.967772109648693848e+10
4.958244453920128691e+00,7.169335520235290527e+10
4.941744472376301545e+00,8.053573244823564148e+10
4.925299399256912736e+00,8.246021708635702515e+10
4.908909051838421078e+00,8.447879975573995972e+10
4.892573248005348319e+00,7.854264961903318787e+10
4.876291806248259419e+00,8.336458852216993713e+10
4.860064545661742841e+00,8.630242301019189453e+10
4.843891285942404146e+00,7.934932040759162903e+10
4.827771847386854276e+00,8.774309962696215820e+10
4.811706050889726249e+00,8.621602702271530151e+10
4.795693717941674095e+00,8.683814240209283447e+10
4.779734670627393101e+00,8.270324040359056091e+10
4.763828731623640955e+00,9.196075846653215027e+10
4.747975724197273095e+00,9.165645100506164551e+10
4.732175472203272726e+00,8.692752257011727905e+10
4.716427800082795940e+00,9.302821637963636780e+10
4.700732532861221280e+00,9.282018789918832397e+10
4.685089496146209065e+00,9.122234056260374451e+10
4.669498516125756282e+00,9.215328624334460449e+10
4.653959419566270128e+00,9.494836059220425415e+10
4.638472033810641548e+00,9.704153710522123718e+10
4.623036186776330325e+00,9.326711155659020996e+10
4.607651706953447501e+00,9.773756570767202759e+10
4.592318423402852900e+00,9.868995089695523071e+10
4.577036165754257979e+00,9.606379998301611328e+10
4.561804764204327789e+00,1.005287630783621063e+11
4.546624049514795374e+00,1.006394624775014496e+11
4.531493853010586825e+00,9.689516703017710876e+10
4.516414006577939233e+00,9.977948389539859009e+10
4.501384342662538174e+00,1.012945293205319366e+11
4.486404694267654314e+00,1.025181426339588013e+11
4.471474894952289780e+00,1.014372955369564667e+11
4.456594778829320092e+00,1.054433846841219482e+11
4.441764180563663622e+00,1.041560486672843170e+11
4.426982935370441297e+00,1.016135862425692139e+11
4.412250879013135396e+00,1.073080801169693909e+11
4.397567847801777674e+00,1.038458312915235291e+11
4.382933678591123261e+00,1.061477977417825317e+11
4.368348208778839670e+00,1.057296602871432190e+11
4.353811276303702904e+00,1.055143298174833221e+11
4.339322719643790904e+00,1.054993248106020966e+11
4.324882377814692980e+00,1.048978829776476135e+11
4.310490090367721905e+00,1.067998916911735382e+11
4.296145697388130458e+00,1.051203310967121887e+11
4.281849039493327069e+00,1.057078196580950928e+11
4.267599957831119895e+00,1.067450845957877960e+11
4.253398294077937791e+00,1.089325822196992950e+11
4.239243890437079720e+00,1.082447620145103912e+11
4.225136589636956153e+00,1.089456045392626801e+11
4.211076234929346462e+00,1.091250349256636658e+11
4.197062670087650993e+00,1.077381283739237518e+11
4.183095739405163549e+00,1.099099088953145294e+11
4.169175287693333232e+00,1.103722420908782196e+11
4.155301160280044037e+00,1.096867447379662170e+11
4.141473203007897119e+00,1.091092154380668335e+11
4.127691262232496605e+00,1.103310919089984131e+11
4.113955184820741628e+00,1.097498463571639252e+11
4.100264818149125468e+00,1.100555985962579041e+11
4.086620010102040013e+00,1.099589339841478271e+11
4.073020609070087339e+00,1.110065108786687469e+11
4.059466463948390391e+00,1.109589542705659332e+11
4.045957424134917879e+00,1.120112474870589905e+11
4.032493339528811838e+00,1.125856235740979614e+11
4.019074060528715187e+00,1.134120485929810333e+11
4.005699438031116166e+00,1.140742442035064850e+11
3.992369323428683003e+00,1.149670208350064850e+11
3.979083568608620780e+00,1.156335587868463898e+11
3.965842025951021643e+00,1.168553016062339783e+11
3.952644548327224339e+00,1.181493485066767578e+11
3.939490989098182183e+00,1.187607655103943329e+11
3.926381202112830593e+00,1.198760843143361359e+11
3.913315041706464825e+00,1.207170093284443970e+11
3.900292362699122162e+00,1.216654538750514221e+11
3.887313020393967200e+00,1.232432100914826813e+11
3.874376870575685139e+00,1.236894510655124969e+11
3.861483769508876840e+00,1.242788557826210480e+11
3.848633573936468100e+00,1.254107392529815063e+11
3.835826141078110929e+00,1.271920248464897461e+11
3.823061328628599043e+00,1.280188522303538513e+11
3.810338994756291342e+00,1.295380798483018036e+11
3.797658998101528294e+00,1.294524830638204956e+11
3.785021197775067847e+00,1.282314676209877930e+11
3.772425453356514691e+00,1.303484388918897858e+11
3.759871624892765940e+00,1.316099684453753357e+11
3.747359572896451052e+00,1.308462479659502563e+11
3.734889158344382398e+00,1.329204504450760956e+11
3.722460242676015607e+00,1.312000827913040466e+11
3.710072687791902801e+00,1.307018118930506287e+11
3.697726356052162267e+00,1.322918519905664215e+11
3.685421110274950784e+00,1.281271059442622986e+11
3.673156813734934190e+00,1.258562014939302216e+11
3.660933330161773025e+00,1.279650197994621887e+11
3.648750523738605978e+00,1.192146216606083527e+11
3.636608259100540419e+00,1.191449363831940460e+11
3.624506401333151384e+00,1.141004138162278748e+11
3.612444815970977885e+00,1.055379279243020325e+11
3.600423368996032547e+00,1.045686261150957184e+11
3.588441926836311691e+00,9.845710879890898132e+10
3.576500356364310740e+00,9.589179601700892639e+10
3.564598524895544518e+00,9.126266540941294861e+10
3.552736300187073759e+00,8.597654106562257385e+10
