wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.144627627086703491e+10
9.951457760902583161e+00,1.156044591111923790e+10
9.918341428919545066e+00,1.146431468890760803e+10
9.885335301036285216e+00,1.117160581539652252e+10
9.852439010517029416e+00,1.178421532553505135e+10
9.819652191846424572e+00,1.175650185357224274e+10
9.786974480725472603e+00,1.219671174190200424e+10
9.754405514067482130e+00,1.221208712960425377e+10
9.721944929994046802e+00,1.233081107910928535e+10
9.689592367831005859e+00,1.244903598070886230e+10
9.657347468104447330e+00,1.248630682608138847e+10
9.625209872536711231e+00,1.255163881901803970e+10
9.593179224042414077e+00,1.275432790139517784e+10
9.561255166724468069e+00,1.299409671352124214e+10
9.529437345870142906e+00,1.315261346752179718e+10
9.497725407947113396e+00,1.311955644488669586e+10
9.466119000599535482e+00,1.328253872289448547e+10
9.434617772644131151e+00,1.316677225874341583e+10
9.403221374066280447e+00,1.341657080755762672e+10
9.371929456016141913e+00,1.365411732396363258e+10
9.340741670804776575e+00,1.405278544635290337e+10
9.309657671900266607e+00,1.406362077204448509e+10
9.278677113923894382e+00,1.420599050851043129e+10
9.247799652646277124e+00,1.442766596702424049e+10
9.217024944983560175e+00,1.465935161067316437e+10
9.186352648993601377e+00,1.475278495521630859e+10
9.155782423872159015e+00,1.471191371042394257e+10
9.125313929949122382e+00,1.512545018160396576e+10
9.094946828684733475e+00,1.509959412392061615e+10
9.064680782665815784e+00,1.527328208016443634e+10
9.034515455602036837e+00,1.499424609576996994e+10
9.004450512322161870e+00,1.569712101818075180e+10
8.974485618770339457e+00,1.547226911837992477e+10
8.944620442002385374e+00,1.563310346636389160e+10
8.914854650182078899e+00,1.581928270707981491e+10
8.885187912577478642e+00,1.604222623655612946e+10
8.855619899557254371e+00,1.625523417474698448e+10
8.826150282587015283e+00,1.606551594993150139e+10
8.796778734225661367e+00,1.561627785311281967e+10
8.767504928121747199e+00,1.617270246456188202e+10
8.738328539009863505e+00,1.645967673291259956e+10
8.709249242707002736e+00,1.612308785998490524e+10
8.680266716108974379e+00,1.592313691955992508e+10
8.651380637186814937e+00,1.643852974726455498e+10
8.622590684983197917e+00,1.561652634561146736e+10
8.593896539608877561e+00,1.642820682203253937e+10
8.565297882239132576e+00,1.562966251568260193e+10
8.536794395110215206e+00,1.564762903601060295e+10
8.508385761515841139e+00,1.520561899233229065e+10
8.480071665803642134e+00,1.583307572479841232e+10
8.451851793371682575e+00,1.507684756081350517e+10
8.423725830664954728e+00,1.511848044974750900e+10
8.395693465171893521e+00,1.502141658614999008e+10
8.367754385420905550e+00,1.448970715850520515e+10
