wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.176427124630185890e+10
9.951457760902583161e+00,1.187948255173537827e+10
9.918341428919545066e+00,1.176257134457401848e+10
9.885335301036285216e+00,1.142719277715397644e+10
9.852439010517029416e+00,1.210601063281450462e+10
9.819652191846424572e+00,1.206291164942704582e+10
9.786974480725472603e+00,1.255108646455495071e+10
9.754405514067482130e+00,1.255893399968751144e+10
9.721944929994046802e+00,1.268548993566235161e+10
9.689592367831005859e+00,1.280529539930975914e+10
9.657347468104447330e+00,1.283465519337892914e+10
9.625209872536711231e+00,1.290143015720191956e+10
9.593179224042414077e+00,1.310988248952841759e+10
9.561255166724468069e+00,1.337009963262107086e+10
9.529437345870142906e+00,1.353410901009173584e+10
9.497725407947113396e+00,1.347765657888045502e+10
9.466119000599535482e+00,1.364905190055839157e+10
9.434617772644131151e+00,1.350563925266777802e+10
9.403221374066280447e+00,1.376992349470974350e+10
9.371929456016141913e+00,1.402975474907598877e+10
9.340741670804776575e+00,1.445860599409074020e+10
9.309657671900266607e+00,1.445216932042057800e+10
9.278677113923894382e+00,1.458899102450449944e+10
9.247799652646277124e+00,1.481938654114097214e+10
9.217024944983560175e+00,1.505931209391497803e+10
9.186352648993601377e+00,1.514546465430811310e+10
9.155782423872159015e+00,1.508189328372089577e+10
9.125313929949122382e+00,1.552133959348132896e+10
9.094946828684733475e+00,1.547195975353411674e+10
9.064680782665815784e+00,1.564254502061173820e+10
9.034515455602036837e+00,1.532577876847595024e+10
9.004450512322161870e+00,1.607421561541080475e+10
8.974485618770339457e+00,1.580650016379314613e+10
8.944620442002385374e+00,1.597010536395303154e+10
8.914854650182078899e+00,1.615556550991182899e+10
8.885187912577478642e+00,1.638279955401270294e+10
8.855619899557254371e+00,1.658580089989127159e+10
8.826150282587015283e+00,1.635986888051961517e+10
8.796778734225661367e+00,1.586638737973971176e+10
8.767504928121747199e+00,1.644889008370862007e+10
8.738328539009863505e+00,1.673776165941400719e+10
8.709249242707002736e+00,1.636630764595059776e+10
8.680266716108974379e+00,1.614766602929756165e+10
8.651380637186814937e+00,1.667684472893500519e+10
8.622590684983197917e+00,1.579432571734693909e+10
8.593896539608877561e+00,1.663075278469689178e+10
8.565297882239132576e+00,1.578999659427450752e+10
8.536794395110215206e+00,1.580455781446689034e+10
8.508385761515841139e+00,1.533283443498094749e+10
8.480071665803642134e+00,1.597631565845532227e+10
8.451851793371682575e+00,1.518758223180519295e+10
8.423725830664954728e+00,1.522358841209579277e+10
8.395693465171893521e+00,1.512309656589866447e+10
8.367754385420905550e+00,1.456134482508638954e+10
8.339908280976908728e+00,1.477205312151575470e+10
8.312154842437884383e+00,1.459453817567222214e+10
8.284493761431434677e+00,1.629136827208409691e+10
8.256924730611363117e+00,1.390180771186771393e+10
8.229447443654253291e+00,1.540940828394319344e+10
8.202061595256070703e+00,1.361388329308997536e+10
8.174766881128764595e+00,1.366355509004808044e+10
8.147562997996887546e+00,1.447860175738228035e+10
8.120449643594234601e+00,1.498296944053931618e+10
8.093426516660478853e+00,1.462224486633150864e+10
8.066493316937812352e+00,1.471706307295057678e+10
8.039649745167636752e+00,1.421250772058905792e+10
8.012895503087213100e+00,1.375838459725276375e+10
7.986230293426357818e+00,1.596668969069555092e+10
7.959653819904140448e+00,1.510531854052898598e+10
7.933165787225590293e+00,1.389587972680463219e+10
7.906765901078417258e+00,1.334662897756944847e+10
7.880453868129736250e+00,1.324822878281742859e+10
7.854229396022815557e+00,1.368445508719150543e+10
7.828092193373821672e+00,1.323933344352242851e+10
7.802041969768583662e+00,1.217973434401239014e+10
7.776078435759370855e+00,1.228552152020586014e+10
7.750201302861670527e+00,1.080636233644444656e+10
7.724410283550982470e+00,1.108216579787372780e+10
7.698705091259631317e+00,1.057759872064850998e+10
7.673085440373576205e+00,1.077565396472781563e+10
7.647551046229237315e+00,1.709637707528856468e+10
7.622101625110339285e+00,1.807539004660732269e+10
7.596736894244746630e+00,1.599984421456728745e+10
7.571456571801338242e+00,1.668237643905508041e+10
7.546260376886857912e+00,1.575470028438965416e+10
7.521148029542807478e+00,1.685215663957099152e+10
7.496119250742332873e+00,1.591735447236763382e+10
7.471173762387119055e+00,1.220614793839593697e+10
7.446311287304299142e+00,1.441973298276234436e+10
7.421531549243385761e+00,1.414720242329347229e+10
7.396834272873192617e+00,1.565103270600575256e+10
7.372219183778772056e+00,1.423758524501462364e+10
7.347686008458377493e+00,1.414176526447281265e+10
7.323234474320412524e+00,1.635740472455811691e+10
7.298864309680411111e+00,1.528958914892846489e+10
7.274575243758015120e+00,1.626764884888887024e+10
7.250367006673959835e+00,1.623681654807116508e+10
7.226239329447092352e+00,1.764947195627254868e+10
7.202191943991361534e+00,1.788849496673524857e+10
7.178224583112855051e+00,1.855656713295910263e+10
7.154336980506822208e+00,1.816322300804207611e+10
7.130528870754718973e+00,2.108793798679756927e+10
7.106799989321260114e+00,2.103082162609887314e+10
7.083150072551472221e+00,2.227745049388360214e+10
7.059578857667773377e+00,2.124927313355237961e+10
7.036086082767048389e+00,2.181306884579747009e+10
7.012671486817740885e+00,2.296829915408295441e+10
6.989334809656949865e+00,2.621699252398385239e+10
6.966075791987543120e+00,2.192480374713969040e+10
6.942894175375271537e+00,2.711513381288577271e+10
6.919789702245902951e+00,2.909079970051638031e+10
6.896762115882355992e+00,2.812338179170358276e+10
6.873811160421849031e+00,2.067341666487478256e+10
6.850936580853058011e+00,2.342447585246888733e+10
6.828138123013279603e+00,2.134870441565180969e+10
6.805415533585614796e+00,2.476123102935109711e+10
6.782768560096145372e+00,2.185924242992774200e+10
6.760196950911133484e+00,2.745518235312718582e+10
6.737700455234225672e+00,2.764928359883909225e+10
6.715278823103662198e+00,2.141910797392792130e+10
6.692931805389507716e+00,2.830033669704175949e+10
6.670659153790873042e+00,2.731127924182333374e+10
6.648460620833166246e+00,2.548803971739015961e+10
6.626335959865335745e+00,1.591988745983663177e+10
6.604284925057132050e+00,2.242711464591995239e+10
6.582307271396376613e+00,2.194957063754216766e+10
6.560402754686239568e+00,2.518486918529266739e+10
6.538571131542524562e+00,2.709169353950916672e+10
6.516812159390967807e+00,2.575876620982651520e+10
6.495125596464542461e+00,2.375303348208495712e+10
6.473511201800766557e+00,2.413628678872141647e+10
6.451968735239034025e+00,3.080335586684471512e+10
6.430497957417939503e+00,2.963464663424811554e+10
6.409098629772621791e+00,2.754991665455387115e+10
6.387770514532114419e+00,3.778107516883076477e+10
6.366513374716698870e+00,3.812601310131595612e+10
6.345326974135279130e+00,3.734715166586772156e+10
6.324211077382749124e+00,4.381473874410916138e+10
6.303165449837382361e+00,4.617199928497994995e+10
6.282189857658223353e+00,4.332172505250826263e+10
