wavelength_um, flux_erg/cm2/s/cm
9.984684664945664423e+00,1.221458911149189949e+10
9.951457760902583161e+00,1.232995729924674034e+10
9.918341428919545066e+00,1.218022766181268883e+10
9.885335301036285216e+00,1.177947280532778358e+10
9.852439010517029416e+00,1.255926554695013618e+10
9.819652191846424572e+00,1.249070833066806602e+10
9.786974480725472603e+00,1.305352330799527550e+10
9.754405514067482130e+00,1.304883282117079544e+10
9.721944929994046802e+00,1.318711241471489716e+10
9.689592367831005859e+00,1.330817082762535095e+10
9.657347468104447330e+00,1.332383409411634254e+10
9.625209872536711231e+00,1.339290121770308113e+10
9.593179224042414077e+00,1.360835869651696777e+10
9.561255166724468069e+00,1.390036102693008041e+10
9.529437345870142906e+00,1.407199550060988045e+10
9.497725407947113396e+00,1.397706683311083031e+10
9.466119000599535482e+00,1.416112349902248383e+10
9.434617772644131151e+00,1.397508477546758461e+10
9.403221374066280447e+00,1.426025381106849670e+10
9.371929456016141913e+00,1.455436653111158371e+10
9.340741670804776575e+00,1.502859108828891373e+10
9.309657671900266607e+00,1.499466234355172539e+10
9.278677113923894382e+00,1.512128890322046852e+10
9.247799652646277124e+00,1.536435380328920937e+10
9.217024944983560175e+00,1.561630538230354691e+10
9.186352648993601377e+00,1.569050295151241875e+10
9.155782423872159015e+00,1.559179855497644043e+10
9.125313929949122382e+00,1.606951352432130623e+10
9.094946828684733475e+00,1.598371135893913269e+10
9.064680782665815784e+00,1.614849859685359192e+10
9.034515455602036837e+00,1.577642935345516777e+10
9.004450512322161870e+00,1.659063586896176720e+10
8.974485618770339457e+00,1.625866702289501762e+10
8.944620442002385374e+00,1.642613398736337852e+10
8.914854650182078899e+00,1.661017194241038322e+10
8.885187912577478642e+00,1.684429026661691475e+10
8.855619899557254371e+00,1.703003946120574951e+10
8.826150282587015283e+00,1.675115967374471664e+10
8.796778734225661367e+00,1.619549299162134361e+10
8.767504928121747199e+00,1.681517205064960480e+10
8.738328539009863505e+00,1.710575410426362228e+10
8.709249242707002736e+00,1.668517632459598541e+10
8.680266716108974379e+00,1.644131766686976624e+10
8.651380637186814937e+00,1.698893990249508095e+10
8.622590684983197917e+00,1.602327522167240715e+10
8.593896539608877561e+00,1.689254623552742386e+10
8.565297882239132576e+00,1.599488258015436935e+10
8.536794395110215206e+00,1.600550366452943039e+10
8.508385761515841139e+00,1.549380916281490707e+10
8.480071665803642134e+00,1.615878447696800804e+10
8.451851793371682575e+00,1.532705316450822830e+10
8.423725830664954728e+00,1.535618557949613571e+10
8.395693465171893521e+00,1.525162277019871140e+10
8.367754385420905550e+00,1.465033541767390442e+10
8.339908280976908728e+00,1.485901380657439995e+10
8.312154842437884383e+00,1.468857161940092087e+10
8.284493761431434677e+00,1.641977647756029510e+10
8.256924730611363117e+00,1.396409065487744904e+10
8.229447443654253291e+00,1.550360501080697823e+10
8.202061595256070703e+00,1.366563910662134361e+10
8.174766881128764595e+00,1.371321987104574013e+10
8.147562997996887546e+00,1.453788914763067436e+10
8.120449643594234601e+00,1.504709761021689606e+10
8.093426516660478853e+00,1.467757513274006271e+10
8.066493316937812352e+00,1.477023319310673332e+10
8.039649745167636752e+00,1.425343246143054771e+10
8.012895503087213100e+00,1.379610799046302223e+10
7.986230293426357818e+00,1.603390412237319374e+10
7.959653819904140448e+00,1.515123040718417549e+10
7.933165787225590293e+00,1.392941531509504700e+10
7.906765901078417258e+00,1.337042029987045479e+10
