wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,1.795749088250698085e-07
1.502666288538216932e+00,1.674363019793465325e-07
1.504814489093668328e+00,1.865266886929389331e-07
1.506965760700664347e+00,1.864806360171897566e-07
1.509120107749557516e+00,1.937441008654644998e-07
1.511277534636976450e+00,1.937967370609078335e-07
1.513438045765835849e+00,1.913047852450764291e-07
1.515601645545344045e+00,2.052931079007560931e-07
1.517768338391013216e+00,1.984490140889770560e-07
1.519938128724667159e+00,2.024941721650973641e-07
1.522111020974452389e+00,2.035201964254355673e-07
1.524287019574844804e+00,2.090623218395800327e-07
1.526466128966660118e+00,2.073366114315937971e-07
1.528648353597062970e+00,2.115219995976685944e-07
1.530833697919575132e+00,2.127972202817862360e-07
1.533022166394085062e+00,2.154768566479883291e-07
1.535213763486857452e+00,2.210153001977928610e-07
1.537408493670541443e+00,2.169133518446020232e-07
1.539606361424180392e+00,2.259953336163400797e-07
1.541807371233221646e+00,2.249395693417549503e-07
1.544011527589523647e+00,2.254078886303613038e-07
1.546218834991367252e+00,2.316397295709430325e-07
1.548429297943463734e+00,2.318059072429750386e-07
1.550642920956964321e+00,2.309273421056672116e-07
1.552859708549469087e+00,2.347533409818889837e-07
1.555079665245036491e+00,2.355894293133606600e-07
1.557302795574193155e+00,2.366312169067629967e-07
1.559529104073942074e+00,2.403030135094718141e-07
1.561758595287772167e+00,2.408435750880267635e-07
1.563991273765667600e+00,2.414108943015811074e-07
1.566227144064117560e+00,2.435003073442637617e-07
1.568466210746124911e+00,2.451760195434630497e-07
1.570708478381215967e+00,2.467178237478871246e-07
1.572953951545449369e+00,2.473743359625281922e-07
1.575202634821425862e+00,2.496634768591083911e-07
1.577454532798297393e+00,2.501973962566271941e-07
1.579709650071775995e+00,2.510834255461923403e-07
1.581967991244144667e+00,2.535302941544398106e-07
1.584229560924265146e+00,2.545305401468265343e-07
1.586494363727588119e+00,2.554257546888458465e-07
