wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,1.412216069260270206e-07
1.502666288538216932e+00,1.326687514143917897e-07
1.504814489093668328e+00,1.464297723667967272e-07
1.506965760700664347e+00,1.465156996843672642e-07
1.509120107749557516e+00,1.519441818980681336e-07
1.511277534636976450e+00,1.521478122350386196e-07
1.513438045765835849e+00,1.504638265329167550e-07
1.515601645545344045e+00,1.603290299744228431e-07
1.517768338391013216e+00,1.558464929988741804e-07
1.519938128724667159e+00,1.585016397813296731e-07
1.522111020974452389e+00,1.593874948426460198e-07
1.524287019574844804e+00,1.634597823909938885e-07
1.526466128966660118e+00,1.623486404100741248e-07
1.528648353597062970e+00,1.653057494188644371e-07
1.530833697919575132e+00,1.663609367502251507e-07
1.533022166394085062e+00,1.685974844589660660e-07
1.535213763486857452e+00,1.724625784173600314e-07
1.537408493670541443e+00,1.697575234697456730e-07
1.539606361424180392e+00,1.762177936001118981e-07
1.541807371233221646e+00,1.756663988385763496e-07
1.544011527589523647e+00,1.761875746208683003e-07
1.546218834991367252e+00,1.805451283044140269e-07
1.548429297943463734e+00,1.808897614947178055e-07
1.550642920956964321e+00,1.804043822943633131e-07
1.552859708549469087e+00,1.832286471955842973e-07
1.555079665245036491e+00,1.839301353869224466e-07
1.557302795574193155e+00,1.848861256782939079e-07
1.559529104073942074e+00,1.875446543533395475e-07
1.561758595287772167e+00,1.880398876886273260e-07
1.563991273765667600e+00,1.886277301721771680e-07
1.566227144064117560e+00,1.902397846193953032e-07
1.568466210746124911e+00,1.915233571498883680e-07
1.570708478381215967e+00,1.927787374509593692e-07
1.572953951545449369e+00,1.934224553355569519e-07
1.575202634821425862e+00,1.951638153786597565e-07
1.577454532798297393e+00,1.956979168936459077e-07
1.579709650071775995e+00,1.965125188609761214e-07
1.581967991244144667e+00,1.983599716710473848e-07
1.584229560924265146e+00,1.992429295674126939e-07
1.586494363727588119e+00,2.000348287024383506e-07
1.588762404276162332e+00,2.011097830843737319e-07
1.591033687198644575e+00,2.010099612507226677e-07
1.593308217130307902e+00,2.024293008364475454e-07
1.595585998713053399e+00,2.023644422715088277e-07
1.597867036595416623e+00,2.029055978577492089e-07
1.600151335432579591e+00,2.029706663894086051e-07
1.602438899886378998e+00,2.018304269258169225e-07
1.604729734625315984e+00,2.012644101748869454e-07
1.607023844324565687e+00,2.010725041691120510e-07
1.609321233665987672e+00,1.997969379442739000e-07
1.611621907338133486e+00,1.992767392634310825e-07
1.613925870036258203e+00,1.931929705634822611e-07
1.616233126462328862e+00,1.931213580100180184e-07
1.618543681325034456e+00,1.915252047645363205e-07
1.620857539339795039e+00,1.852461538986134048e-07
1.623174705228772829e+00,1.834086940413208081e-07
