wavelength_um, flux_erg/cm2/s/hz
9.995743794674951666e-01,2.719203179220797909e-09
1.001003363569664684e+00,2.744910394336527103e-09
1.002434390536883768e+00,2.779030070943003858e-09
1.003867463289616957e+00,2.810533986659035293e-09
1.005302584752504558e+00,2.847705398736359672e-09
1.006739757854366424e+00,2.881880383545410687e-09
1.008178985528211502e+00,2.919302358179523752e-09
1.009620270711239609e+00,2.955188385815310312e-09
1.011063616344851201e+00,2.989226376098181223e-09
1.012509025374650928e+00,3.026706813664950925e-09
1.013956500750454737e+00,3.063550108717463189e-09
1.015406045426295201e+00,3.101990606158495879e-09
1.016857662360428627e+00,3.139869621993456677e-09
1.018311354515339939e+00,3.178095787863931880e-09
1.019767124857749563e+00,3.216258346055585638e-09
1.021224976358618530e+00,3.256705180023748407e-09
1.022684911993155588e+00,3.296593815660355058e-09
1.024146934740822967e+00,3.337823581305653914e-09
1.025611047585341717e+00,3.378679705287855120e-09
1.027077253514699029e+00,3.419373525901398812e-09
1.028545555521153343e+00,3.462574327614880147e-09
1.030015956601240568e+00,3.504753749907006573e-09
1.031488459755781406e+00,3.546238327873468937e-09
1.032963067989885575e+00,3.589567095169308183e-09
1.034439784312958910e+00,3.633776501867522318e-09
1.035918611738710471e+00,3.677439692646334966e-09
1.037399553285156095e+00,3.722126018616992377e-09
1.038882611974627501e+00,3.766843073709871979e-09
1.040367790833776507e+00,3.809906657114069971e-09
1.041855092893581913e+00,3.848923574702544491e-09
1.043344521189355500e+00,3.887637163279756852e-09
1.044836078760748466e+00,3.927657879323330821e-09
1.046329768651757419e+00,3.967828714878268897e-09
1.047825593910730824e+00,4.008068831514673740e-09
1.049323557590374545e+00,4.048024279835478621e-09
1.050823662747758958e+00,4.089897993459354160e-09
1.052325912444324718e+00,4.130741858643663843e-09
1.053830309745889204e+00,4.172805689326968442e-09
1.055336857722652510e+00,4.213607834981484248e-09
1.056845559449203886e+00,4.256503254099276473e-09
1.058356418004528177e+00,4.298302200691998014e-09
1.059869436472011373e+00,4.342224296082748535e-09
1.061384617939448383e+00,4.390924957429121147e-09
1.062901965499047474e+00,4.443699162201258150e-09
1.064421482247437822e+00,4.501781020811726949e-09
1.065943171285675950e+00,4.561234525485481577e-09
1.067467035719250834e+00,4.619845635754174500e-09
1.068993078658091900e+00,4.677700080227529709e-09
