wavelength_um, flux_erg/cm2/s/hz
9.995743794674951666e-01,3.347305789734887120e-09
1.001003363569664684e+00,3.378606255244533764e-09
1.002434390536883768e+00,3.419986375260402637e-09
1.003867463289616957e+00,3.457898984790191168e-09
1.005302584752504558e+00,3.503249475928847431e-09
1.006739757854366424e+00,3.544483467115247418e-09
1.008178985528211502e+00,3.589985790659777857e-09
1.009620270711239609e+00,3.633465135106357028e-09
1.011063616344851201e+00,3.674559840395467902e-09
1.012509025374650928e+00,3.720017650997363736e-09
1.013956500750454737e+00,3.764582258143885265e-09
1.015406045426295201e+00,3.811196104816140653e-09
1.016857662360428627e+00,3.856688828538362558e-09
1.018311354515339939e+00,3.902353356859319237e-09
1.019767124857749563e+00,3.947894879054419987e-09
1.021224976358618530e+00,3.996428777980783020e-09
1.022684911993155588e+00,4.044017242455768926e-09
1.024146934740822967e+00,4.093357041785751901e-09
1.025611047585341717e+00,4.142128415999251671e-09
1.027077253514699029e+00,4.190658497047452029e-09
1.028545555521153343e+00,4.242351178386813158e-09
1.030015956601240568e+00,4.292647426912734051e-09
1.031488459755781406e+00,4.342125088188252385e-09
1.032963067989885575e+00,4.393764553331041992e-09
1.034439784312958910e+00,4.446525537521909505e-09
1.035918611738710471e+00,4.498487195593942003e-09
1.037399553285156095e+00,4.551749676633282205e-09
1.038882611974627501e+00,4.604952389679098179e-09
1.040367790833776507e+00,4.656217921460112865e-09
1.041855092893581913e+00,4.702817800628432915e-09
1.043344521189355500e+00,4.748921070601645875e-09
1.044836078760748466e+00,4.796664711598876793e-09
1.046329768651757419e+00,4.844551410929479342e-09
1.047825593910730824e+00,4.892475220108113179e-09
1.049323557590374545e+00,4.940029160750892983e-09
1.050823662747758958e+00,4.989968080159178102e-09
1.052325912444324718e+00,5.038628580122458179e-09
1.053830309745889204e+00,5.088689627976118106e-09
1.055336857722652510e+00,5.137178254912437575e-09
1.056845559449203886e+00,5.188253385066931972e-09
1.058356418004528177e+00,5.237817223545050883e-09
1.059869436472011373e+00,5.290107385181350539e-09
1.061384617939448383e+00,5.348242072879363650e-09
1.062901965499047474e+00,5.411202640079481988e-09
1.064421482247437822e+00,5.480698800772126300e-09
1.065943171285675950e+00,5.551866604781389660e-09
1.067467035719250834e+00,5.621887407884084559e-09
1.068993078658091900e+00,5.690927380306165833e-09
1.070521303216573905e+00,5.763056902090574089e-09
1.072051712513524269e+00,5.835965867125010187e-09
1.073584309672228176e+00,5.910918640776846502e-09
1.075119097820437464e+00,5.973333348439864906e-09
1.076656080090373724e+00,6.059212674854193940e-09
1.078195259618737634e+00,6.127822355186841785e-09
1.079736639546712951e+00,6.204682914836685162e-09
1.081280223019974951e+00,6.277098698705468716e-09
1.082826013188695757e+00,6.344642236291964560e-09
1.084374013207550114e+00,6.409060293244645775e-09
1.085924226235723822e+00,6.465566321247793044e-09
1.087476655436918627e+00,6.534926251243683357e-09
1.089031303979358878e+00,6.597529926486977135e-09
1.090588175035798635e+00,6.665107709842637871e-09
1.092147271783526774e+00,6.696088549719882871e-09
1.093708597404375649e+00,6.759429710470204041e-09
1.095272155084725085e+00,6.801362033699127627e-09
1.096837948015511044e+00,6.877516425657704276e-09
1.098405979392230947e+00,6.927358752187729731e-09
1.099976252414950562e+00,6.925126840267417604e-09
1.101548770288309997e+00,6.827857437825949532e-09
1.103123536221531253e+00,7.121411056062855086e-09
1.104700553428424215e+00,7.097415000809565533e-09
1.106279825127392868e+00,6.917150579903159838e-09
1.107861354541442189e+00,6.965415286212483937e-09
1.109445144898185021e+00,7.184994369453598245e-09
1.111031199429848071e+00,6.670573886344245310e-09
1.112619521373279019e+00,7.218224596800029608e-09
1.114210113969952953e+00,7.097592639652062467e-09
1.115802980465978589e+00,6.822471498869635750e-09
1.117398124112106039e+00,7.329839149264409095e-09
1.118995548163731701e+00,7.282629451442735272e-09
1.120595255880906471e+00,7.555766985660794439e-09
1.122197250528341739e+00,7.466232014447639139e-09
1.123801535375415828e+00,7.782222796457592097e-09
1.125408113696181545e+00,7.779896706668464749e-09
