wavelength_um, flux_erg/cm2/s/hz
9.995743794674951666e-01,3.450410540052299534e-09
1.001003363569664684e+00,3.482621525533866695e-09
1.002434390536883768e+00,3.525182911071676960e-09
1.003867463289616957e+00,3.564133143576636845e-09
1.005302584752504558e+00,3.610818937327548992e-09
1.006739757854366424e+00,3.653197153766514477e-09
1.008178985528211502e+00,3.700016072284689269e-09
1.009620270711239609e+00,3.744730039347067387e-09
1.011063616344851201e+00,3.786969866110249596e-09
1.012509025374650928e+00,3.833725346872428369e-09
1.013956500750454737e+00,3.879544277944498017e-09
1.015406045426295201e+00,3.927487814304099502e-09
1.016857662360428627e+00,3.974212464105037096e-09
1.018311354515339939e+00,4.021077091249600242e-09
1.019767124857749563e+00,4.067808447836711519e-09
1.021224976358618530e+00,4.117650897663166401e-09
1.022684911993155588e+00,4.166480421024324717e-09
1.024146934740822967e+00,4.217130431700480212e-09
1.025611047585341717e+00,4.267178269539626519e-09
1.027077253514699029e+00,4.316971644990934949e-09
1.028545555521153343e+00,4.370036015201447501e-09
1.030015956601240568e+00,4.421640663764040801e-09
1.031488459755781406e+00,4.472406973038634551e-09
1.032963067989885575e+00,4.525385665287318132e-09
1.034439784312958910e+00,4.579526047548355558e-09
1.035918611738710471e+00,4.632823675810101470e-09
1.037399553285156095e+00,4.687468632415379841e-09
1.038882611974627501e+00,4.742037299693833016e-09
1.040367790833776507e+00,4.794624115315865495e-09
1.041855092893581913e+00,4.842448013054708507e-09
1.043344521189355500e+00,4.889742020988927111e-09
1.044836078760748466e+00,4.938731532723288222e-09
1.046329768651757419e+00,4.987862431558734234e-09
1.047825593910730824e+00,5.037024487871002940e-09
1.049323557590374545e+00,5.085802693153435155e-09
1.050823662747758958e+00,5.137042482283293694e-09
1.052325912444324718e+00,5.186962951320540241e-09
1.053830309745889204e+00,5.238312309396338923e-09
1.055336857722652510e+00,5.288038316331147340e-09
1.056845559449203886e+00,5.340431676306349022e-09
1.058356418004528177e+00,5.391243764042400930e-09
1.059869436472011373e+00,5.444882445085399732e-09
1.061384617939448383e+00,5.504538611161109610e-09
1.062901965499047474e+00,5.569139601246353498e-09
1.064421482247437822e+00,5.640476678053166366e-09
1.065943171285675950e+00,5.713534141637784167e-09
1.067467035719250834e+00,5.785393704184927530e-09
1.068993078658091900e+00,5.856234970334322997e-09
1.070521303216573905e+00,5.930258366545748490e-09
1.072051712513524269e+00,6.005080415292845508e-09
1.073584309672228176e+00,6.082026976646413057e-09
1.075119097820437464e+00,6.146013000312000204e-09
1.076656080090373724e+00,6.234183123514289980e-09
1.078195259618737634e+00,6.304548705724261177e-09
1.079736639546712951e+00,6.383408772823495909e-09
1.081280223019974951e+00,6.457663694815474441e-09
1.082826013188695757e+00,6.526889812947466796e-09
1.084374013207550114e+00,6.592886866591429285e-09
1.085924226235723822e+00,6.650704239914208617e-09
1.087476655436918627e+00,6.721767866599201455e-09
1.089031303979358878e+00,6.785820486656375857e-09
1.090588175035798635e+00,6.855022377582378571e-09
1.092147271783526774e+00,6.886417066219572701e-09
1.093708597404375649e+00,6.951169221012527319e-09
1.095272155084725085e+00,6.993875770143512757e-09
1.096837948015511044e+00,7.071854910406590177e-09
1.098405979392230947e+00,7.122852996194811802e-09
1.099976252414950562e+00,7.119864068072188161e-09
1.101548770288309997e+00,7.018788743613730089e-09
1.103123536221531253e+00,7.321205070178710254e-09
1.104700553428424215e+00,7.295793668387945447e-09
1.106279825127392868e+00,7.109585815734761090e-09
1.107861354541442189e+00,7.158796676424720901e-09
1.109445144898185021e+00,7.384363400852294823e-09
1.111031199429848071e+00,6.853959309220268747e-09
1.112619521373279019e+00,7.417228498485943884e-09
1.114210113969952953e+00,7.293614909830437237e-09
1.115802980465978589e+00,7.009470145547248958e-09
1.117398124112106039e+00,7.530796594596296486e-09
1.118995548163731701e+00,7.482373600006305175e-09
1.120595255880906471e+00,7.762786466460260918e-09
1.122197250528341739e+00,7.670109263626766063e-09
1.123801535375415828e+00,7.995437498849181952e-09
1.125408113696181545e+00,7.992395098682868644e-09
1.127016988769371286e+00,8.360316371081602029e-09
1.128628163878405477e+00,8.265172742667369319e-09
1.130241642311398564e+00,8.102362732051756668e-09
1.131857427361164570e+00,8.001518240950585114e-09
1.133475522325226414e+00,7.642557162139090189e-09
1.135095930505820139e+00,7.443539518614926239e-09
1.136718655209902895e+00,8.257752439820417495e-09
1.138343699749159388e+00,9.119255701934008735e-09
1.139971067440008978e+00,9.074665170969333095e-09
1.141600761603611680e+00,9.287529461642924372e-09
1.143232785565875709e+00,8.881688282470402976e-09
1.144867142657463921e+00,8.852541880858864749e-09
1.146503836213800476e+00,9.497210022841907425e-09
1.148142869575078384e+00,9.342525352260834917e-09
1.149784246086265060e+00,9.589296144809792357e-09
1.151427969097110537e+00,9.687839922085435206e-09
1.153074041962153018e+00,9.172209391574088394e-09
1.154722468040726646e+00,9.694096261417007271e-09
1.156373250696967947e+00,9.437246777114980950e-09
1.158026393299822931e+00,1.006591229095142573e-08
1.159681899223053758e+00,9.383507464381371237e-09
1.161339771845245394e+00,1.017922945921623881e-08
1.163000014549813388e+00,1.007830057728262021e-08
1.164662630725009862e+00,1.006143678145579205e-08
1.166327623763930621e+00,1.030488364165960614e-08
1.167994997064522256e+00,1.048148517479118991e-08
1.169664754029589471e+00,1.040078453481000920e-08
1.171336898066801302e+00,1.078255188403707096e-08
1.173011432588698222e+00,1.091775815433341764e-08
1.174688361012699467e+00,1.091131887826042293e-08
1.176367686761109255e+00,1.112458267087755774e-08
1.178049413261125444e+00,1.135915925450990912e-08
1.179733543944844198e+00,1.159091967253330918e-08
1.181420082249268866e+00,1.183380958602944304e-08
1.183109031616315754e+00,1.188094601005975368e-08
1.184800395492822345e+00,1.201508077765867685e-08
1.186494177330553512e+00,1.225680983178082086e-08
1.188190380586208406e+00,1.244331010562989108e-08
1.189889008721427999e+00,1.258917398621770058e-08
1.191590065202802640e+00,1.269145829999162542e-08
1.193293553501877380e+00,1.290808842908409276e-08
1.194999477095161300e+00,1.298774531544267797e-08
1.196707839464132395e+00,1.319601000577566560e-08
1.198418644095246233e+00,1.329956077924372954e-08
1.200131894479943062e+00,1.350275194011334844e-08
1.201847594114653583e+00,1.355800708788072074e-08
1.203565746500807609e+00,1.378489752148351611e-08
1.205286355144840282e+00,1.398523866757495755e-08
1.207009423558199623e+00,1.409065649778079512e-08
1.208734955257353638e+00,1.417640631632808157e-08
1.210462953763797422e+00,1.435734213772997155e-08
1.212193422604060267e+00,1.442603548289397541e-08
1.213926365309713429e+00,1.454589747539128953e-08
1.215661785417375906e+00,1.465930514257913403e-08
1.217399686468723097e+00,1.478638517051141273e-08
1.219140072010493903e+00,1.485530014991400653e-08
1.220882945594497837e+00,1.500834204056526575e-08
1.222628310777620797e+00,1.511005124453492847e-08
1.224376171121834833e+00,1.516708255351634323e-08
1.226126530194203479e+00,1.536815665666068015e-08
1.227879391566889966e+00,1.548943292097892288e-08
1.229634758817164553e+00,1.558943061245468952e-08
1.231392635527410739e+00,1.575396775381325841e-08
1.233153025285134152e+00,1.588205340382750037e-08
1.234915931682968537e+00,1.600651051999984099e-08
1.236681358318684198e+00,1.611938070102535410e-08
1.238449308795194215e+00,1.628040192560556604e-08
1.240219786720562656e+00,1.637536033694053960e-08
1.241992795708011688e+00,1.655636251730121132e-08
1.243768339375928900e+00,1.670727067833273566e-08
1.245546421347874411e+00,1.690563150288919891e-08
1.247327045252589306e+00,1.707487277469799910e-08
1.249110214724001189e+00,1.724678831161822737e-08
1.250895933401233506e+00,1.742936306414316805e-08
1.252684204928612210e+00,1.760689580675748986e-08
1.254475032955672642e+00,1.776224131125402681e-08
1.256268421137167524e+00,1.796244615875335238e-08
1.258064373133074954e+00,1.815435057742785663e-08
1.259862892608604845e+00,1.832060956347735250e-08
1.261663983234206921e+00,1.848907365984991335e-08
1.263467648685578482e+00,1.863742607930554438e-08
1.265273892643670628e+00,1.881942489976434229e-08
1.267082718794698248e+00,1.896718519768223315e-08
1.268894130830144684e+00,1.914851707281508127e-08
1.270708132446771277e+00,1.931265944296373743e-08
1.272524727346623807e+00,1.946803547163113854e-08
1.274343919237040712e+00,1.962797488553397667e-08
1.276165711830660632e+00,1.984023604876921244e-08
1.277990108845429518e+00,1.999437823119031906e-08
1.279817114004607959e+00,2.000984587551228149e-08
1.281646731036780729e+00,2.033756291568891084e-08
1.283478963675861229e+00,2.051368870989879027e-08
1.285313815661102144e+00,2.064104808577415754e-08
1.287151290737100995e+00,2.081544278037823393e-08
1.288991392653809021e+00,2.095987664720647042e-08
1.290834125166537838e+00,2.123399437743499426e-08
