wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,3.804048708814573081e-08
1.502666288538216932e+00,3.706095384781073364e-08
1.504814489093668328e+00,3.913926970917883834e-08
1.506965760700664347e+00,3.926709080070319549e-08
1.509120107749557516e+00,4.036955774517812663e-08
1.511277534636976450e+00,4.066220732508463455e-08
1.513438045765835849e+00,4.056584303066522014e-08
1.515601645545344045e+00,4.187162568941811744e-08
1.517768338391013216e+00,4.173034042626708042e-08
1.519938128724667159e+00,4.196664546926841946e-08
1.522111020974452389e+00,4.229997536207880184e-08
1.524287019574844804e+00,4.307367526966712464e-08
1.526466128966660118e+00,4.308634775887980074e-08
1.528648353597062970e+00,4.353220638380006004e-08
1.530833697919575132e+00,4.392461551331408021e-08
1.533022166394085062e+00,4.460726729075868312e-08
1.535213763486857452e+00,4.510228891006763202e-08
1.537408493670541443e+00,4.508384646034367859e-08
1.539606361424180392e+00,4.588225430182623629e-08
1.541807371233221646e+00,4.600357112901992462e-08
1.544011527589523647e+00,4.628506105765019741e-08
1.546218834991367252e+00,4.670798151714532608e-08
1.548429297943463734e+00,4.697916328965341391e-08
1.550642920956964321e+00,4.708130135763370490e-08
1.552859708549469087e+00,4.750873192068398641e-08
1.555079665245036491e+00,4.770365860392564226e-08
1.557302795574193155e+00,4.802628168699130920e-08
1.559529104073942074e+00,4.835684033203133958e-08
1.561758595287772167e+00,4.852702809065314931e-08
1.563991273765667600e+00,4.878686811259083177e-08
1.566227144064117560e+00,4.908610747076372457e-08
1.568466210746124911e+00,4.936856690418417680e-08
1.570708478381215967e+00,4.972060521899474582e-08
1.572953951545449369e+00,5.003992668795353535e-08
1.575202634821425862e+00,5.039940214798468545e-08
1.577454532798297393e+00,5.068189709707757959e-08
1.579709650071775995e+00,5.102732198253551834e-08
1.581967991244144667e+00,5.138157801590549296e-08
1.584229560924265146e+00,5.172732677549236115e-08
1.586494363727588119e+00,5.206192767199198710e-08
1.588762404276162332e+00,5.241609518453840771e-08
1.591033687198644575e+00,5.266892454191644854e-08
1.593308217130307902e+00,5.308453932103889114e-08
1.595585998713053399e+00,5.336267404530810479e-08
1.597867036595416623e+00,5.367493275854614896e-08
1.600151335432579591e+00,5.396599416468492972e-08
1.602438899886378998e+00,5.411042560883282266e-08
1.604729734625315984e+00,5.432311150083460233e-08
1.607023844324565687e+00,5.454442148875538842e-08
1.609321233665987672e+00,5.463132365440328364e-08
1.611621907338133486e+00,5.469915384806299038e-08
1.613925870036258203e+00,5.395428911552789974e-08
1.616233126462328862e+00,5.420319519965237409e-08
1.618543681325034456e+00,5.429241587765568041e-08
1.620857539339795039e+00,5.328281225859724738e-08
1.623174705228772829e+00,5.293439553971844170e-08
1.625495183720879755e+00,5.416750635853275483e-08
1.627818979551789003e+00,5.361201456690571991e-08
1.630146097463943455e+00,5.309948947071806447e-08
1.632476542206565240e+00,5.485078978463223006e-08
1.634810318535667051e+00,5.520267002071951322e-08
1.637147431214059923e+00,5.396283429701029463e-08
1.639487885011364110e+00,5.509683019436300477e-08
1.641831684704017968e+00,5.556308575443421021e-08
1.644178835075289058e+00,5.799957720484661080e-08
1.646529340915282358e+00,5.764192280694369433e-08
1.648883207020951369e+00,5.803880102428857103e-08
1.651240438196106552e+00,5.889344013718049767e-08
1.653601039251426430e+00,5.985881197426531247e-08
1.655965015004466245e+00,5.850444961883518381e-08
1.658332370279669510e+00,5.960331605210892683e-08
1.660703109908375552e+00,6.099397551699066092e-08
1.663077238728830842e+00,6.139151250649239160e-08
1.665454761586198762e+00,5.382545065901355498e-08
1.667835683332569374e+00,5.209830655467654698e-08
1.670220008826969416e+00,5.763827898475206621e-08
1.672607742935371178e+00,5.874699296278439413e-08
1.674998890530704054e+00,6.052443487431155653e-08
1.677393456492863866e+00,6.217580085708130189e-08
1.679791445708722186e+00,6.318385695458880604e-08
1.682192863072137001e+00,6.365628807209413417e-08
1.684597713483963144e+00,6.209509458730684886e-08
1.687006001852060511e+00,6.317275828714229133e-08
1.689417733091306051e+00,6.423581557129961974e-08
1.691832912123602428e+00,6.364786515487027510e-08
1.694251543877889343e+00,6.270141512453042329e-08
1.696673633290152416e+00,6.396130463082469423e-08
1.699099185303433845e+00,6.393659580952950338e-08
1.701528204867841954e+00,6.291033235437260385e-08
1.703960696940562514e+00,6.409663575046311230e-08
1.706396666485867186e+00,6.696687530148220343e-08
1.708836118475125287e+00,6.722104533878152898e-08
1.711279057886812671e+00,6.714856347367820577e-08
1.713725489706522387e+00,6.718315077431090872e-08
1.716175418926974894e+00,6.753228499801069052e-08
1.718628850548028719e+00,6.922115428989769890e-08
1.721085789576689340e+00,7.042697125475619673e-08
1.723546241027120951e+00,6.939146218895794702e-08
1.726010209920655125e+00,6.977516856097004388e-08
1.728477701285803025e+00,7.065899502368339128e-08
1.730948720158263177e+00,6.985732480409202850e-08
1.733423271580934344e+00,6.996912534336404824e-08
1.735901360603923749e+00,6.992147029610911835e-08
1.738382992284558615e+00,7.198507393677332771e-08
1.740868171687395716e+00,7.035264227235883159e-08
1.743356903884232700e+00,7.315230904407120505e-08
1.745849193954117418e+00,7.151563278128423002e-08
