wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,3.095748995839153924e-08
1.502666288538216932e+00,3.018507348390527938e-08
1.504814489093668328e+00,3.185100280430867730e-08
1.506965760700664347e+00,3.197046051931652412e-08
1.509120107749557516e+00,3.287017910455597685e-08
1.511277534636976450e+00,3.312276048972219780e-08
1.513438045765835849e+00,3.304009270650713027e-08
1.515601645545344045e+00,3.413634321868252161e-08
1.517768338391013216e+00,3.401467176781804373e-08
1.519938128724667159e+00,3.422375525581651057e-08
1.522111020974452389e+00,3.450980763906502804e-08
1.524287019574844804e+00,3.515512208477935430e-08
1.526466128966660118e+00,3.517419355884028352e-08
1.528648353597062970e+00,3.556093270577164940e-08
1.530833697919575132e+00,3.589134510157755526e-08
1.533022166394085062e+00,3.644579421043062658e-08
1.535213763486857452e+00,3.687993799658450850e-08
1.537408493670541443e+00,3.686045036388278495e-08
1.539606361424180392e+00,3.754837048711599403e-08
1.541807371233221646e+00,3.764724485762449661e-08
1.544011527589523647e+00,3.788455146936260561e-08
1.546218834991367252e+00,3.826896161021039762e-08
1.548429297943463734e+00,3.849340767972461725e-08
1.550642920956964321e+00,3.858018588001730501e-08
1.552859708549469087e+00,3.895126130719350151e-08
1.555079665245036491e+00,3.912394280398013017e-08
1.557302795574193155e+00,3.939195357106608051e-08
1.559529104073942074e+00,3.969105776899886851e-08
1.561758595287772167e+00,3.984151986818549329e-08
1.563991273765667600e+00,4.005920995758851341e-08
1.566227144064117560e+00,4.032155279326846876e-08
1.568466210746124911e+00,4.057010505770132932e-08
1.570708478381215967e+00,4.087243642087581896e-08
1.572953951545449369e+00,4.114090392381191436e-08
1.575202634821425862e+00,4.145679726134452830e-08
1.577454532798297393e+00,4.169661917613101236e-08
1.579709650071775995e+00,4.198800553849259696e-08
1.581967991244144667e+00,4.230139639186726944e-08
1.584229560924265146e+00,4.259478807766404446e-08
1.586494363727588119e+00,4.288048762771332397e-08
1.588762404276162332e+00,4.318571970835085022e-08
1.591033687198644575e+00,4.339693980116510582e-08
1.593308217130307902e+00,4.375396871605921283e-08
1.595585998713053399e+00,4.398557406431687676e-08
1.597867036595416623e+00,4.425127471545232631e-08
1.600151335432579591e+00,4.449557398260426605e-08
1.602438899886378998e+00,4.461295196756779843e-08
1.604729734625315984e+00,4.478940581645608850e-08
1.607023844324565687e+00,4.497708469102482421e-08
1.609321233665987672e+00,4.505086465287748498e-08
1.611621907338133486e+00,4.511577821171716283e-08
1.613925870036258203e+00,4.450507098707613668e-08
1.616233126462328862e+00,4.471647566932951530e-08
1.618543681325034456e+00,4.479749172134210051e-08
1.620857539339795039e+00,4.398943836004304562e-08
1.623174705228772829e+00,4.372069273086900852e-08
1.625495183720879755e+00,4.473442219559675316e-08
1.627818979551789003e+00,4.429747026812287347e-08
1.630146097463943455e+00,4.388789789172180261e-08
1.632476542206565240e+00,4.532706554403482644e-08
1.634810318535667051e+00,4.564371488030105608e-08
1.637147431214059923e+00,4.464376855578801182e-08
1.639487885011364110e+00,4.558865063787435355e-08
1.641831684704017968e+00,4.596194260493044954e-08
1.644178835075289058e+00,4.797875032496509224e-08
1.646529340915282358e+00,4.770658215062287026e-08
1.648883207020951369e+00,4.804475165130746367e-08
1.651240438196106552e+00,4.876843838311825398e-08
1.653601039251426430e+00,4.957365962420682033e-08
1.655965015004466245e+00,4.847322877898525170e-08
1.658332370279669510e+00,4.938420729244470659e-08
1.660703109908375552e+00,5.054406965471008456e-08
1.663077238728830842e+00,5.087921162254301738e-08
1.665454761586198762e+00,4.470554945200206783e-08
1.667835683332569374e+00,4.330209841999450173e-08
1.670220008826969416e+00,4.783949481173621852e-08
1.672607742935371178e+00,4.875479663995486193e-08
1.674998890530704054e+00,5.021608835117202428e-08
1.677393456492863866e+00,5.158480289760238727e-08
1.679791445708722186e+00,5.243933894946065701e-08
1.682192863072137001e+00,5.284192376868404364e-08
1.684597713483963144e+00,5.158265790075339068e-08
1.687006001852060511e+00,5.248779794584552592e-08
1.689417733091306051e+00,5.336536913265788330e-08
1.691832912123602428e+00,5.290406394883797484e-08
1.694251543877889343e+00,5.214992576037892212e-08
1.696673633290152416e+00,5.319496938862283978e-08
1.699099185303433845e+00,5.318417150837486130e-08
1.701528204867841954e+00,5.237359850345831879e-08
1.703960696940562514e+00,5.336013827429561272e-08
1.706396666485867186e+00,5.573816127019636425e-08
1.708836118475125287e+00,5.596419899401263309e-08
1.711279057886812671e+00,5.591880799830433698e-08
1.713725489706522387e+00,5.595777417495254888e-08
1.716175418926974894e+00,5.625957090823209423e-08
1.718628850548028719e+00,5.764856392808544254e-08
1.721085789576689340e+00,5.868889233682100600e-08
1.723546241027120951e+00,5.784279543050429166e-08
1.726010209920655125e+00,5.816029220004299669e-08
1.728477701285803025e+00,5.890431318840074719e-08
1.730948720158263177e+00,5.826183733782894002e-08
1.733423271580934344e+00,5.837622563394203811e-08
1.735901360603923749e+00,5.834534760481405448e-08
1.738382992284558615e+00,6.006544962229574673e-08
1.740868171687395716e+00,5.874892104800978458e-08
1.743356903884232700e+00,6.105000573477838292e-08
1.745849193954117418e+00,5.977050685249756147e-08
1.748345046983358575e+00,6.115228240355875726e-08
1.750844468065536841e+00,6.214988526070634224e-08
1.753347462301513504e+00,6.147043735260692933e-08
