wavelength_um, flux_erg/cm2/s/hz
9.995743794674951666e-01,3.661725116519657947e-09
1.001003363569664684e+00,3.695795905175032508e-09
1.002434390536883768e+00,3.740769728562550279e-09
1.003867463289616957e+00,3.781835156101916936e-09
1.005302584752504558e+00,3.831251482656259708e-09
1.006739757854366424e+00,3.875963136108302421e-09
1.008178985528211502e+00,3.925472313543048080e-09
1.009620270711239609e+00,3.972707037065868433e-09
1.011063616344851201e+00,4.017283177586040584e-09
1.012509025374650928e+00,4.066688550659381337e-09
1.013956500750454737e+00,4.115067616988869510e-09
1.015406045426295201e+00,4.165726567725520566e-09
1.016857662360428627e+00,4.214961848196677052e-09
1.018311354515339939e+00,4.264269631081453870e-09
1.019767124857749563e+00,4.313422722251934593e-09
1.021224976358618530e+00,4.365931999867816388e-09
1.022684911993155588e+00,4.417287095548131790e-09
1.024146934740822967e+00,4.470605744818744979e-09
1.025611047585341717e+00,4.523251709677704828e-09
1.027077253514699029e+00,4.575616105890899869e-09
1.028545555521153343e+00,4.631474131885292191e-09
1.030015956601240568e+00,4.685741488409785196e-09
1.031488459755781406e+00,4.739130436829122078e-09
1.032963067989885575e+00,4.794834244774508357e-09
1.034439784312958910e+00,4.851782506390142638e-09
1.035918611738710471e+00,4.907797609564335399e-09
1.037399553285156095e+00,4.965256036812791224e-09
1.038882611974627501e+00,5.022603034870940780e-09
1.040367790833776507e+00,5.077878098941697741e-09
1.041855092893581913e+00,5.128194141757531003e-09
1.043344521189355500e+00,5.177910938285917999e-09
1.044836078760748466e+00,5.229436518429517261e-09
1.046329768651757419e+00,5.281099676215126864e-09
1.047825593910730824e+00,5.332781280384848860e-09
1.049323557590374545e+00,5.384050391170275396e-09
1.050823662747758958e+00,5.437938002518992154e-09
1.052325912444324718e+00,5.490422420527364218e-09
1.053830309745889204e+00,5.544392824249746968e-09
1.055336857722652510e+00,5.596635578703436140e-09
1.056845559449203886e+00,5.651711235272243274e-09
1.058356418004528177e+00,5.705060861713154586e-09
1.059869436472011373e+00,5.761443405436378388e-09
1.061384617939448383e+00,5.824196193869942569e-09
1.062901965499047474e+00,5.892133983030716091e-09
1.064421482247437822e+00,5.967217742473250862e-09
1.065943171285675950e+00,6.044121351742336873e-09
1.067467035719250834e+00,6.119722138044473540e-09
1.068993078658091900e+00,6.194227344553362674e-09
1.070521303216573905e+00,6.272103932885395622e-09
1.072051712513524269e+00,6.350817923496955292e-09
1.073584309672228176e+00,6.431822758194610191e-09
1.075119097820437464e+00,6.499000295120389692e-09
1.076656080090373724e+00,6.591833772496472464e-09
1.078195259618737634e+00,6.665768281809665232e-09
1.079736639546712951e+00,6.748695207655983592e-09
1.081280223019974951e+00,6.826689107979247077e-09
1.082826013188695757e+00,6.899334107524463394e-09
1.084374013207550114e+00,6.968537978400405272e-09
1.085924226235723822e+00,7.029013080215971044e-09
1.087476655436918627e+00,7.103536764407227091e-09
1.089031303979358878e+00,7.170525531903512775e-09
1.090588175035798635e+00,7.243023361698225529e-09
1.092147271783526774e+00,7.275234399624586631e-09
1.093708597404375649e+00,7.342840894025387476e-09
1.095272155084725085e+00,7.387102196380769392e-09
1.096837948015511044e+00,7.468783803691709867e-09
1.098405979392230947e+00,7.522125107462310269e-09
1.099976252414950562e+00,7.517548931071545842e-09
1.101548770288309997e+00,7.408645928311717253e-09
1.103123536221531253e+00,7.729177411624067619e-09
1.104700553428424215e+00,7.700833432461444603e-09
1.106279825127392868e+00,7.502437579808339739e-09
1.107861354541442189e+00,7.553553203319478305e-09
1.109445144898185021e+00,7.791332230355520185e-09
1.111031199429848071e+00,7.228188882636759396e-09
1.112619521373279019e+00,7.823375368288766156e-09
1.114210113969952953e+00,7.693673460758309630e-09
1.115802980465978589e+00,7.391046150431088944e-09
1.117398124112106039e+00,7.940852560869796713e-09
1.118995548163731701e+00,7.889955001421637657e-09
1.120595255880906471e+00,8.185183845120630357e-09
1.122197250528341739e+00,8.086069923353022140e-09
1.123801535375415828e+00,8.430467993943888475e-09
1.125408113696181545e+00,8.425922505541339757e-09
1.127016988769371286e+00,8.816167012847092270e-09
1.128628163878405477e+00,8.713630483566329132e-09
1.130241642311398564e+00,8.540508131862608962e-09
1.131857427361164570e+00,8.432776526712203111e-09
1.133475522325226414e+00,8.048685883793284125e-09
1.135095930505820139e+00,7.836617218360266013e-09
1.136718655209902895e+00,8.699456702466464658e-09
1.138343699749159388e+00,9.611448370197486386e-09
1.139971067440008978e+00,9.563633783266741250e-09
1.141600761603611680e+00,9.787237217165612100e-09
1.143232785565875709e+00,9.354289029568882964e-09
1.144867142657463921e+00,9.324914224625572056e-09
1.146503836213800476e+00,1.000585032459108599e-08
1.148142869575078384e+00,9.841373969761660322e-09
1.149784246086265060e+00,1.010099579289286508e-08
1.151427969097110537e+00,1.020328655463039656e-08
1.153074041962153018e+00,9.658614326212440540e-09
1.154722468040726646e+00,1.020751935712434379e-08
1.156373250696967947e+00,9.935985009984851464e-09
1.158026393299822931e+00,1.059788394971045062e-08
1.159681899223053758e+00,9.875246582374544639e-09
1.161339771845245394e+00,1.071585719758068260e-08
1.163000014549813388e+00,1.060733653102114242e-08
1.164662630725009862e+00,1.058859161498222636e-08
1.166327623763930621e+00,1.084340789695599441e-08
1.167994997064522256e+00,1.102906743010331504e-08
1.169664754029589471e+00,1.094234418600704567e-08
1.171336898066801302e+00,1.134595458900879616e-08
1.173011432588698222e+00,1.148773749792526797e-08
1.174688361012699467e+00,1.148041439470130166e-08
1.176367686761109255e+00,1.170322044861257552e-08
1.178049413261125444e+00,1.194898767336163375e-08
1.179733543944844198e+00,1.219442500190229342e-08
1.181420082249268866e+00,1.245055606988251692e-08
1.183109031616315754e+00,1.249848547011082587e-08
1.184800395492822345e+00,1.263945279923225426e-08
1.186494177330553512e+00,1.289353737715840757e-08
1.188190380586208406e+00,1.308984264881391107e-08
1.189889008721427999e+00,1.324245501667041061e-08
1.191590065202802640e+00,1.334898979417962900e-08
1.193293553501877380e+00,1.357633079512768104e-08
1.194999477095161300e+00,1.365893688129021827e-08
1.196707839464132395e+00,1.387725116536222027e-08
1.198418644095246233e+00,1.398505916845661861e-08
1.200131894479943062e+00,1.419782480016391697e-08
1.201847594114653583e+00,1.425490470771298473e-08
1.203565746500807609e+00,1.449237066610038062e-08
1.205286355144840282e+00,1.470257184992037332e-08
1.207009423558199623e+00,1.481197441607292067e-08
1.208734955257353638e+00,1.490107100122681971e-08
1.210462953763797422e+00,1.509072735877262846e-08
1.212193422604060267e+00,1.516137282018052585e-08
1.213926365309713429e+00,1.528648250862748583e-08
1.215661785417375906e+00,1.540450985195169764e-08
1.217399686468723097e+00,1.553702323277555563e-08
1.219140072010493903e+00,1.560818832679663374e-08
1.220882945594497837e+00,1.576791919834094373e-08
1.222628310777620797e+00,1.587357146430456695e-08
1.224376171121834833e+00,1.593221742092228932e-08
1.226126530194203479e+00,1.614284356454097816e-08
1.227879391566889966e+00,1.626935648881587072e-08
1.229634758817164553e+00,1.637329739801394194e-08
1.231392635527410739e+00,1.654533900080129560e-08
1.233153025285134152e+00,1.667898466738520821e-08
1.234915931682968537e+00,1.680874088712763397e-08
1.236681358318684198e+00,1.692616701156323632e-08
1.238449308795194215e+00,1.709455481047426276e-08
1.240219786720562656e+00,1.719304736957756999e-08
1.241992795708011688e+00,1.738231271293319568e-08
1.243768339375928900e+00,1.753964377660451573e-08
1.245546421347874411e+00,1.774708461223957699e-08
1.247327045252589306e+00,1.792378969340132187e-08
1.249110214724001189e+00,1.810321866912979021e-08
1.250895933401233506e+00,1.829390139927761645e-08
1.252684204928612210e+00,1.847918414056369351e-08
1.254475032955672642e+00,1.864102505174887836e-08
1.256268421137167524e+00,1.885025160409939546e-08
1.258064373133074954e+00,1.905063508942899323e-08
1.259862892608604845e+00,1.922372575850673374e-08
1.261663983234206921e+00,1.939883608031233667e-08
1.263467648685578482e+00,1.955261675113319364e-08
1.265273892643670628e+00,1.974198404576212020e-08
