wavelength_um, flux_erg/cm2/s/hz
9.995743794674951666e-01,4.365172599247319548e-09
1.001003363569664684e+00,4.405377026917559574e-09
1.002434390536883768e+00,4.458304490488704659e-09
1.003867463289616957e+00,4.506310988366644187e-09
1.005302584752504558e+00,4.564759071796924621e-09
1.006739757854366424e+00,4.617135205006256053e-09
1.008178985528211502e+00,4.675525715242174415e-09
1.009620270711239609e+00,4.731065410050997655e-09
1.011063616344851201e+00,4.783324745694835772e-09
1.012509025374650928e+00,4.841463539462347491e-09
1.013956500750454737e+00,4.898270251150440686e-09
1.015406045426295201e+00,4.957879899160235711e-09
1.016857662360428627e+00,5.015347808823060562e-09
1.018311354515339939e+00,5.072645294802487967e-09
1.019767124857749563e+00,5.129713611346565472e-09
1.021224976358618530e+00,5.190967881088388514e-09
1.022684911993155588e+00,5.250573889626325454e-09
1.024146934740822967e+00,5.312630327096369514e-09
1.025611047585341717e+00,5.373768227347063773e-09
1.027077253514699029e+00,5.434533622704950340e-09
1.028545555521153343e+00,5.499536781936732089e-09
1.030015956601240568e+00,5.562503690215099912e-09
1.031488459755781406e+00,5.624462144307191337e-09
1.032963067989885575e+00,5.689066637520479383e-09
1.034439784312958910e+00,5.755194221071286199e-09
1.035918611738710471e+00,5.820076371494940554e-09
1.037399553285156095e+00,5.886726791038681564e-09
1.038882611974627501e+00,5.953138117129649650e-09
1.040367790833776507e+00,6.017190065998003502e-09
1.041855092893581913e+00,6.075656941456781798e-09
1.043344521189355500e+00,6.133284422875697931e-09
1.044836078760748466e+00,6.193099701225633466e-09
1.046329768651757419e+00,6.253036699638752784e-09
1.047825593910730824e+00,6.312945569714499145e-09
1.049323557590374545e+00,6.372346771831535151e-09
1.050823662747758958e+00,6.434887382422739438e-09
1.052325912444324718e+00,6.495745474544263431e-09
1.053830309745889204e+00,6.558271338351103658e-09
1.055336857722652510e+00,6.618723231220391863e-09
1.056845559449203886e+00,6.682557205535077070e-09
1.058356418004528177e+00,6.744173155838352907e-09
1.059869436472011373e+00,6.809514339992669824e-09
1.061384617939448383e+00,6.882383990150714953e-09
1.062901965499047474e+00,6.961206836163658101e-09
1.064421482247437822e+00,7.048529573462058788e-09
1.065943171285675950e+00,7.137999078772665800e-09
1.067467035719250834e+00,7.225812146492622012e-09
1.068993078658091900e+00,7.312268326238809987e-09
1.070521303216573905e+00,7.402721020459680238e-09
1.072051712513524269e+00,7.494134506011757446e-09
1.073584309672228176e+00,7.588399115870047039e-09
1.075119097820437464e+00,7.665946907013567041e-09
1.076656080090373724e+00,7.774022748408964880e-09
1.078195259618737634e+00,7.859574877924297172e-09
1.079736639546712951e+00,7.955764507141000210e-09
1.081280223019974951e+00,8.045939466150075554e-09
1.082826013188695757e+00,8.129707804855695948e-09
1.084374013207550114e+00,8.209332301053690097e-09
1.085924226235723822e+00,8.278397991310127751e-09
1.087476655436918627e+00,8.364165160460574190e-09
1.089031303979358878e+00,8.440642237153246727e-09
1.090588175035798635e+00,8.523830381809439349e-09
1.092147271783526774e+00,8.558496823751861784e-09
1.093708597404375649e+00,8.635288226762279054e-09
1.095272155084725085e+00,8.684457996739094170e-09
1.096837948015511044e+00,8.778143918975422799e-09
1.098405979392230947e+00,8.839062340519739043e-09
1.099976252414950562e+00,8.828918003628514955e-09
1.101548770288309997e+00,8.693761091159591485e-09
1.103123536221531253e+00,9.074125167453683059e-09
1.104700553428424215e+00,9.035769468367430466e-09
1.106279825127392868e+00,8.796758640050801576e-09
1.107861354541442189e+00,8.853924336676841040e-09
1.109445144898185021e+00,9.131839104583464329e-09
1.111031199429848071e+00,8.459906505024613629e-09
1.112619521373279019e+00,9.160547210647418912e-09
1.114210113969952953e+00,9.010719515789357875e-09
1.115802980465978589e+00,8.646713262587083322e-09
1.117398124112106039e+00,9.290216286546936616e-09
1.118995548163731701e+00,9.231174926755986980e-09
1.120595255880906471e+00,9.574889218147102657e-09
1.122197250528341739e+00,9.454408641937490640e-09
1.123801535375415828e+00,9.861656537081083038e-09
1.125408113696181545e+00,9.851807553191939608e-09
1.127016988769371286e+00,1.031583593557525491e-08
1.128628163878405477e+00,1.018856749720656199e-08
1.130241642311398564e+00,9.981126903995359378e-09
1.131857427361164570e+00,9.850332615159291419e-09
1.133475522325226414e+00,9.382439481705150814e-09
1.135095930505820139e+00,9.126877935636041327e-09
1.136718655209902895e+00,1.015056305610300793e-08
1.138343699749159388e+00,1.122912356733326501e-08
1.139971067440008978e+00,1.117049630431771354e-08
1.141600761603611680e+00,1.142918998101388915e-08
1.143232785565875709e+00,1.090611343716255968e-08
1.144867142657463921e+00,1.087619871721224854e-08
1.146503836213800476e+00,1.167651390115825949e-08
1.148142869575078384e+00,1.147954757230620049e-08
1.149784246086265060e+00,1.178124734920409014e-08
1.151427969097110537e+00,1.189541330660874233e-08
1.153074041962153018e+00,1.125497556256559002e-08
1.154722468040726646e+00,1.189236896111050225e-08
1.156373250696967947e+00,1.157243709177086451e-08
1.158026393299822931e+00,1.234326431278556360e-08
1.159681899223053758e+00,1.148766772587915278e-08
1.161339771845245394e+00,1.247606598927391082e-08
1.163000014549813388e+00,1.234198239652159629e-08
1.164662630725009862e+00,1.231692760124707780e-08
1.166327623763930621e+00,1.260858066034667300e-08
1.167994997064522256e+00,1.282392815029563334e-08
1.169664754029589471e+00,1.271694381168699262e-08
1.171336898066801302e+00,1.319235171255444893e-08
1.173011432588698222e+00,1.335553281764601959e-08
1.174688361012699467e+00,1.334498559526150257e-08
1.176367686761109255e+00,1.359881128840126281e-08
1.178049413261125444e+00,1.388083923717701924e-08
1.179733543944844198e+00,1.417127523149664884e-08
1.181420082249268866e+00,1.447074295429981482e-08
1.183109031616315754e+00,1.452085496695462412e-08
1.184800395492822345e+00,1.468400158705822811e-08
1.186494177330553512e+00,1.497841286932758151e-08
1.188190380586208406e+00,1.520665317156488930e-08
1.189889008721427999e+00,1.538107286625100351e-08
1.191590065202802640e+00,1.550116487134594305e-08
1.193293553501877380e+00,1.576326179427818425e-08
1.194999477095161300e+00,1.585514878875800649e-08
1.196707839464132395e+00,1.610601717069546015e-08
1.198418644095246233e+00,1.622742973875133049e-08
1.200131894479943062e+00,1.647112866439488938e-08
1.201847594114653583e+00,1.653386227283725328e-08
1.203565746500807609e+00,1.680554384704797380e-08
1.205286355144840282e+00,1.704764952880167517e-08
1.207009423558199623e+00,1.716973221962990738e-08
1.208734955257353638e+00,1.726949772559833373e-08
1.210462953763797422e+00,1.748735469930942852e-08
1.212193422604060267e+00,1.756407754876395564e-08
1.213926365309713429e+00,1.770602583028868867e-08
1.215661785417375906e+00,1.783882679679146848e-08
1.217399686468723097e+00,1.798879379948968276e-08
1.219140072010493903e+00,1.806696458561135956e-08
1.220882945594497837e+00,1.824824196221209012e-08
1.222628310777620797e+00,1.836644292954317683e-08
1.224376171121834833e+00,1.843006686582814327e-08
1.226126530194203479e+00,1.867158517739024235e-08
1.227879391566889966e+00,1.881492110214889254e-08
1.229634758817164553e+00,1.893146636726071978e-08
1.231392635527410739e+00,1.912771196817112414e-08
1.233153025285134152e+00,1.927922976562293349e-08
1.234915931682968537e+00,1.942599980489529587e-08
1.236681358318684198e+00,1.955801550627560306e-08
1.238449308795194215e+00,1.975012779670128896e-08
1.240219786720562656e+00,1.985988370815592951e-08
1.241992795708011688e+00,2.007577935765664072e-08
1.243768339375928900e+00,2.025386137952854649e-08
1.245546421347874411e+00,2.049036408944712962e-08
1.247327045252589306e+00,2.069103630248172691e-08
1.249110214724001189e+00,2.089459984662829452e-08
1.250895933401233506e+00,2.111135641948499772e-08
1.252684204928612210e+00,2.132186447728109282e-08
1.254475032955672642e+00,2.150416202189972968e-08
1.256268421137167524e+00,2.174234000305814918e-08
1.258064373133074954e+00,2.196997028341574306e-08
1.259862892608604845e+00,2.216492358144754894e-08
1.261663983234206921e+00,2.236123577937379474e-08
1.263467648685578482e+00,2.253229627191648666e-08
1.265273892643670628e+00,2.274520316377218059e-08
1.267082718794698248e+00,2.291562534883143571e-08
1.268894130830144684e+00,2.312691799344781260e-08
1.270708132446771277e+00,2.331721563245065163e-08
1.272524727346623807e+00,2.349690728466966695e-08
1.274343919237040712e+00,2.368116121314807938e-08
1.276165711830660632e+00,2.393097440606159223e-08
1.277990108845429518e+00,2.410879977162562056e-08
1.279817114004607959e+00,2.411688966131306028e-08
1.281646731036780729e+00,2.450801348063601568e-08
1.283478963675861229e+00,2.471152614565867840e-08
1.285313815661102144e+00,2.485721953135185019e-08
1.287151290737100995e+00,2.505951027948611451e-08
1.288991392653809021e+00,2.522411237640540509e-08
1.290834125166537838e+00,2.554865235238279652e-08
1.292679492035968103e+00,2.539785894693203415e-08
1.294527497028157059e+00,2.597413149872495940e-08
1.296378143914544978e+00,2.582201364311342338e-08
1.298231436471963818e+00,2.642431764197361679e-08
1.300087378482645883e+00,2.648012901572350334e-08
1.301945973734229600e+00,2.662830280443179800e-08
1.303807226019768173e+00,2.660081784400766883e-08
1.305671139137738024e+00,2.718688458235737255e-08
1.307537716892045232e+00,2.687566336769331353e-08
1.309406963092033749e+00,2.732272801165044373e-08
1.311278881552494280e+00,2.779282643357831538e-08
1.313153476093670058e+00,2.761255279445039255e-08
1.315030750541266613e+00,2.785056334207043289e-08
1.316910708726457990e+00,2.841374070232095358e-08
1.318793354485895630e+00,2.838187552508103665e-08
1.320678691661715476e+00,2.881463051923748468e-08
1.322566724101546409e+00,2.896601311011496502e-08
1.324457455658518024e+00,2.830220130459136581e-08
1.326350890191267951e+00,2.887161900049014392e-08
1.328247031563950298e+00,2.971349696116084844e-08
1.330145883646243421e+00,2.928358697597831113e-08
1.332047450313357473e+00,2.720133341119863939e-08
1.333951735446043063e+00,2.874227435695161676e-08
1.335858742930597920e+00,2.665161259153347055e-08
1.337768476658876216e+00,2.317518238561660232e-08
1.339680940528295672e+00,2.156004585813301652e-08
1.341596138441845776e+00,2.447525395493725233e-08
1.343514074308095996e+00,2.360298384201906893e-08
1.345434752041202664e+00,2.174410094597399709e-08
1.347358175560918525e+00,1.815690637356346810e-08
1.349284348792599619e+00,2.238841871644030516e-08
1.351213275667213942e+00,1.770702821297485736e-08
1.353144960121348772e+00,2.086113687814201332e-08
1.355079406097219330e+00,1.486188921474464538e-08
1.357016617542676329e+00,1.857095659768528798e-08
1.358956598411215078e+00,1.806399462333298210e-08
1.360899352661981698e+00,1.966463456289352514e-08
1.362844884259783118e+00,2.253260906278584583e-08
1.364793197175093953e+00,1.825242784176836026e-08
1.366744295384064944e+00,2.351781074133850672e-08
1.368698182868531177e+00,2.159644440553087335e-08
1.370654863616020069e+00,2.260786264523398358e-08
1.372614341619760037e+00,2.541901913585889694e-08
1.374576620878687816e+00,2.426366012878523078e-08
1.376541705397456461e+00,2.626418510015755201e-08
1.378509599186445111e+00,2.491687235331989821e-08
1.380480306261765211e+00,2.505276486776078343e-08
1.382453830645270498e+00,2.103867528963511066e-08
1.384430176364563225e+00,2.431199337275119904e-08
1.386409347453004592e+00,2.415134605941307148e-08
1.388391347949720966e+00,2.351666801750791108e-08
1.390376181899613428e+00,2.443121204950590298e-08
1.392363853353365766e+00,2.271406440855870358e-08
1.394354366367452247e+00,2.429254819169726340e-08
1.396347725004146278e+00,2.112179497616299366e-08
1.398343933331529065e+00,2.690086042756933323e-08
1.400342995423497161e+00,2.209264830150950214e-08
1.402344915359770905e+00,2.779003309861095364e-08
1.404349697225903526e+00,2.429555429211891744e-08
1.406357345113288915e+00,2.820348383165490488e-08
1.408367863119169172e+00,2.687743752050988230e-08
1.410381255346644824e+00,2.637688881746547808e-08
1.412397525904681705e+00,2.640042018331298087e-08
1.414416678908119618e+00,2.283757485714244987e-08
1.416438718477680991e+00,2.973196175722561260e-08
1.418463648739979543e+00,2.448086563732181301e-08
1.420491473827527606e+00,3.021830680229265170e-08
1.422522197878746564e+00,2.708717782535225203e-08
1.424555825037972845e+00,2.840703009860353932e-08
1.426592359455468362e+00,2.990038127100455395e-08
1.428631805287427836e+00,2.498150231027471492e-08
1.430674166695987681e+00,3.447270203350600753e-08
1.432719447849234440e+00,2.756303149310494518e-08
1.434767652921213443e+00,2.676663006083268725e-08
1.436818786091937250e+00,3.374232596858484833e-08
1.438872851547393861e+00,3.163017875590292553e-08
1.440929853479556044e+00,3.367174855451435848e-08
1.442989796086389109e+00,3.684567964032485796e-08
1.445052683571859564e+00,3.043949753587981625e-08
1.447118520145943776e+00,3.703021864329681859e-08
1.449187310024637076e+00,3.846382152587016683e-08
1.451259057429961974e+00,3.234685709097468943e-08
1.453333766589976150e+00,4.064169815472304559e-08
1.455411441738782674e+00,3.756160045289816125e-08
1.457492087116536661e+00,3.942399212300359701e-08
1.459575706969455489e+00,4.450273922566263772e-08
1.461662305549826346e+00,3.981209581944510394e-08
1.463751887116016448e+00,4.090256850753694762e-08
1.465844455932479695e+00,4.128630001992959296e-08
1.467940016269767112e+00,3.842581217613917366e-08
1.470038572404534616e+00,3.922590447141940866e-08
1.472140128619551902e+00,4.532829222093921477e-08
1.474244689203711545e+00,4.243100649706868532e-08
1.476352258452036992e+00,4.322522889990881834e-08
1.478462840665693001e+00,4.626786108098370156e-08
1.480576440151991413e+00,4.586654244846203989e-08
1.482693061224403142e+00,4.312689266013861315e-08
1.484812708202565279e+00,4.845862994595175924e-08
1.486935385412290200e+00,4.918712754587031646e-08
1.489061097185574667e+00,4.623774719542630564e-08
1.491189847860607820e+00,4.850194116559931948e-08
1.493321641781780951e+00,4.998591470002329275e-08
1.495456483299696604e+00,4.990633553166765990e-08
1.497594376771175906e+00,4.918973075186387791e-08
1.499735326559269222e+00,5.164621236683807736e-08
1.501879337033264150e+00,5.123432247224413251e-08
1.504026412568693960e+00,5.109410379662073968e-08
1.506176557547348249e+00,5.377691691418495045e-08
1.508329776357280494e+00,5.372879078386798327e-08
1.510486073392816264e+00,5.485631326551245197e-08
1.512645453054564548e+00,5.577972755231121099e-08
1.514807919749424636e+00,5.614007418695877529e-08
1.516973477890596111e+00,5.657378364589929736e-08
1.519142131897587955e+00,5.664411287118635991e-08
1.521313886196226317e+00,5.732620870090912307e-08
1.523488745218665841e+00,5.871525483976204447e-08
1.525666713403396102e+00,5.913844144113710962e-08
1.527847795195252267e+00,5.782118097928244781e-08
1.530031995045424420e+00,5.976831980812932156e-08
1.532219317411465109e+00,6.010546405193113692e-08
1.534409766757300009e+00,6.137929078686073555e-08
1.536603347553236132e+00,6.148748687290804622e-08
1.538800064275971380e+00,6.182681863352778760e-08
1.540999921408603424e+00,6.300136344204316475e-08
1.543202923440638585e+00,6.283328876460195411e-08
1.545409074868002053e+00,6.405955354408058802e-08
1.547618380193045873e+00,6.464479523584943375e-08
1.549830843924558721e+00,6.472887918448985860e-08
1.552046470577774784e+00,6.539445376662749632e-08
1.554265264674383307e+00,6.609500192946717396e-08
1.556487230742538586e+00,6.618911779993067478e-08
1.558712373316866628e+00,6.700379621023332287e-08
1.560940696938477812e+00,6.756191002198025105e-08
1.563172206154973320e+00,6.766462529739954805e-08
1.565406905520455805e+00,6.809287441560515203e-08
1.567644799595538707e+00,6.875525329701893265e-08
1.569885892947355366e+00,6.920688332400785496e-08
1.572130190149567674e+00,6.929662964270426729e-08
1.574377695782376296e+00,6.987737075697463393e-08
1.576628414432529990e+00,7.021839214734283013e-08
1.578882350693334491e+00,7.051829565659633756e-08
1.581139509164661616e+00,7.093037487194026272e-08
1.583399894452960144e+00,7.144678809566034390e-08
1.585663511171263362e+00,7.175531683370805139e-08
1.587930363939199507e+00,7.228856864095913623e-08
1.590200457383001309e+00,7.248009262022170484e-08
1.592473796135514874e+00,7.303426158447683222e-08
1.594750384836209012e+00,7.344671252274013324e-08
1.597030228131185670e+00,7.381839753742209326e-08
1.599313330673188815e+00,7.434413681465131199e-08
1.601599697121613985e+00,7.470680121501292250e-08
1.603889332142516944e+00,7.511885477432026314e-08
1.606182240408625006e+00,7.558285300894434238e-08
1.608478426599345257e+00,7.610254204463689876e-08
1.610777895400774096e+00,7.650980077845756084e-08
1.613080651505707230e+00,7.697796151345196396e-08
1.615386699613649890e+00,7.744325748500092094e-08
1.617696044430824598e+00,7.786381844683701435e-08
1.620008690670182716e+00,7.821826320255483388e-08
1.622324643051412441e+00,7.881445377792639676e-08
1.624643906300950125e+00,7.924598960410185334e-08
1.626966485151988051e+00,7.979580993660426339e-08
1.629292384344485534e+00,8.025597808277489227e-08
1.631621608625178244e+00,8.075065748308892891e-08
