wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,4.991802026145233350e-08
1.502666288538216932e+00,4.810708519959940894e-08
1.504814489093668328e+00,5.171507258608904904e-08
1.506965760700664347e+00,5.193996500679395133e-08
1.509120107749557516e+00,5.359893061293877578e-08
1.511277534636976450e+00,5.391068252778013147e-08
1.513438045765835849e+00,5.363201608319268944e-08
1.515601645545344045e+00,5.596515332532311149e-08
1.517768338391013216e+00,5.538510079302542649e-08
1.519938128724667159e+00,5.585320720290607455e-08
1.522111020974452389e+00,5.629495020265592757e-08
1.524287019574844804e+00,5.745730446508182350e-08
1.526466128966660118e+00,5.733100354703755781e-08
1.528648353597062970e+00,5.802136050986084455e-08
1.530833697919575132e+00,5.846200042237617967e-08
1.533022166394085062e+00,5.937704196322145528e-08
1.535213763486857452e+00,6.021284667390947975e-08
1.537408493670541443e+00,5.985565702702325271e-08
1.539606361424180392e+00,6.124043945508279962e-08
1.541807371233221646e+00,6.119719688754126392e-08
1.544011527589523647e+00,6.140617162692653801e-08
1.546218834991367252e+00,6.214095695094034460e-08
1.548429297943463734e+00,6.234154520469495533e-08
1.550642920956964321e+00,6.226227759864788503e-08
1.552859708549469087e+00,6.288440905318781645e-08
1.555079665245036491e+00,6.308209717914126431e-08
1.557302795574193155e+00,6.346909407719255526e-08
1.559529104073942074e+00,6.400094772377016982e-08
1.561758595287772167e+00,6.415205449355774880e-08
1.563991273765667600e+00,6.442235026384466690e-08
1.566227144064117560e+00,6.483038619369170180e-08
1.568466210746124911e+00,6.525573113129995599e-08
1.570708478381215967e+00,6.582523796901477899e-08
1.572953951545449369e+00,6.630101863296456541e-08
1.575202634821425862e+00,6.691453358625233518e-08
1.577454532798297393e+00,6.733666582264686057e-08
1.579709650071775995e+00,6.786031567542248858e-08
1.581967991244144667e+00,6.848497819841609849e-08
1.584229560924265146e+00,6.900213019925728103e-08
1.586494363727588119e+00,6.944832911169339398e-08
1.588762404276162332e+00,6.993753431311895491e-08
1.591033687198644575e+00,7.020165118641761846e-08
1.593308217130307902e+00,7.078982937039754430e-08
1.595585998713053399e+00,7.107930110105568010e-08
1.597867036595416623e+00,7.147171303062001359e-08
1.600151335432579591e+00,7.178445625321502286e-08
1.602438899886378998e+00,7.181815760000803247e-08
1.604729734625315984e+00,7.193776949033354387e-08
1.607023844324565687e+00,7.200588378607488660e-08
1.609321233665987672e+00,7.181853882388832226e-08
1.611621907338133486e+00,7.172102085319782896e-08
1.613925870036258203e+00,7.015678573129895631e-08
1.616233126462328862e+00,7.027776483345034374e-08
1.618543681325034456e+00,7.004534814909006214e-08
1.620857539339795039e+00,6.823353447364927444e-08
1.623174705228772829e+00,6.759810641368269399e-08
1.625495183720879755e+00,6.920459962819821788e-08
1.627818979551789003e+00,6.831259897223302803e-08
1.630146097463943455e+00,6.744442586278593178e-08
1.632476542206565240e+00,6.983802345027721944e-08
1.634810318535667051e+00,7.058018793004518447e-08
1.637147431214059923e+00,6.889641943749158573e-08
1.639487885011364110e+00,7.048444448279236235e-08
1.641831684704017968e+00,7.125886058285885391e-08
1.644178835075289058e+00,7.463528545204702597e-08
1.646529340915282358e+00,7.390169992380096166e-08
1.648883207020951369e+00,7.452906728480182859e-08
1.651240438196106552e+00,7.583588657295247627e-08
1.653601039251426430e+00,7.720121482140538273e-08
1.655965015004466245e+00,7.498416101128903675e-08
1.658332370279669510e+00,7.646063274309144389e-08
1.660703109908375552e+00,7.861945413468297991e-08
1.663077238728830842e+00,7.906625951273096118e-08
1.665454761586198762e+00,6.795933453350538318e-08
1.667835683332569374e+00,6.494509887716431960e-08
1.670220008826969416e+00,7.231118735659092627e-08
1.672607742935371178e+00,7.386482728855953581e-08
1.674998890530704054e+00,7.669102825463098542e-08
1.677393456492863866e+00,7.907494382091671461e-08
1.679791445708722186e+00,8.079255037253011588e-08
1.682192863072137001e+00,8.162852745588847213e-08
1.684597713483963144e+00,7.927516446881672157e-08
1.687006001852060511e+00,8.065102005227227437e-08
1.689417733091306051e+00,8.206987993495745948e-08
1.691832912123602428e+00,8.103623530625426867e-08
1.694251543877889343e+00,7.948406738993057543e-08
1.696673633290152416e+00,8.083066982904553560e-08
1.699099185303433845e+00,8.069998257904673331e-08
1.701528204867841954e+00,7.909428439836284219e-08
1.703960696940562514e+00,8.071660019423581079e-08
1.706396666485867186e+00,8.488542057103556989e-08
1.708836118475125287e+00,8.512618572903585801e-08
1.711279057886812671e+00,8.470770871946592688e-08
1.713725489706522387e+00,8.438626545038609959e-08
1.716175418926974894e+00,8.491878994624574084e-08
1.718628850548028719e+00,8.718960555846851402e-08
1.721085789576689340e+00,8.924439827798214734e-08
1.723546241027120951e+00,8.729424837292551212e-08
1.726010209920655125e+00,8.781218713708346392e-08
1.728477701285803025e+00,8.896644457626319551e-08
1.730948720158263177e+00,8.745943328248961544e-08
