wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,3.421892091063718516e-08
1.502666288538216932e+00,3.310731533247807168e-08
1.504814489093668328e+00,3.543469882404832675e-08
1.506965760700664347e+00,3.561347210655264286e-08
1.509120107749557516e+00,3.673376240412666538e-08
1.511277534636976450e+00,3.698577247888473890e-08
1.513438045765835849e+00,3.680732033694520266e-08
1.515601645545344045e+00,3.837630590659515956e-08
1.517768338391013216e+00,3.802889078967432512e-08
1.519938128724667159e+00,3.835586130603076864e-08
1.522111020974452389e+00,3.868283011805590699e-08
1.524287019574844804e+00,3.948636515260015964e-08
1.526466128966660118e+00,3.942439192202672158e-08
1.528648353597062970e+00,3.991504482992163553e-08
1.530833697919575132e+00,4.023712312927099973e-08
1.533022166394085062e+00,4.085822781414336322e-08
1.535213763486857452e+00,4.144665271964020651e-08
1.537408493670541443e+00,4.123619564195640287e-08
1.539606361424180392e+00,4.219187081508823434e-08
1.541807371233221646e+00,4.218888662179884458e-08
1.544011527589523647e+00,4.236553290894656248e-08
1.546218834991367252e+00,4.290346305279773656e-08
1.548429297943463734e+00,4.306572876424728478e-08
1.550642920956964321e+00,4.304529598247972670e-08
1.552859708549469087e+00,4.349959136125921888e-08
1.555079665245036491e+00,4.367135733547239401e-08
1.557302795574193155e+00,4.395374483861003393e-08
1.559529104073942074e+00,4.435680822140112103e-08
1.561758595287772167e+00,4.449444211722596171e-08
1.563991273765667600e+00,4.470403655574054615e-08
1.566227144064117560e+00,4.501719839405404948e-08
1.568466210746124911e+00,4.534410033131911879e-08
1.570708478381215967e+00,4.576117149462253393e-08
1.572953951545449369e+00,4.611066814292600537e-08
1.575202634821425862e+00,4.656706234805512488e-08
1.577454532798297393e+00,4.688262243178319320e-08
1.579709650071775995e+00,4.726617037839533536e-08
1.581967991244144667e+00,4.772970375488973784e-08
1.584229560924265146e+00,4.811117243146834785e-08
1.586494363727588119e+00,4.844259577176393760e-08
1.588762404276162332e+00,4.880512838493570483e-08
1.591033687198644575e+00,4.900662949529384793e-08
1.593308217130307902e+00,4.943913736054573238e-08
1.595585998713053399e+00,4.965968787564968949e-08
1.597867036595416623e+00,4.995232335640949755e-08
