wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,4.287681126569699383e-08
1.502666288538216932e+00,4.138510276351471359e-08
1.504814489093668328e+00,4.441274811428780088e-08
1.506965760700664347e+00,4.461774351630938666e-08
1.509120107749557516e+00,4.603612345921729663e-08
1.511277534636976450e+00,4.632342259109519854e-08
1.513438045765835849e+00,4.608673867297014181e-08
1.515601645545344045e+00,4.808381251771500299e-08
1.517768338391013216e+00,4.760463944159540177e-08
1.519938128724667159e+00,4.801392510107456382e-08
1.522111020974452389e+00,4.840501976002731616e-08
1.524287019574844804e+00,4.940991278983234461e-08
1.526466128966660118e+00,4.931198931226554994e-08
1.528648353597062970e+00,4.991767573055654307e-08
1.530833697919575132e+00,5.030582891349778170e-08
1.533022166394085062e+00,5.108651149354188423e-08
1.535213763486857452e+00,5.181742784132913377e-08
1.537408493670541443e+00,5.152398387458727632e-08
1.539606361424180392e+00,5.272261538384468106e-08
1.541807371233221646e+00,5.269616557133395399e-08
1.544011527589523647e+00,5.289126886136168713e-08
1.546218834991367252e+00,5.354630607485345310e-08
1.548429297943463734e+00,5.372852550053650621e-08
1.550642920956964321e+00,5.367610352363372329e-08
1.552859708549469087e+00,5.422642816075921960e-08
1.555079665245036491e+00,5.441512296945736575e-08
1.557302795574193155e+00,5.475342839931696544e-08
1.559529104073942074e+00,5.523309039366983628e-08
1.561758595287772167e+00,5.537999145670250720e-08
1.563991273765667600e+00,5.562244372190761137e-08
1.566227144064117560e+00,5.599075779580034492e-08
1.568466210746124911e+00,5.637541787220328979e-08
1.570708478381215967e+00,5.687793743233211256e-08
1.572953951545449369e+00,5.729716315299529549e-08
1.575202634821425862e+00,5.784416161726471877e-08
1.577454532798297393e+00,5.821914771689703923e-08
1.579709650071775995e+00,5.868021258441070102e-08
1.581967991244144667e+00,5.923644458967079183e-08
1.584229560924265146e+00,5.969365878776494868e-08
1.586494363727588119e+00,6.008934675340973456e-08
1.588762404276162332e+00,6.052321007517132806e-08
1.591033687198644575e+00,6.075844344155566757e-08
1.593308217130307902e+00,6.127880339710164767e-08
1.595585998713053399e+00,6.153676115735775453e-08
1.597867036595416623e+00,6.188467214116792970e-08
1.600151335432579591e+00,6.216370308846108487e-08
1.602438899886378998e+00,6.219959212419458139e-08
1.604729734625315984e+00,6.231132648028209317e-08
1.607023844324565687e+00,6.238116893578231504e-08
1.609321233665987672e+00,6.223151409129392070e-08
1.611621907338133486e+00,6.215800856997600983e-08
1.613925870036258203e+00,6.083205990511190598e-08
1.616233126462328862e+00,6.094789987148060952e-08
1.618543681325034456e+00,6.076638962280470254e-08
1.620857539339795039e+00,5.923602463750577823e-08
1.623174705228772829e+00,5.870248259128911000e-08
1.625495183720879755e+00,6.008863038238799224e-08
1.627818979551789003e+00,5.933935021242291803e-08
1.630146097463943455e+00,5.861403490068392369e-08
1.632476542206565240e+00,6.068807662574041985e-08
1.634810318535667051e+00,6.134384976986765492e-08
1.637147431214059923e+00,5.991108390956656700e-08
1.639487885011364110e+00,6.129885873195421683e-08
1.641831684704017968e+00,6.196205529963427565e-08
1.644178835075289058e+00,6.489562395776102140e-08
1.646529340915282358e+00,6.429571362608593820e-08
1.648883207020951369e+00,6.484417512601795641e-08
1.651240438196106552e+00,6.598602504523043848e-08
1.653601039251426430e+00,6.717464866682667246e-08
1.655965015004466245e+00,6.528504282116875528e-08
1.658332370279669510e+00,6.657114350254889296e-08
1.660703109908375552e+00,6.844042040786110540e-08
1.663077238728830842e+00,6.883991052330614391e-08
1.665454761586198762e+00,5.930438533944141910e-08
1.667835683332569374e+00,5.674197578315259578e-08
1.670220008826969416e+00,6.311400873208057847e-08
1.672607742935371178e+00,6.446186488734771342e-08
1.674998890530704054e+00,6.688911922763222236e-08
1.677393456492863866e+00,6.895586107866110188e-08
1.679791445708722186e+00,7.044549728671708859e-08
1.682192863072137001e+00,7.117069941505493461e-08
1.684597713483963144e+00,6.916388622104852712e-08
1.687006001852060511e+00,7.037347217396049912e-08
1.689417733091306051e+00,7.160701155460616528e-08
1.691832912123602428e+00,7.074026690580200780e-08
1.694251543877889343e+00,6.942081783050296160e-08
1.696673633290152416e+00,7.060446516136106764e-08
1.699099185303433845e+00,7.049617627681511975e-08
1.701528204867841954e+00,6.913370636831902348e-08
1.703960696940562514e+00,7.053943621367328621e-08
1.706396666485867186e+00,7.414218177862836430e-08
1.708836118475125287e+00,7.436053225846460926e-08
1.711279057886812671e+00,7.401701538812514262e-08
1.713725489706522387e+00,7.375953585467121316e-08
1.716175418926974894e+00,7.423653750117981906e-08
1.718628850548028719e+00,7.620829964079266942e-08
1.721085789576689340e+00,7.800809890808667603e-08
1.723546241027120951e+00,7.635556385659329094e-08
1.726010209920655125e+00,7.680886531904113672e-08
1.728477701285803025e+00,7.782996218972032938e-08
1.730948720158263177e+00,7.656889314247997908e-08
1.733423271580934344e+00,7.662422582343380932e-08
1.735901360603923749e+00,7.623300619801737754e-08
1.738382992284558615e+00,7.894954637663920508e-08
1.740868171687395716e+00,7.650129005318254952e-08
1.743356903884232700e+00,8.024928680346712910e-08
1.745849193954117418e+00,7.786520502580168759e-08
1.748345046983358575e+00,8.005042582292432357e-08
1.750844468065536841e+00,8.127809054643392829e-08
1.753347462301513504e+00,8.010017089345772842e-08
1.755854034799443131e+00,7.628537695040504526e-08
1.758364190674782002e+00,7.639890847444497001e-08
1.760877935050299881e+00,8.219920456768402821e-08
1.763395273056090229e+00,7.562144045266337426e-08
1.765916209829580197e+00,8.064608449333923246e-08
