wavelength_um,flux_erg/cm2/s/hz
1.500521154650225064e+00,3.366504821061564175e-08
1.502666288538216932e+00,3.281353656077374513e-08
1.504814489093668328e+00,3.463700404403425417e-08
1.506965760700664347e+00,3.475975566898544340e-08
1.509120107749557516e+00,3.573708899588495800e-08
1.511277534636976450e+00,3.600510373603497073e-08
1.513438045765835849e+00,3.591692933783701692e-08
1.515601645545344045e+00,3.709416581790688307e-08
1.517768338391013216e+00,3.696445376720015961e-08
1.519938128724667159e+00,3.718438739032847032e-08
1.522111020974452389e+00,3.748861266295791879e-08
1.524287019574844804e+00,3.818331822324366673e-08
1.526466128966660118e+00,3.819990772165358662e-08
1.528648353597062970e+00,3.860973202973841381e-08
1.530833697919575132e+00,3.896392385161529224e-08
1.533022166394085062e+00,3.956715779944345986e-08
1.535213763486857452e+00,4.002523350682861689e-08
1.537408493670541443e+00,4.000579892859166144e-08
1.539606361424180392e+00,4.073673595335714937e-08
1.541807371233221646e+00,4.084396636039818640e-08
1.544011527589523647e+00,4.109812507817000912e-08
1.546218834991367252e+00,4.149808886875178558e-08
1.548429297943463734e+00,4.174023375726753221e-08
1.550642920956964321e+00,4.183278451244309323e-08
1.552859708549469087e+00,4.222573554848328292e-08
1.555079665245036491e+00,4.240706416197223194e-08
1.557302795574193155e+00,4.269580523450969531e-08
1.559529104073942074e+00,4.300744181732298293e-08
1.561758595287772167e+00,4.316553164169695090e-08
1.563991273765667600e+00,4.339923729418584830e-08
1.566227144064117560e+00,4.367590218078653202e-08
1.568466210746124911e+00,4.393765754646617056e-08
1.570708478381215967e+00,4.425910307859184865e-08
1.572953951545449369e+00,4.454696484840845289e-08
1.575202634821425862e+00,4.487983025518197736e-08
1.577454532798297393e+00,4.513596387438256191e-08
1.579709650071775995e+00,4.544798652175406434e-08
1.581967991244144667e+00,4.577733422142388279e-08
1.584229560924265146e+00,4.609076756437928436e-08
1.586494363727588119e+00,4.639522405951596086e-08
1.588762404276162332e+00,4.671929851557943781e-08
1.591033687198644575e+00,4.694632270952517428e-08
1.593308217130307902e+00,4.732591269952856002e-08
1.595585998713053399e+00,4.757519794088312655e-08
1.597867036595416623e+00,4.785871384260126734e-08
1.600151335432579591e+00,4.812082239355826898e-08
1.602438899886378998e+00,4.824832656491548293e-08
1.604729734625315984e+00,4.843848033233754007e-08
1.607023844324565687e+00,4.863895416136333816e-08
1.609321233665987672e+00,4.871760322886404309e-08
1.611621907338133486e+00,4.878361451779084161e-08
1.613925870036258203e+00,4.812143224000972703e-08
1.616233126462328862e+00,4.834710695382340374e-08
1.618543681325034456e+00,4.843118806576725023e-08
1.620857539339795039e+00,4.754621006563186665e-08
1.623174705228772829e+00,4.724710056759102567e-08
1.625495183720879755e+00,4.834462548578916796e-08
1.627818979551789003e+00,4.786252627388798864e-08
1.630146097463943455e+00,4.741355349220049270e-08
