wavelength_um,flux_erg/cm2/s/hz
1.500521154650225064e+00,3.207133298966360406e-08
1.502666288538216932e+00,3.126637536870642806e-08
1.504814489093668328e+00,3.299712665222517783e-08
1.506965760700664347e+00,3.311786863121162253e-08
1.509120107749557516e+00,3.404946617320814513e-08
1.511277534636976450e+00,3.430834063568513207e-08
1.513438045765835849e+00,3.422351505399272243e-08
1.515601645545344045e+00,3.535268809631039776e-08
1.517768338391013216e+00,3.522791620644488108e-08
1.519938128724667159e+00,3.544130179087528441e-08
1.522111020974452389e+00,3.573476133265290212e-08
1.524287019574844804e+00,3.640026437190957500e-08
1.526466128966660118e+00,3.641830843384132996e-08
1.528648353597062970e+00,3.681434696370533576e-08
1.530833697919575132e+00,3.715450168283140894e-08
1.533022166394085062e+00,3.772907861037057027e-08
1.535213763486857452e+00,3.817279174559554056e-08
1.537408493670541443e+00,3.815347291738526963e-08
1.539606361424180392e+00,3.885873562272664754e-08
1.541807371233221646e+00,3.896112797793388683e-08
1.544011527589523647e+00,3.920537549467764690e-08
1.546218834991367252e+00,3.959583576220680927e-08
1.548429297943463734e+00,3.982761045484611050e-08
1.550642920956964321e+00,3.991681190124654526e-08
1.552859708549469087e+00,4.029672807204416840e-08
1.555079665245036491e+00,4.047291020045904786e-08
1.557302795574193155e+00,4.074947558412137069e-08
1.559529104073942074e+00,4.105351510692975604e-08
1.561758595287772167e+00,4.120708042812337865e-08
1.563991273765667600e+00,4.143138189969224566e-08
1.566227144064117560e+00,4.169951380217766550e-08
1.568466210746124911e+00,4.195339909839908625e-08
1.570708478381215967e+00,4.226352587804869768e-08
1.572953951545449369e+00,4.253997544649992292e-08
1.575202634821425862e+00,4.286271233363965278e-08
1.577454532798297393e+00,4.310923544766377282e-08
1.579709650071775995e+00,4.340910184335572335e-08
1.581967991244144667e+00,4.372890216788418260e-08
1.584229560924265146e+00,4.403051380347911458e-08
1.586494363727588119e+00,4.432388973525741552e-08
1.588762404276162332e+00,4.463679999952445755e-08
1.591033687198644575e+00,4.485455562793908159e-08
1.593308217130307902e+00,4.522078017115399303e-08
1.595585998713053399e+00,4.545969830390039436e-08
1.597867036595416623e+00,4.573270607300374036e-08
1.600151335432579591e+00,4.598435315698033162e-08
1.602438899886378998e+00,4.610598582428634191e-08
1.604729734625315984e+00,4.628813531681908565e-08
1.607023844324565687e+00,4.648110027604596945e-08
1.609321233665987672e+00,4.655694916449707884e-08
1.611621907338133486e+00,4.662230835358073951e-08
1.613925870036258203e+00,4.599055276660137284e-08
1.616233126462328862e+00,4.620784638596040566e-08
1.618543681325034456e+00,4.629016036870969412e-08
1.620857539339795039e+00,4.545043252220774199e-08
1.623174705228772829e+00,4.516914538835895724e-08
1.625495183720879755e+00,4.621734804630332865e-08
1.627818979551789003e+00,4.576175419979187555e-08
1.630146097463943455e+00,4.533599862045144441e-08
1.632476542206565240e+00,4.682424010652425974e-08
1.634810318535667051e+00,4.714635869233580532e-08
1.637147431214059923e+00,4.610869077253819942e-08
1.639487885011364110e+00,4.708328862493428240e-08
1.641831684704017968e+00,4.747119958430319518e-08
1.644178835075289058e+00,4.955396165536795889e-08
1.646529340915282358e+00,4.926835208235973445e-08
1.648883207020951369e+00,4.961573472817626531e-08
1.651240438196106552e+00,5.035997054144176969e-08
1.653601039251426430e+00,5.119034390731274569e-08
1.655965015004466245e+00,5.005002269406124732e-08
1.658332370279669510e+00,5.099052753619971627e-08
1.660703109908375552e+00,5.218661560959805385e-08
1.663077238728830842e+00,5.253156344562746783e-08
1.665454761586198762e+00,4.613904130005130706e-08
1.667835683332569374e+00,4.468474313954824155e-08
1.670220008826969416e+00,4.937978478724949428e-08
1.672607742935371178e+00,5.032548729847653231e-08
1.674998890530704054e+00,5.183643825276151600e-08
1.677393456492863866e+00,5.324956263400237072e-08
1.679791445708722186e+00,5.412817165302933987e-08
1.682192863072137001e+00,5.454169773509009764e-08
1.684597713483963144e+00,5.323496792307661981e-08
1.687006001852060511e+00,5.416721092405459152e-08
1.689417733091306051e+00,5.507394124762328444e-08
1.691832912123602428e+00,5.459272451272107605e-08
1.694251543877889343e+00,5.380833811059149656e-08
1.696673633290152416e+00,5.488716742659936654e-08
1.699099185303433845e+00,5.487417516027540066e-08
1.701528204867841954e+00,5.402966736456213128e-08
1.703960696940562514e+00,5.504758808705733033e-08
1.706396666485867186e+00,5.750292689637533459e-08
1.708836118475125287e+00,5.773335563781109325e-08
1.711279057886812671e+00,5.768370786862240572e-08
1.713725489706522387e+00,5.772199501229416777e-08
1.716175418926974894e+00,5.803120904632848931e-08
1.718628850548028719e+00,5.946731467147244496e-08
1.721085789576689340e+00,6.053357130610580584e-08
1.723546241027120951e+00,5.965774114826692753e-08
1.726010209920655125e+00,5.998562376718595797e-08
1.728477701285803025e+00,6.075160536765704309e-08
1.730948720158263177e+00,6.008414780040026412e-08
1.733423271580934344e+00,6.019808519012642957e-08
1.735901360603923749e+00,6.016460452696413358e-08
1.738382992284558615e+00,6.193864587107176111e-08
1.740868171687395716e+00,6.057245845023090193e-08
1.743356903884232700e+00,6.295189129297120836e-08
1.745849193954117418e+00,6.161620769503272319e-08
1.748345046983358575e+00,6.304729153846129845e-08
1.750844468065536841e+00,6.407523391688614755e-08
1.753347462301513504e+00,6.336436269426106620e-08
1.755854034799443131e+00,6.102649173407532108e-08
1.758364190674782002e+00,6.103372467113936308e-08
1.760877935050299881e+00,6.483882604147048816e-08
1.763395273056090229e+00,6.083838868491197587e-08
1.765916209829580197e+00,6.365253845476694614e-08
1.768440750515541060e+00,6.167949782402723682e-08
1.770968900266099766e+00,6.380141648339943019e-08
1.773500664240747593e+00,6.028812626587466630e-08
1.776036047606353030e+00,6.062465691803984968e-08
1.778575055537169769e+00,6.259202090352129856e-08
1.781117693214850028e+00,6.295757564193455384e-08
1.783663965828452547e+00,6.032827662094103818e-08
1.786213878574454572e+00,5.987537851172921762e-08
1.788767436656762744e+00,6.721603054375683792e-08
1.791324645286722639e+00,5.663664071973526132e-08
1.793885509683129875e+00,6.144529772997414274e-08
1.796450035072240770e+00,5.640051716633108378e-08
1.799018226687783883e+00,6.436994922056483867e-08
1.801590089770968905e+00,5.208226506918723721e-08
1.804165629570498641e+00,6.381941073931467109e-08
1.806744851342579672e+00,5.529304339654159903e-08
1.809327760350932346e+00,6.117590256918841229e-08
1.811914361866802103e+00,5.049825725323792908e-08
1.814504661168970800e+00,6.608810989949047945e-08
1.817098663543765813e+00,6.157016296854344340e-08
1.819696374285072249e+00,5.402951488735483104e-08
1.822297798694343385e+00,5.848903478131508152e-08
1.824902942080611545e+00,7.472485005286933580e-08
1.827511809760498318e+00,5.695464512712998271e-08
1.830124407058226321e+00,6.073136220844941435e-08
1.832740739305628974e+00,6.679500801365557348e-08
1.835360811842163375e+00,5.974094895147741886e-08
1.837984630014918519e+00,6.154350613163055426e-08
1.840612199178628394e+00,6.659872993054863161e-08
1.843243524695681756e+00,6.235926522714210662e-08
1.845878611936132785e+00,6.469958159618466181e-08
1.848517466277714405e+00,5.692849181647337458e-08
1.851160093105845617e+00,7.009249679838457858e-08
1.853806497813645482e+00,5.795844730110368448e-08
1.856456685801942452e+00,6.145746069656857552e-08
1.859110662479286358e+00,5.810053137893078148e-08
1.861768433261958844e+00,5.953049888150842331e-08
1.864430003573984918e+00,5.675794601113277281e-08
1.867095378847143161e+00,5.519537291524612355e-08
1.869764564520977945e+00,5.957091391290252388e-08
1.872437566042809420e+00,6.029177261499199196e-08
1.875114388867745507e+00,7.535254515171305425e-08
1.877795038458693000e+00,7.191514761462841102e-08
1.880479520286368444e+00,7.668590561780472414e-08
1.883167839829308132e+00,8.043665986929146571e-08
1.885860002573882088e+00,7.380912339639787228e-08
1.888556014014302509e+00,7.747840492706118631e-08
1.891255879652636196e+00,7.304687814686974236e-08
1.893959604998815882e+00,8.519029431306117196e-08
1.896667195570651332e+00,8.405130231179873033e-08
1.899378656893840223e+00,7.686556912870266582e-08
1.902093994501980134e+00,7.852047777788017244e-08
1.904813213936579430e+00,7.571187442005757767e-08
1.907536320747067915e+00,8.057653325172156313e-08
1.910263320490809491e+00,7.879509817371906906e-08
1.912994218733112373e+00,7.554868692625731150e-08
1.915729021047241298e+00,7.707121316659381220e-08
1.918467733014428411e+00,8.663545504203222726e-08
1.921210360223884361e+00,6.792403232765197487e-08
1.923956908272810740e+00,7.857761291884486307e-08
1.926707382766410293e+00,7.591076667806751187e-08
1.929461789317899356e+00,7.898831490743354965e-08
1.932220133548518071e+00,7.974204719226091352e-08
1.934982421087544147e+00,7.682388275572600732e-08
1.937748657572301303e+00,7.823233220200736090e-08
1.940518848648173256e+00,6.235011109012182217e-08
1.943292999968614154e+00,8.495877140569999891e-08
1.946071117195159683e+00,7.942007199425486891e-08
1.948853205997440385e+00,8.017196979493367605e-08
1.951639272053191210e+00,9.434475267154222845e-08
1.954429321048263724e+00,7.197618024961554050e-08
1.957223358676638991e+00,8.216431843403586434e-08
1.960021390640437122e+00,8.591232833556269720e-08
1.962823422649930372e+00,8.362678012377219412e-08
1.965629460423554464e+00,9.451864501243704782e-08
1.968439509687919919e+00,9.187828979308106461e-08
1.971253576177824263e+00,9.109833152397965923e-08
1.974071665636262907e+00,9.297767911744289235e-08
1.976893783814442251e+00,9.543219282112447140e-08
1.979719936471789676e+00,9.472488735090315468e-08
1.982550129375966641e+00,9.836898943463415037e-08
1.985384368302880453e+00,1.015785340233787343e-07
1.988222659036694484e+00,9.706934939383110809e-08
1.991065007369842377e+00,9.641474089424208035e-08
1.993911419103037375e+00,1.007471136379759333e-07
1.996761900045286309e+00,1.034731902037191965e-07
