wavelength_um, flux_erg/cm2/s/hz
1.500521154650225064e+00,3.712032952648891230e-08
1.502666288538216932e+00,3.616784914822832213e-08
1.504814489093668328e+00,3.819240775819064870e-08
1.506965760700664347e+00,3.831929505018437141e-08
1.509120107749557516e+00,3.939560465211965832e-08
1.511277534636976450e+00,3.968324201807979560e-08
1.513438045765835849e+00,3.958821628362283434e-08
1.515601645545344045e+00,4.086821982387765331e-08
1.517768338391013216e+00,4.072860015932188648e-08
1.519938128724667159e+00,4.096210028508291302e-08
1.522111020974452389e+00,4.128944740906231982e-08
1.524287019574844804e+00,4.204698466744604163e-08
1.526466128966660118e+00,4.206042651231502465e-08
1.528648353597062970e+00,4.249940096605119843e-08
1.530833697919575132e+00,4.288388755787008267e-08
1.533022166394085062e+00,4.354951867484867347e-08
1.535213763486857452e+00,4.403770950848597183e-08
1.537408493670541443e+00,4.401857223145259443e-08
1.539606361424180392e+00,4.480389340780747108e-08
1.541807371233221646e+00,4.492193268663596437e-08
1.544011527589523647e+00,4.519762387958699866e-08
1.546218834991367252e+00,4.561689977420397086e-08
1.548429297943463734e+00,4.588173669026462081e-08
1.550642920956964321e+00,4.598172481117749246e-08
1.552859708549469087e+00,4.640237507619128656e-08
1.555079665245036491e+00,4.659465097769788646e-08
1.557302795574193155e+00,4.690993532510056613e-08
1.559529104073942074e+00,4.723723713556786227e-08
1.561758595287772167e+00,4.740500900838061631e-08
1.563991273765667600e+00,4.765921466333576603e-08
1.566227144064117560e+00,4.795401662291977432e-08
1.568466210746124911e+00,4.823247021644716204e-08
1.570708478381215967e+00,4.857823354801751025e-08
1.572953951545449369e+00,4.889087530942838244e-08
1.575202634821425862e+00,4.924520037329843738e-08
1.577454532798297393e+00,4.952215264005206939e-08
1.579709650071775995e+00,4.986052351998145850e-08
1.581967991244144667e+00,5.021001751642143592e-08
1.584229560924265146e+00,5.054901083422917216e-08
1.586494363727588119e+00,5.087736386589788586e-08
1.588762404276162332e+00,5.122539577331594841e-08
1.591033687198644575e+00,5.147265585789756055e-08
1.593308217130307902e+00,5.188093063821995386e-08
1.595585998713053399e+00,5.215285029370827315e-08
1.597867036595416623e+00,5.245908969445525342e-08
1.600151335432579591e+00,5.274397078034710479e-08
1.602438899886378998e+00,5.288453885573439600e-08
1.604729734625315984e+00,5.309227549510195590e-08
1.607023844324565687e+00,5.330911906258121545e-08
1.609321233665987672e+00,5.339408036356561300e-08
1.611621907338133486e+00,5.346150299253238179e-08
1.613925870036258203e+00,5.273376519304890238e-08
1.616233126462328862e+00,5.297769457088400170e-08
1.618543681325034456e+00,5.306573793692625675e-08
1.620857539339795039e+00,5.208251986319863667e-08
1.623174705228772829e+00,5.174460117459177409e-08
1.625495183720879755e+00,5.294910335508767582e-08
1.627818979551789003e+00,5.240928365159066658e-08
1.630146097463943455e+00,5.191006246020277374e-08
1.632476542206565240e+00,5.362088422161748552e-08
1.634810318535667051e+00,5.396844740683867693e-08
